R,neta,mot,rgo,hniv,hop,ratio,i
-1.0,-1.1072768192047988,SL,13.330000000000286,17,10,1.3230769230769241,EURUSD
2.0,1.6904091794760128,TP,4.6189999999990405,23,23,1.5360824742265775,EURUSD
-1.0,-1.2635944700460284,SL,5.425000000001123,23,2,1.2867647058822664,EURUSD
-1.0,-1.2635944700460284,SL,5.425000000001123,22,2,1.2867647058822664,EURUSD
-1.0,-1.0835670874240342,SL,17.111999999999128,22,4,4.4516129032261125,EURUSD
-1.0,-1.0867087072520059,SL,16.491999999999063,23,5,5.1153846153849525,EURUSD
2.0,1.7976796830786983,TP,7.0680000000011844,23,7,1.1121951219513109,EURUSD
2.0,1.8037062457103394,TP,7.284999999999098,23,8,1.2368421052631886,EURUSD
-1.0,-1.106288092760522,SL,13.45399999999941,1,9,1.764227642276494,EURUSD
2.0,1.8693228547930307,TP,10.943000000001035,20,11,2.126506024096412,EURUSD
2.0,1.8725717340937402,TP,11.221999999999621,1,12,1.1312500000000325,EURUSD
-1.0,-1.105077522227929,SL,13.609000000001092,10,18,2.032407407407415,EURUSD
-1.0,-1.1306771452069693,SL,10.943000000001035,10,23,2.4344827586204216,EURUSD
-1.0,-1.2635944700460284,SL,5.425000000001123,23,2,1.0869565217391544,EURUSD
-1.0,-1.187516391292931,SL,7.626000000000577,23,3,1.4909090909090983,EURUSD
2.0,1.8487572712850413,TP,9.455000000000435,10,7,1.2348178137651948,EURUSD
-1.0,-1.1368814013592408,SL,10.447000000000095,22,16,1.375510204081636,EURUSD
2.0,1.7465437788018,TP,5.641999999999037,20,2,1.8762886597939088,EURUSD
2.0,1.6751476601545585,TP,4.402000000001127,20,3,1.1544715447155762,EURUSD
-1.0,-1.1837810050122084,SL,7.781000000000038,10,4,1.2425742574258036,EURUSD
2.0,1.7043010752689025,TP,4.836000000001395,10,5,1.5918367346939146,EURUSD
-1.0,-1.0979384973631892,SL,14.601000000000752,23,16,1.0877598152425016,EURUSD
-1.0,-1.1794903978913054,SL,7.966999999999835,23,12,1.2979797979797176,EURUSD
-1.0,-1.1108870967741935,SL,12.896000000000019,0,15,1.2163742690059034,EURUSD
-1.0,-1.1108870967741935,SL,12.896000000000019,17,15,1.2163742690059034,EURUSD
-1.0,-1.1845161290322652,SL,7.749999999999702,23,2,2.1929824561404603,EURUSD
2.0,1.8729227761486071,TP,11.253000000002178,23,3,1.4637096774193414,EURUSD
2.0,1.8729227761486071,TP,11.253000000002178,0,3,1.4637096774193414,EURUSD
2.0,1.8729227761486071,TP,11.253000000002178,17,3,1.4637096774193414,EURUSD
-1.0,-1.2106348504934337,SL,6.789000000000378,23,5,1.7661290322581267,EURUSD
2.0,1.8562958496633382,TP,9.950999999999155,23,14,1.5658536585366414,EURUSD
2.0,1.8562958496633382,TP,9.950999999999155,17,14,1.5658536585366414,EURUSD
-1.0,-1.2155562255050167,SL,6.6339999999986965,19,15,1.0338164251207798,EURUSD
2.0,1.841480988803905,TP,9.021000000000168,0,15,1.405797101449249,EURUSD
-1.0,-1.1547954102619937,SL,9.237999999998081,16,16,1.2573839662447273,EURUSD
-1.0,-1.1446051167964626,SL,9.888999999998482,19,18,1.2759999999999487,EURUSD
-1.0,-1.1446051167964626,SL,9.888999999998482,16,18,1.2759999999999487,EURUSD
-1.0,-1.496011099548666,SL,2.8830000000024114,16,2,1.0449438202247612,EURUSD
2.0,1.6396169354837473,TP,3.9679999999986393,16,4,1.9393939393938884,EURUSD
-1.0,-1.242784380305623,SL,5.889999999999507,19,23,3.015873015872412,EURUSD
2.0,1.7893651495065663,TP,6.789000000000378,19,4,1.8099173553719297,EURUSD
2.0,1.7893651495065663,TP,6.789000000000378,23,4,1.8099173553719297,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,11,23,4.8913043478249225,EURUSD
-1.0,-1.1025089605734741,SL,13.950000000000351,16,2,3.913043478260878,EURUSD
2.0,1.7634408602150133,TP,6.044999999998968,11,4,1.0317460317460057,EURUSD
2.0,1.7634408602150133,TP,6.044999999998968,16,4,1.0317460317460057,EURUSD
-1.0,-1.1082841132818322,SL,13.206000000001161,16,11,1.18333333333336,EURUSD
2.0,1.8162189949877916,TP,7.781000000000038,16,15,1.4508670520231206,EURUSD
2.0,1.8061805367308241,TP,7.378000000000107,11,16,1.067264573991075,EURUSD
2.0,1.7286527514231211,TP,5.269999999999442,11,20,2.236842105262927,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,14,23,1.3611111111109826,EURUSD
-1.0,-1.3294930875575692,SL,4.340000000000455,14,2,1.1023622047243902,EURUSD
-1.0,-1.3294930875575692,SL,4.340000000000455,22,2,1.1023622047243902,EURUSD
-1.0,-1.435179549604366,SL,3.286000000000122,22,4,1.3589743589744319,EURUSD
-1.0,-1.1721232546942892,SL,8.307999999999094,3,9,1.25233644859812,EURUSD
0.858678955453141,0.7540779752761204,fuera,13.670999999999545,3,11,2.051162790697594,EURUSD
2.0,1.816948284690177,TP,7.811999999998154,22,7,1.431818181818113,EURUSD
-1.0,-1.1747311827956997,SL,8.183999999999969,3,8,1.6603773584905712,EURUSD
-1.0,-1.2217741935483486,SL,6.4480000000011195,22,9,1.130434782608701,EURUSD
-1.0,-1.1191964657831208,SL,11.996999999999147,3,11,1.791666666666551,EURUSD
2.0,1.8647242455775135,TP,10.57099999999922,10,17,1.9265536723162815,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,3,18,1.298850574712547,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,23,18,1.298850574712547,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,10,3,1.145299145299134,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,23,8,1.4742647058823481,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,23,8,1.4742647058823481,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,0,8,1.4742647058823481,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,23,9,1.2216216216214977,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,0,9,1.2216216216214977,EURUSD
-1.0,-1.205933179723507,SL,6.943999999999839,16,13,1.1546391752577108,EURUSD
-1.0,-1.3521300172369717,SL,4.061000000001869,23,2,2.1475409836067962,EURUSD
-1.0,-1.1890534108937094,SL,7.563999999999904,10,3,2.280373831775903,EURUSD
-1.0,-1.1946372669116707,SL,7.34699999999977,23,5,1.4191616766466453,EURUSD
-1.0,-1.1553166069295107,SL,9.206999999999965,0,6,2.454545454545521,EURUSD
-1.0,-1.0943333993007445,SL,15.159000000000145,23,11,1.873563218390827,EURUSD
-1.0,-1.0943333993007445,SL,15.159000000000145,0,11,1.873563218390827,EURUSD
2.0,1.7559310462535924,TP,5.85899999999917,3,17,1.1886792452830004,EURUSD
-1.0,-1.2865157283109105,SL,4.991000000000856,17,18,1.1582733812948824,EURUSD
-1.0,-1.3318635414250866,SL,4.308999999997898,16,8,1.0530303030303145,EURUSD
-1.0,-1.1133391455971973,SL,12.617000000001433,16,9,1.710084033613418,EURUSD
2.0,1.8053627330883293,TP,7.34699999999977,12,11,1.6690140845070576,EURUSD
2.0,1.58064516129023,TP,3.409999999999247,10,0,2.9729729729727947,EURUSD
-1.0,-1.2390105298345993,SL,5.982999999998295,23,7,2.07526881720407,EURUSD
2.0,1.7422959091728354,TP,5.549000000000248,18,12,1.1623376623377297,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,13,1.2056737588653488,EURUSD
-1.0,-1.0890521858263738,SL,16.058000000001016,10,13,1.9256505576208283,EURUSD
2.0,1.9073714211685509,TP,15.438000000000951,10,8,2.9294117647058133,EURUSD
-1.0,-1.1488033298647258,SL,9.609999999999896,16,10,1.1567164179104792,EURUSD
2.0,1.8725717340937402,TP,11.221999999999621,16,12,3.1754385964907974,EURUSD
2.0,1.8191018342821317,TP,7.905000000001383,15,18,1.0,EURUSD
-1.0,-1.240255376344079,SL,5.952000000000179,15,2,1.391304347826031,EURUSD
-1.0,-1.1070279170720705,SL,13.361000000000622,2,3,3.7155172413791817,EURUSD
-1.0,-1.1314217443249657,SL,10.881000000000363,15,4,2.9745762711864616,EURUSD
-1.0,-1.1695920303605225,SL,8.43200000000044,18,5,1.3268292682926406,EURUSD
-1.0,-1.158519011196095,SL,9.021000000000168,2,10,1.6077348066297372,EURUSD
-1.0,-1.134880211280896,SL,10.601999999999556,22,2,1.889502762431066,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,22,10,1.712121212121174,EURUSD
2.0,1.8576264436479513,TP,10.044000000000164,23,2,2.972477064220004,EURUSD
-1.0,-1.178794698674665,SL,7.998000000000172,16,4,3.146341463414502,EURUSD
2.0,1.6279916753381425,TP,3.8439999999995145,16,5,1.8507462686567213,EURUSD
-1.0,-1.1310483870967925,SL,10.911999999998478,2,7,2.3945578231294573,EURUSD
-1.0,-1.2390105298345107,SL,5.983000000000516,18,14,1.1156069364161716,EURUSD
-1.0,-1.2217741935483486,SL,6.4480000000011195,18,4,1.7627118644065787,EURUSD
-1.0,-1.0862224902019895,SL,16.585000000000072,18,9,1.3717948717948578,EURUSD
2.0,1.8053627330883293,TP,7.34699999999977,18,4,1.4539877300613213,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,7,11,1.1421052631578898,EURUSD
2.0,1.8487572712850413,TP,9.455000000000435,18,13,1.3203463203462995,EURUSD
2.0,1.7061845079103874,TP,4.866999999999511,7,2,1.4672897196260615,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,7,5,1.1264367816092686,EURUSD
2.0,1.875997225112738,TP,11.532000000000764,18,23,2.137931034482908,EURUSD
-1.0,-1.1517402376910002,SL,9.424000000000099,16,0,1.2936170212766203,EURUSD
2.0,1.854022049816247,TP,9.795999999999694,16,1,3.0679611650483363,EURUSD
-1.0,-1.1397849462365597,SL,10.229999999999961,20,1,3.2038834951454405,EURUSD
-1.0,-1.156369600874807,SL,9.144999999999293,16,2,1.2190082644628804,EURUSD
-1.0,-1.156369600874807,SL,9.144999999999293,23,2,1.2190082644628804,EURUSD
-1.0,-1.0893973493373323,SL,15.996000000000343,16,6,1.969465648854932,EURUSD
-1.0,-1.0893973493373323,SL,15.996000000000343,23,6,1.969465648854932,EURUSD
2.0,1.8516751374338798,TP,9.641000000000233,15,7,1.5549999999999717,EURUSD
2.0,1.8516751374338798,TP,9.641000000000233,20,7,1.5549999999999717,EURUSD
-1.0,-1.0969097316346026,SL,14.755999999997993,20,14,1.3918128654970483,EURUSD
2.0,1.9014336917562706,TP,14.507999999999743,15,5,1.5918367346939146,EURUSD
2.0,1.9014336917562706,TP,14.507999999999743,10,5,1.5918367346939146,EURUSD
2.0,1.894922477772071,TP,13.609000000001092,23,6,1.8523206751055472,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,20,3,1.8292682926829005,EURUSD
-1.0,-1.3632207264414047,SL,3.9370000000005234,20,4,1.1140350877192522,EURUSD
2.0,1.8392716646060256,TP,8.896999999998823,15,2,1.2008368200835946,EURUSD
-1.0,-1.1906158357770893,SL,7.502000000001452,15,6,1.2474226804122686,EURUSD
2.0,1.915669045232056,TP,16.956999999999667,3,16,2.033457249070688,EURUSD
-1.0,-1.1996927803379425,SL,7.160999999999973,3,17,1.7769230769229956,EURUSD
-1.0,-1.1277812527924307,SL,11.190999999999285,17,19,1.7524271844660084,EURUSD
2.0,1.911630206402176,TP,16.18200000000014,17,20,1.08298755186721,EURUSD
2.0,1.7559310462535924,TP,5.85899999999917,17,2,1.5365853658535353,EURUSD
-1.0,-1.3603830645162527,SL,3.9679999999986393,3,2,1.0406504065041486,EURUSD
2.0,1.7479287854750294,TP,5.672999999999373,3,3,1.1883116883116125,EURUSD
-1.0,-1.1288520454135822,SL,11.098000000000496,20,15,1.0,EURUSD
-1.0,-1.1922043010752488,SL,7.440000000000779,22,11,1.2060301507536517,EURUSD
2.0,1.9048885932823476,TP,15.03500000000102,22,13,2.108695652173951,EURUSD
-1.0,-1.0935680167506288,SL,15.28300000000149,20,15,1.1281464530892718,EURUSD
-1.0,-1.185257157662925,SL,7.718999999999365,3,23,3.890624999999973,EURUSD
-1.0,-1.1914067728550677,SL,7.470999999998895,17,0,1.0126050420167958,EURUSD
2.0,1.8763296722303782,TP,11.56299999999888,18,3,1.3613138686131603,EURUSD
-1.0,-1.290119699736244,SL,4.929000000000183,23,5,1.673684210526284,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,3,6,1.2545454545455352,EURUSD
-1.0,-1.0939491492017557,SL,15.221000000000817,11,12,1.578778135048208,EURUSD
-1.0,-1.1204413374884188,SL,11.873000000000022,2,14,1.3581560283688798,EURUSD
2.0,1.5767978691919322,TP,3.3789999999989107,23,5,1.0582524271844116,EURUSD
-1.0,-1.1340960240059985,SL,10.664000000000229,23,9,1.1061093247588178,EURUSD
-1.0,-1.088539409324501,SL,16.150999999999804,18,13,2.7566137566138003,EURUSD
-1.0,-1.092073916682765,SL,15.53099999999974,11,14,1.0182926829268135,EURUSD
2.0,1.829782168789432,TP,8.401000000000103,20,1,1.3219512195121212,EURUSD
2.0,1.7749803304484697,TP,6.355000000000111,11,2,1.4539007092198681,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,11,7,1.2483221476509958,EURUSD
2.0,1.833469197624357,TP,8.58700000000212,22,11,1.0036231884058207,EURUSD
-1.0,-1.135673624288411,SL,10.540000000001104,16,11,1.2639405204460843,EURUSD
-1.0,-1.3942652329749778,SL,3.6269999999993807,16,12,1.0263157894736636,EURUSD
-1.0,-1.3054902798547507,SL,4.680999999999713,23,18,1.1102941176471262,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,0,2,1.3706293706294586,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,23,2,1.3706293706294586,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,23,2,1.3706293706294586,EURUSD
-1.0,-1.530218761586871,SL,2.6970000000003935,0,4,1.2794117647060745,EURUSD
2.0,1.9231182795698913,TP,18.599999999999728,23,8,1.6853932584269642,EURUSD
2.0,1.9231182795698913,TP,18.599999999999728,23,8,1.6853932584269642,EURUSD
-1.0,-1.1167823601470024,SL,12.244999999999617,16,10,1.688034188034233,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,16,12,1.2075471698113287,EURUSD
2.0,1.8606373647792653,TP,10.261000000000298,22,3,1.3791666666666593,EURUSD
-1.0,-1.072758725959092,SL,19.65400000000006,16,10,2.1275167785235065,EURUSD
2.0,1.8749890724713671,TP,11.438999999999755,23,11,2.2777777777778234,EURUSD
2.0,1.821205301325335,TP,7.998000000000172,0,12,1.2524271844659274,EURUSD
2.0,1.821205301325335,TP,7.998000000000172,8,12,1.2524271844659274,EURUSD
2.0,1.831029185867911,TP,8.463000000000775,23,13,1.058139534883757,EURUSD
2.0,1.831029185867911,TP,8.463000000000775,23,13,1.058139534883757,EURUSD
-1.0,-1.145059849868122,SL,9.858000000000366,22,2,1.8928571428572278,EURUSD
-1.0,-1.2196620583717503,SL,6.509999999999572,2,4,1.3043478260868606,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,23,15,1.3773584905659746,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,23,15,1.3773584905659746,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,8,15,1.3773584905659746,EURUSD
-1.0,-1.2762217500482556,SL,5.177000000000653,16,3,1.3046875000001004,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,12,4,1.6610169491522553,EURUSD
-1.0,-1.2365591397849867,SL,6.044999999998968,12,2,2.215909090909246,EURUSD
2.0,1.8346629668169416,TP,8.648999999998352,16,6,2.632075471698028,EURUSD
-1.0,-1.299539170506867,SL,4.774000000000722,16,7,1.4666666666667654,EURUSD
-1.0,-1.1683541323287245,SL,8.493999999998891,8,9,1.1709401709401515,EURUSD
-1.0,-1.1428143413562393,SL,10.012999999999828,12,9,1.3803418803419034,EURUSD
-1.0,-1.1747311827956997,SL,8.183999999999969,19,1,2.315789473684354,EURUSD
-1.0,-1.1734174145040352,SL,8.245999999998421,23,2,2.5094339622644237,EURUSD
-1.0,-1.2106348504934337,SL,6.789000000000378,19,4,1.0138888888888775,EURUSD
2.0,1.8375738300772382,TP,8.804000000000034,23,10,1.1225296442687913,EURUSD
-1.0,-1.1816103632207535,SL,7.873999999998826,15,19,1.7278911564624793,EURUSD
-1.0,-1.290119699736244,SL,4.929000000000183,23,22,1.5000000000002094,EURUSD
-1.0,-1.3138029405311635,SL,4.556999999998368,23,2,1.2894736842104393,EURUSD
2.0,1.7912713472486088,TP,6.851000000001051,23,3,1.3313253012048507,EURUSD
-1.0,-1.2228455664640525,SL,6.417000000000783,19,5,1.815789473684354,EURUSD
-1.0,-1.3054902798547507,SL,4.680999999999713,23,7,1.020270270270251,EURUSD
-1.0,-1.0691589689026453,SL,20.677000000000056,0,9,2.1655844155844206,EURUSD
-1.0,-1.085266233379048,SL,16.77099999999987,23,14,1.8154362416107201,EURUSD
-1.0,-1.384408602150727,SL,3.719999999998169,0,1,1.8749999999995663,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,0,2,1.6489361702128063,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,9,2,1.6489361702128063,EURUSD
-1.0,-1.366103430619542,SL,3.906000000000187,0,3,1.1454545454544758,EURUSD
-1.0,-1.366103430619542,SL,3.906000000000187,9,3,1.1454545454544758,EURUSD
-0.18523445294301924,-0.2803458596606716,fuera,15.03500000000102,15,13,1.5849673202614123,EURUSD
2.0,1.7080440996323616,TP,4.8979999999976265,15,1,1.5800000000000889,EURUSD
-1.0,-1.2956989247310975,SL,4.836000000001395,23,2,1.659574468085217,EURUSD
-1.0,-1.2938154920896126,SL,4.866999999999511,23,2,1.6702127659573915,EURUSD
-1.0,-1.2306451612902984,SL,6.200000000000649,15,4,1.4285714285713607,EURUSD
-1.0,-1.1647465437787845,SL,8.68000000000091,20,11,1.5384615384615479,EURUSD
2.0,1.7559310462536848,TP,5.859000000001391,15,3,1.7339449541285394,EURUSD
-1.0,-1.2681920480119973,SL,5.332000000000114,15,8,1.0487804878049243,EURUSD
-1.0,-1.1483248625661202,SL,9.641000000000233,20,10,1.3012552301255311,EURUSD
-1.0,-1.1845161290322652,SL,7.749999999999702,15,9,1.016260162601643,EURUSD
-1.0,-1.100718411043803,SL,14.198000000000821,15,13,2.0265486725663497,EURUSD
-1.0,-1.100718411043803,SL,14.198000000000821,23,13,2.0265486725663497,EURUSD
2.0,1.8375738300772382,TP,8.804000000000034,15,2,3.3023255813949763,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,19,2,1.5581395348837088,EURUSD
-1.0,-1.0428310420223437,SL,33.38700000000028,23,13,4.3959183673472015,EURUSD
2.0,1.864326375711589,TP,10.540000000001104,15,10,1.059190031152618,EURUSD
2.0,1.865513025486691,TP,10.632999999999893,15,11,1.0300300300300262,EURUSD
2.0,1.6608159392788657,TP,4.215999999999109,15,23,1.3465346534651377,EURUSD
2.0,1.8045379989064911,TP,7.315999999999434,11,1,1.5629139072847342,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,15,3,1.702479338842716,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,23,3,1.702479338842716,EURUSD
-1.0,-1.336708264657449,SL,4.246999999999446,23,4,1.2454545454545656,EURUSD
2.0,1.7364055299539716,TP,5.425000000001123,15,6,1.5624999999999132,EURUSD
-1.0,-1.1653370331830584,SL,8.648999999998352,23,9,1.4090909090910366,EURUSD
2.0,1.8472548600726246,TP,9.361999999999426,11,13,1.3981481481481977,EURUSD
2.0,1.8584999010488936,TP,10.106000000000837,11,19,1.147887323943695,EURUSD
-1.0,-1.1683541323286806,SL,8.494000000001112,15,21,2.490909090909032,EURUSD
2.0,1.7479287854750294,TP,5.672999999999373,15,3,1.0639534883719894,EURUSD
-1.0,-1.2135603345280965,SL,6.695999999999369,23,3,1.255813953488345,EURUSD
-1.0,-1.2135603345280965,SL,6.695999999999369,21,3,1.255813953488345,EURUSD
2.0,1.5844231328101792,TP,3.4409999999995833,15,4,1.1326530612244552,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,16,4,1.0212765957446608,EURUSD
-1.0,-1.1188892583970567,SL,12.028000000001704,16,5,5.105263157894245,EURUSD
-1.0,-1.126728110599075,SL,11.284000000000294,2,6,1.7499999999999734,EURUSD
0.08750764926998732,0.025002185505670918,fuera,22.87799999999951,16,14,1.3950850661625556,EURUSD
-1.0,-1.5363840960239945,SL,2.666000000000057,23,4,1.2112676056339393,EURUSD
-1.0,-1.397664071190317,SL,3.5959999999990444,23,7,1.2608695652174018,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,16,14,2.0,EURUSD
-1.0,-1.1740718198417464,SL,8.215000000000305,23,2,1.6060606060607,EURUSD
-1.0,-1.1618562535370618,SL,8.83500000000037,9,12,1.0,EURUSD
-1.0,-1.1618562535370618,SL,8.83500000000037,17,12,1.0,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,17,5,2.7808219178085776,EURUSD
-1.0,-1.1740718198417464,SL,8.215000000000305,15,8,1.3250000000000195,EURUSD
-1.0,-1.1333209024799715,SL,10.725999999998681,15,10,1.4297520661156577,EURUSD
2.0,1.8904298521186071,TP,13.05099999999948,23,15,1.2757575757575588,EURUSD
-1.0,-1.3548387096774799,SL,4.029999999999312,8,7,1.2745098039216198,EURUSD
-1.0,-1.2207130730050437,SL,6.479000000001456,23,8,1.7711864406781528,EURUSD
-1.0,-1.2207130730050437,SL,6.479000000001456,16,8,1.7711864406781528,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,10,14,1.2384737678855366,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,23,14,1.2384737678855366,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,10,14,1.2384737678855366,EURUSD
-1.0,-1.4612903225805969,SL,3.1000000000003247,16,3,1.1111111111113579,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,23,10,1.5437262357414336,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,10,10,1.5437262357414336,EURUSD
0.10259122157590161,-0.08646218931780783,fuera,7.563999999999904,23,16,1.0655021834061575,EURUSD
2.0,1.8045379989064911,TP,7.315999999999434,11,14,1.1979695431472626,EURUSD
2.0,1.824604440083397,TP,8.152999999999633,11,4,3.0941176470589156,EURUSD
-1.0,-1.2365591397849867,SL,6.044999999998968,15,5,1.8932038834951017,EURUSD
2.0,1.8069914968281935,TP,7.409000000000443,15,8,1.5126582278480425,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,2,1.0179640718562715,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,2,1.0179640718562715,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,16,2,1.0179640718562715,EURUSD
-1.0,-1.1004989809543808,SL,14.229000000001157,0,16,1.1361386138613971,EURUSD
-1.0,-1.22392734105855,SL,6.386000000000447,2,22,1.0842105263158732,EURUSD
-1.0,-1.068849301877712,SL,20.769999999998845,20,2,1.8767507002801158,EURUSD
-1.0,-1.2077884335949105,SL,6.881999999999167,22,2,1.4800000000000177,EURUSD
-1.0,-1.2507012622721025,SL,5.703999999999709,22,3,1.171974522292981,EURUSD
-1.0,-1.2175897748022566,SL,6.571999999998024,23,13,1.4620689655172212,EURUSD
-1.0,-1.2175897748022566,SL,6.571999999998024,2,13,1.4620689655172212,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,23,15,1.2549019607842369,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,23,15,1.2549019607842369,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,16,15,1.2549019607842369,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,22,2,1.6235955056181086,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,23,2,1.6235955056181086,EURUSD
2.0,1.4816962667635203,TP,2.759000000001066,16,6,1.5084745762710525,EURUSD
