R,neta,mot,rgo,hniv,izq,velas,pos,i
-1.0,-1.3036053130930112,SL,5.269999999999442,14,0,13,1.1267605633804887,GBPUSD
-1.0,-1.3036053130930112,SL,5.269999999999442,23,0,13,1.1267605633804887,GBPUSD
-1.0,-1.3036053130930112,SL,5.269999999999442,23,2,13,1.1267605633804887,GBPUSD
-1.0,-1.2400600150037058,SL,6.665000000001253,23,0,44,0.9436619718312413,GBPUSD
2.0,1.4328252392767553,TP,2.8209999999995183,14,1,3,-0.05633802816875861,GBPUSD
2.0,1.4328252392767553,TP,2.8209999999995183,23,1,3,-0.05633802816875861,GBPUSD
-1.0,-1.4265529192214583,SL,3.751000000000726,18,0,78,1.0340740740740668,GBPUSD
2.0,1.7632435631843755,TP,6.758000000000042,18,0,45,0.8325925925925822,GBPUSD
2.0,1.6440489432702936,TP,4.494999999999916,14,53,3,-0.5951417004048983,GBPUSD
2.0,1.6440489432702936,TP,4.494999999999916,23,53,3,-0.5951417004048983,GBPUSD
2.0,1.5037220843671608,TP,3.2239999999994495,6,0,3,0.29684418145956076,GBPUSD
-1.0,-1.4230565838182152,SL,3.781999999998842,23,0,42,0.31360946745561624,GBPUSD
-1.0,-1.5610098176718379,SL,2.8519999999998547,23,0,15,0.344181459566073,GBPUSD
2.0,1.8329679507255379,TP,9.57899999999956,14,0,14,0.10749506903353366,GBPUSD
2.0,1.8329679507255379,TP,9.57899999999956,6,0,14,0.10749506903353366,GBPUSD
2.0,1.7918834547346851,TP,7.688000000001249,15,0,83,2.15322580645154,GBPUSD
-1.0,-1.3266639444669917,SL,4.898000000002067,15,1,26,0.46362098138746644,GBPUSD
-1.0,-1.3036053130930112,SL,5.269999999999442,8,14,6,0.7788104089219261,GBPUSD
-1.0,-1.3036053130930112,SL,5.269999999999442,14,0,6,0.7788104089219261,GBPUSD
2.0,1.7685520034717777,TP,6.913000000001723,8,0,37,1.0037174721189834,GBPUSD
-1.0,-1.6617038875104522,SL,2.417999999999587,4,3,1,0.28610603290675224,GBPUSD
2.0,1.8445394481150503,TP,10.292000000000634,14,17,55,0.5429616087751244,GBPUSD
-1.0,-1.1697792869269932,SL,9.424000000000099,16,18,51,0.5201096892138939,GBPUSD
-1.0,-1.2457757296467136,SL,6.509999999999572,14,0,34,0.48354661791588843,GBPUSD
2.0,1.81434207472732,TP,8.618000000000237,16,0,37,0.6499085923217535,GBPUSD
2.0,1.8307773664727736,TP,9.455000000000435,4,0,62,0.3384615384615726,GBPUSD
2.0,1.8307773664727736,TP,9.455000000000435,8,0,62,0.3384615384615726,GBPUSD
2.0,1.8307773664727736,TP,9.455000000000435,23,0,62,0.3384615384615726,GBPUSD
-1.0,-1.2273696177348028,SL,7.037000000000848,23,3,39,1.1000000000001537,GBPUSD
-1.0,-1.2132764596107293,SL,7.502000000001452,23,0,25,0.8769230769231111,GBPUSD
-1.0,-1.2423140996516522,SL,6.603000000000581,4,0,14,-1.0230769230770769,GBPUSD
-1.0,-1.2423140996516522,SL,6.603000000000581,8,0,14,-1.0230769230770769,GBPUSD
-1.0,-1.2423140996516522,SL,6.603000000000581,23,0,14,-1.0230769230770769,GBPUSD
2.0,1.915939897026374,TP,19.033999999999995,23,0,86,0.2758152173912999,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,4,0,47,0.12500000000000377,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,8,21,47,0.12500000000000377,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,23,0,47,0.12500000000000377,GBPUSD
-1.0,-1.1152073732718921,SL,13.887999999999678,13,0,67,0.02309782608695689,GBPUSD
-1.0,-1.1277547109549622,SL,12.524000000000424,8,0,51,0.19972826086954534,GBPUSD
-1.0,-1.1383723947072693,SL,11.56299999999888,13,4,79,0.24341412012645255,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,17,12,66,0.053740779768178135,GBPUSD
-1.0,-1.543293718166634,SL,2.944999999998643,13,0,5,-0.008429926238153848,GBPUSD
2.0,1.8371832705810158,TP,9.82699999999781,17,0,23,0.2634351949420387,GBPUSD
2.0,1.8371832705810158,TP,9.82699999999781,13,0,23,0.2634351949420387,GBPUSD
2.0,1.5903737839221905,TP,3.906000000000187,13,0,8,0.5754437869822325,GBPUSD
2.0,1.9194806501937505,TP,19.871000000000194,13,10,73,-0.10059171597633194,GBPUSD
2.0,1.9194806501937505,TP,19.871000000000194,20,11,73,-0.10059171597633194,GBPUSD
2.0,1.834574028122425,TP,9.672000000000569,20,0,12,0.24112426035502904,GBPUSD
-1.0,-1.1540683678382369,SL,10.384999999999422,20,12,24,0.1667864845435,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,23,1,72,1.121495327102768,GBPUSD
-1.0,-1.3463953236632025,SL,4.6189999999990405,23,0,3,0.9953271028037077,GBPUSD
-1.0,-1.1836758121915025,SL,8.710999999999025,23,0,22,0.49532710280375963,GBPUSD
-1.0,-1.1955034213098736,SL,8.183999999999969,23,2,60,0.4132553606237558,GBPUSD
-1.0,-1.1500375093773725,SL,10.663999999998008,20,0,62,-1.1325536062378174,GBPUSD
-1.0,-1.1500375093773725,SL,10.663999999998008,12,44,62,-1.1325536062378174,GBPUSD
-1.0,-1.1536098310291567,SL,10.41600000000198,23,20,52,0.9700772200772168,GBPUSD
-1.0,-1.5549774540413202,SL,2.8829999999979705,6,22,15,0.9893822393822554,GBPUSD
-1.0,-1.1933067536546829,SL,8.277000000000978,6,0,12,1.0028957528957505,GBPUSD
2.0,1.8627316403568965,TP,11.655999999999889,17,62,47,1.1003861003861157,GBPUSD
2.0,1.8627316403568965,TP,11.655999999999889,8,47,47,1.1003861003861157,GBPUSD
-1.0,-1.260671228413165,SL,6.137999999999977,23,0,6,0.9362934362934471,GBPUSD
2.0,1.8782714546561214,TP,13.144000000000489,22,1,66,1.1473118279569978,GBPUSD
-1.0,-1.2593613227427327,SL,6.169000000000313,15,15,6,1.2339373970345917,GBPUSD
-1.0,-1.1623047271251714,SL,9.858000000000366,22,0,22,0.16309719934102854,GBPUSD
-1.0,-1.278988666085546,SL,5.734999999997825,0,39,7,-0.03624382207576379,GBPUSD
-1.0,-1.2434570906877573,SL,6.572000000000244,23,0,63,1.360000000000057,GBPUSD
2.0,1.852534562211982,TP,10.850000000000026,23,0,24,-0.023999999999980103,GBPUSD
2.0,1.852534562211982,TP,10.850000000000026,23,8,24,-0.023999999999980103,GBPUSD
-1.0,-1.1545296503766465,SL,10.354000000001307,22,0,28,-0.08799999999986784,GBPUSD
-1.0,-1.1890582535743652,SL,8.463000000000775,23,0,14,0.8560000000001193,GBPUSD
2.0,1.7951868919610954,TP,7.812000000000374,22,0,5,-1.007999999999875,GBPUSD
2.0,1.8195353034062856,TP,8.866000000000707,0,34,48,-0.16976744186049406,GBPUSD
2.0,1.8195353034062856,TP,8.866000000000707,13,0,48,-0.16976744186049406,GBPUSD
-1.0,-1.2356753571954502,SL,6.789000000000378,17,0,8,-0.5813953488372525,GBPUSD
-1.0,-1.2304147465437842,SL,6.943999999999839,15,0,22,0.16485507246376294,GBPUSD
-1.0,-1.0724900326205158,SL,22.071999999999647,12,45,66,0.2562620423891871,GBPUSD
-1.0,-1.0724900326205158,SL,22.071999999999647,19,14,66,0.2562620423891871,GBPUSD
-1.0,-1.3418073061311895,SL,4.680999999999713,22,0,36,0.5841584158414797,GBPUSD
-1.0,-1.5376344086019338,SL,2.9760000000012,21,6,6,-0.10891089108916768,GBPUSD
-1.0,-1.2367564368156245,SL,6.758000000000042,21,0,13,0.2970297029702774,GBPUSD
-1.0,-1.2446109157621192,SL,6.540999999999908,11,0,35,1.0682352941176225,GBPUSD
-1.0,-1.3535130357931753,SL,4.526000000000252,0,39,19,1.3105882352941085,GBPUSD
-1.0,-1.183675812191456,SL,8.711000000001246,19,0,18,0.16,GBPUSD
-1.0,-1.183675812191456,SL,8.711000000001246,21,0,18,0.16,GBPUSD
-1.0,-1.183675812191456,SL,8.711000000001246,7,0,18,0.16,GBPUSD
2.0,1.925306941786095,TP,21.420999999999246,18,17,13,-0.017069701280228652,GBPUSD
-0.7912713472484807,-0.8924731182794703,fuera,15.810000000000546,18,0,59,0.14062500000001016,GBPUSD
-1.0,-1.1607878605165447,SL,9.950999999999155,13,0,20,-0.09472656249999149,GBPUSD
2.0,1.6464869642068247,TP,4.526000000000252,18,0,15,0.6446402349486237,GBPUSD
-1.0,-1.4337218758471069,SL,3.6890000000000533,18,0,25,0.5389133627019195,GBPUSD
-1.0,-1.2081165452653149,SL,7.688000000001249,18,0,89,0.7872340425532015,GBPUSD
-1.0,-1.2081165452653149,SL,7.688000000001249,23,2,89,0.7872340425532015,GBPUSD
-1.0,-1.5010961478235028,SL,3.192999999999113,18,0,33,0.9787234042553359,GBPUSD
2.0,1.4450225459586798,TP,2.8829999999979705,23,0,18,1.0283687943262714,GBPUSD
-1.0,-1.1703396146066263,SL,9.392999999999763,23,9,74,-0.2836879432625554,GBPUSD
2.0,1.71484583853139,TP,5.6109999999987,23,0,9,0.17730496453891997,GBPUSD
2.0,1.6852871754523777,TP,5.083999999999644,23,8,29,0.30129390018483904,GBPUSD
-1.0,-1.3185981680604582,SL,5.022000000001192,23,0,43,0.36229205175599116,GBPUSD
2.0,1.6963946869069888,TP,5.269999999999442,22,2,71,1.127562642368993,GBPUSD
-1.0,-1.1152073732718921,SL,13.887999999999678,15,0,37,2.2255125284737582,GBPUSD
-1.0,-1.1743679163034073,SL,9.175999999999629,13,0,4,1.6674259681092938,GBPUSD
2.0,1.748229740361924,TP,6.355000000000111,8,0,39,2.7767653758541737,GBPUSD
2.0,1.681401831939401,TP,5.021999999998972,23,2,74,0.8196721311475424,GBPUSD
-1.0,-1.157837624543767,SL,10.136999999998952,15,14,31,0.5963114754098301,GBPUSD
0.8886360594301429,0.6744746352566404,fuera,7.470999999998895,18,0,55,1.2038934426229444,GBPUSD
2.0,1.789335088874266,TP,7.5950000000002404,8,0,95,0.7048567870485692,GBPUSD
2.0,1.789335088874266,TP,7.5950000000002404,19,0,95,0.7048567870485692,GBPUSD
-1.0,-1.2469516900755735,SL,6.479000000001456,19,0,16,0.5815691158156865,GBPUSD
2.0,1.7794320374965835,TP,7.254000000000982,8,0,71,0.3770491803277913,GBPUSD
2.0,1.7794320374965835,TP,7.254000000000982,19,0,71,0.3770491803277913,GBPUSD
-1.0,-1.2446109157621192,SL,6.540999999999908,23,6,18,0.8032786885245753,GBPUSD
-1.0,-1.1588089330025084,SL,10.07499999999828,19,13,36,1.5614754098360133,GBPUSD
-1.0,-1.1445739586157022,SL,11.06700000000016,23,0,66,1.5614754098360133,GBPUSD
-1.0,-1.1316655694535789,SL,12.152000000000829,19,0,30,1.6434426229507586,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,23,0,56,0.521100917431208,GBPUSD
-1.0,-1.09333255556204,SL,17.142999999999464,23,0,76,0.308256880733958,GBPUSD
-1.0,-1.126192917422533,SL,12.678999999997664,19,0,47,-0.20183486238529233,GBPUSD
-1.0,-1.126192917422533,SL,12.678999999997664,23,32,47,-0.20183486238529233,GBPUSD
-1.0,-1.126192917422533,SL,12.678999999997664,1,30,47,-0.20183486238529233,GBPUSD
-1.0,-1.210664911125734,SL,7.5950000000002404,19,0,75,0.3645680819912036,GBPUSD
-1.0,-1.2567806130636732,SL,6.231000000000986,23,15,57,0.3469985358711597,GBPUSD
-1.0,-1.2567806130636732,SL,6.231000000000986,1,15,57,0.3469985358711597,GBPUSD
2.0,1.8279569892473297,TP,9.300000000000974,23,0,83,0.20351390922401527,GBPUSD
2.0,1.8279569892473297,TP,9.300000000000974,1,0,83,0.20351390922401527,GBPUSD
-1.0,-1.3090593007532931,SL,5.177000000000653,19,3,9,0.4275256222547376,GBPUSD
-1.0,-1.1761532533303811,SL,9.08300000000084,10,0,18,0.13616398243043779,GBPUSD
-1.0,-1.1351123121094446,SL,11.841999999999686,10,0,16,-0.16251830161056866,GBPUSD
-1.0,-1.3851709195955095,SL,4.154000000000657,10,8,58,0.46751412429377626,GBPUSD
-1.0,-1.1217285453438786,SL,13.144000000000489,14,73,81,1.6073446327683596,GBPUSD
-1.0,-1.1217285453438786,SL,13.144000000000489,15,48,81,1.6073446327683596,GBPUSD
2.0,1.599899974993868,TP,3.999000000001196,14,0,23,1.4887005649717557,GBPUSD
2.0,1.8516870596959496,TP,10.787999999999354,23,0,78,0.4090121317157803,GBPUSD
2.0,1.8516870596959496,TP,10.787999999999354,9,0,78,0.4090121317157803,GBPUSD
-1.0,-1.1720430107526703,SL,9.300000000000974,9,0,48,0.5976267529665528,GBPUSD
-1.0,-1.3418073061311895,SL,4.680999999999713,9,0,12,0.5090909090909281,GBPUSD
2.0,1.65126416739327,TP,4.588000000000925,9,0,24,0.3600000000000129,GBPUSD
-1.0,-1.3767365198962498,SL,4.247000000001666,23,4,22,0.11272727272728329,GBPUSD
2.0,1.839711480665189,TP,9.981999999999491,23,7,34,1.229090909090954,GBPUSD
-1.0,-1.1633319722335698,SL,9.795999999999694,23,0,34,0.8363636363636966,GBPUSD
2.0,1.7297753757811107,TP,5.920999999999843,9,4,23,0.46760070052537683,GBPUSD
2.0,1.7918834547346851,TP,7.688000000001249,9,0,72,0.23292469352014522,GBPUSD
2.0,1.879969992498127,TP,13.330000000000286,23,13,77,0.34676007005254933,GBPUSD
-1.0,-1.335148722245446,SL,4.774000000000722,23,28,15,0.0823117338003436,GBPUSD
-1.0,-1.2633311389071098,SL,6.076000000001525,23,0,1,0.29422066549914105,GBPUSD
-1.0,-1.138002415042246,SL,11.594000000001436,7,30,24,0.32049036777582574,GBPUSD
-1.0,-1.2580645161290054,SL,6.200000000000649,23,1,57,0.15813953488372526,GBPUSD
-1.0,-1.3686635944700076,SL,4.340000000000455,7,8,8,-0.02790697674416251,GBPUSD
-1.0,-1.3686635944700076,SL,4.340000000000455,14,11,8,-0.02790697674416251,GBPUSD
2.0,1.803004186161027,TP,8.121999999999296,7,0,49,0.07906976744186263,GBPUSD
2.0,1.803004186161027,TP,8.121999999999296,14,0,49,0.07906976744186263,GBPUSD
-1.0,-1.318598168060599,SL,5.021999999998972,23,0,12,0.28139534883724737,GBPUSD
-1.0,-1.137634408602156,SL,11.624999999999552,8,98,50,-0.6744186046511448,GBPUSD
-1.0,-1.1955034213098736,SL,8.183999999999969,9,0,28,-0.1604651162790377,GBPUSD
2.0,1.7179622774545784,TP,5.672999999999373,20,6,8,0.08057296329454905,GBPUSD
2.0,1.5511921458626694,TP,3.5650000000009285,23,2,85,-0.07407407407373903,GBPUSD
-1.0,-1.2883402414849394,SL,5.549000000000248,23,0,36,0.6296296296296601,GBPUSD
-1.0,-1.3373392367699495,SL,4.743000000000386,23,0,23,1.9259259259262609,GBPUSD
2.0,1.7765675185030014,TP,7.160999999999973,20,10,14,1.2592592592593201,GBPUSD
-1.0,-1.1714714392884102,SL,9.33099999999909,20,3,16,5.814814814815241,GBPUSD
2.0,1.5176364184504736,TP,3.3170000000004585,20,2,12,0.7267904509283627,GBPUSD
-1.0,-1.4915514592934271,SL,3.254999999999786,20,0,5,0.8567639257294489,GBPUSD
-1.0,-2.146953405016432,SL,1.3950000000018115,23,0,9,0.46949602122016587,GBPUSD
2.0,1.8593653863057207,TP,11.377000000001303,14,17,47,1.0954907161803478,GBPUSD
-1.0,-1.260671228413165,SL,6.137999999999977,14,0,3,0.7745358090185661,GBPUSD
2.0,1.8376952728748286,TP,9.858000000000366,15,0,17,1.4456233421750349,GBPUSD
-1.0,-1.0840601029736359,SL,19.033999999997775,7,0,67,2.586206896551728,GBPUSD
-1.0,-1.2040035700624576,SL,7.8430000000007105,22,0,67,1.0316666666666705,GBPUSD
2.0,1.6852871754523777,TP,5.083999999999644,22,6,29,0.4444444444444402,GBPUSD
-1.0,-1.2702246242188893,SL,5.920999999999843,21,0,14,0.05982905982903517,GBPUSD
-1.0,-1.3823178016725497,SL,4.1850000000009935,10,22,1,-0.1247863247863471,GBPUSD
2.0,1.8290963469344053,TP,9.361999999999426,21,1,30,0.12649572649572208,GBPUSD
2.0,1.8290963469344053,TP,9.361999999999426,10,0,30,0.12649572649572208,GBPUSD
2.0,1.8220244716351908,TP,8.990000000002052,23,0,57,0.6491228070175575,GBPUSD
-1.0,-1.2024035420620076,SL,7.904999999999163,21,0,12,-0.03508771929834813,GBPUSD
-1.0,-1.3109211037698993,SL,5.146000000000317,23,7,22,-0.03508771929834813,GBPUSD
-1.0,-1.121157049825826,SL,13.206000000001161,22,10,30,2.9707602339183246,GBPUSD
-1.0,-1.121157049825826,SL,13.206000000001161,16,20,30,2.9707602339183246,GBPUSD
-1.0,-1.5320917858327845,SL,3.007000000001536,10,0,19,-0.444444444444531,GBPUSD
-1.0,-1.5734767025091287,SL,2.789999999999182,10,0,7,0.014224751066855027,GBPUSD
2.0,1.6890788962301007,TP,5.146000000000317,9,15,64,0.014224751066855027,GBPUSD
-1.0,-1.276004830084598,SL,5.796999999998498,10,0,93,0.09103840682787849,GBPUSD
-1.0,-1.543293718166634,SL,2.944999999998643,23,0,48,0.1479374110952986,GBPUSD
-1.0,-1.5734767025091287,SL,2.789999999999182,23,0,13,0.16358463726884861,GBPUSD
-1.0,-1.2820377225454216,SL,5.672999999999373,13,0,27,0.0497866287339768,GBPUSD
-1.0,-1.1391183375358882,SL,11.500999999998207,22,10,62,0.9251012145749028,GBPUSD
-1.0,-1.1154651078876971,SL,13.857000000001563,22,2,54,1.0418353576248356,GBPUSD
2.0,1.6981701565742187,TP,5.300999999999778,22,14,4,0.4976671850700037,GBPUSD
-1.0,-1.2186987424822477,SL,7.315999999999434,23,0,70,1.2191780821916933,GBPUSD
-1.0,-1.241181790774844,SL,6.6339999999986965,23,0,73,0.6232876712328465,GBPUSD
-1.0,-1.2688172043010673,SL,5.952000000000179,23,9,70,0.7876712328766925,GBPUSD
-1.0,-1.2224694104560527,SL,7.192000000000309,23,0,80,0.08904109589038492,GBPUSD
2.0,1.6670135275753617,TP,4.804999999998838,17,10,12,0.08904109589038492,GBPUSD
2.0,1.6670135275753617,TP,4.804999999998838,23,10,12,0.08904109589038492,GBPUSD
-1.0,-1.4527447651385772,SL,3.5340000000005922,23,0,60,0.5615763546797695,GBPUSD
2.0,1.8719282798367094,TP,12.493000000000087,17,0,36,0.2241379310344771,GBPUSD
2.0,1.8719282798367094,TP,12.493000000000087,23,14,36,0.2241379310344771,GBPUSD
-1.0,-1.2273696177348028,SL,7.037000000000848,17,0,6,0.29556650246302507,GBPUSD
-1.0,-1.2273696177348028,SL,7.037000000000848,23,0,6,0.29556650246302507,GBPUSD
-1.0,-1.8064516129025998,SL,1.98400000000154,16,0,82,0.2583454281567632,GBPUSD
-1.0,-1.2244039270687352,SL,7.129999999999637,16,0,40,0.29172714078375167,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,23,0,12,0.5341074020319118,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,17,0,12,0.5341074020319118,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,23,0,12,0.5341074020319118,GBPUSD
-1.0,-1.2016129032258192,SL,7.935999999999499,23,0,57,0.45428156748912174,GBPUSD
2.0,1.5769434161817848,TP,3.781999999998842,17,1,12,0.37735849056602494,GBPUSD
2.0,1.5769434161817848,TP,3.781999999998842,23,1,12,0.37735849056602494,GBPUSD
-1.0,-1.2883402414849394,SL,5.549000000000248,7,30,12,0.8490566037735642,GBPUSD
-1.0,-1.3795066413663042,SL,4.215999999999109,16,1,9,1.4673439767779348,GBPUSD
-1.0,-1.4608294930872736,SL,3.47200000000214,8,0,11,0.7062634989200819,GBPUSD
-1.0,-1.2593613227427327,SL,6.169000000000313,8,0,25,0.7904967602591746,GBPUSD
-1.0,-1.086744375169411,SL,18.445000000002487,21,11,83,1.0053995680345447,GBPUSD
-1.0,-1.9054895302777233,SL,1.7669999999991859,21,0,3,0.4043062200956794,GBPUSD
-1.0,-1.477897252090687,SL,3.348000000000795,21,0,12,0.4892344497607749,GBPUSD
-0.04667507659021616,-0.19084519733268585,fuera,11.098000000000496,10,0,20,0.0023923444976232866,GBPUSD
2.0,1.719495091164081,TP,5.703999999999709,10,0,30,0.4206896551724275,GBPUSD
2.0,1.719495091164081,TP,5.703999999999709,23,1,30,0.4206896551724275,GBPUSD
-1.0,-1.3329864724246383,SL,4.804999999998838,23,1,36,-0.20689655172412208,GBPUSD
-1.0,-1.1491702405370312,SL,10.725999999998681,23,6,79,1.931034482758779,GBPUSD
2.0,1.6119330584526133,TP,4.123000000000321,21,0,11,2.0689655172415273,GBPUSD
2.0,1.7599399849962942,TP,6.665000000001253,23,0,39,0.544827586206962,GBPUSD
-1.0,-1.1870032725572792,SL,8.555999999999564,23,0,72,0.31343283582087506,GBPUSD
-1.0,-1.0808979674385715,SL,19.777999999999185,2,18,65,1.1812366737739963,GBPUSD
-1.0,-1.0808979674385715,SL,19.777999999999185,15,18,65,1.1812366737739963,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,17,0,2,1.8742004264392567,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,10,61,72,-0.326043737574549,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,17,62,72,-0.326043737574549,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,23,0,72,-0.326043737574549,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,23,24,72,-0.326043737574549,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,5,50,72,-0.326043737574549,GBPUSD
-1.0,-1.0801442596673965,SL,19.964000000001203,7,24,72,-0.326043737574549,GBPUSD
-1.0,-1.5376344086019338,SL,2.9760000000012,23,0,3,0.5585429314830858,GBPUSD
-1.0,-1.1597922700489391,SL,10.012999999999828,23,16,36,0.4137033824804791,GBPUSD
-1.0,-1.09333255556204,SL,17.142999999999464,2,20,13,1.0069384215091135,GBPUSD
-1.0,-1.09333255556204,SL,17.142999999999464,15,20,13,1.0069384215091135,GBPUSD
-1.0,-1.09333255556204,SL,17.142999999999464,1,36,13,1.0069384215091135,GBPUSD
-1.0,-1.4373974849644953,SL,3.657999999999717,23,0,41,0.3450236966824708,GBPUSD
-1.0,-1.2966258806081619,SL,5.393999999998567,23,0,39,0.296682464454982,GBPUSD
2.0,1.8256320836966349,TP,9.17600000000185,23,24,15,0.29573459715639755,GBPUSD
2.0,1.4989038521764972,TP,3.192999999999113,21,4,9,1.7512690355330596,GBPUSD
2.0,1.7116597585150606,TP,5.549000000000248,1,43,19,3.7461928934010467,GBPUSD
2.0,1.6963946869069888,TP,5.269999999999442,18,0,47,1.0500963391136873,GBPUSD
-1.0,-1.2205679625034165,SL,7.254000000000982,22,3,20,1.0862068965516964,GBPUSD
2.0,1.7164126196383775,TP,5.641999999999037,22,0,34,0.884012539184925,GBPUSD
-1.0,-1.3795066413663042,SL,4.215999999999109,23,10,8,0.17777777777774123,GBPUSD
-1.0,-1.3795066413663042,SL,4.215999999999109,0,38,8,0.17777777777774123,GBPUSD
-1.0,-1.2273696177348028,SL,7.037000000000848,23,0,22,0.05432098765429459,GBPUSD
-1.0,-1.3823178016727524,SL,4.184999999998773,0,1,5,-0.11111111111112938,GBPUSD
0.5831663326652929,0.4797336608700982,fuera,15.469000000001287,18,0,88,0.21234567901231724,GBPUSD
-1.0,-1.1612903225806284,SL,9.920000000001039,23,0,74,0.3887775551102271,GBPUSD
-1.0,-1.1612903225806284,SL,9.920000000001039,0,4,74,0.3887775551102271,GBPUSD
-1.0,-1.3395585738539864,SL,4.7120000000000495,23,0,37,1.4248704663212686,GBPUSD
-1.0,-1.1559302212259968,SL,10.261000000000298,23,0,54,0.7253886010363094,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,23,5,14,0.5647668393782604,GBPUSD
-1.0,-1.3584229390681342,SL,4.463999999999579,0,5,14,0.5647668393782604,GBPUSD
2.0,1.7506623032570041,TP,6.417000000000783,23,0,10,0.25906735751292653,GBPUSD
2.0,1.7506623032570041,TP,6.417000000000783,0,0,10,0.25906735751292653,GBPUSD
-1.0,-1.1513574874657193,SL,10.57099999999922,9,23,36,0.29015544041445473,GBPUSD
-1.0,-1.1513574874657193,SL,10.57099999999922,23,9,36,0.29015544041445473,GBPUSD
2.0,1.6313364055299924,TP,4.340000000000455,23,0,13,0.8473118279569931,GBPUSD
-1.0,-1.3109211037700335,SL,5.1459999999980965,22,7,29,0.9827956989247142,GBPUSD
2.0,1.866287815477197,TP,11.966000000001031,0,0,20,0.15698924731185218,GBPUSD
2.0,1.866287815477197,TP,11.966000000001031,9,25,20,0.15698924731185218,GBPUSD
2.0,1.866287815477197,TP,11.966000000001031,23,24,20,0.15698924731185218,GBPUSD
2.0,1.5264871263685955,TP,3.3789999999989107,13,0,3,-0.03225806451614906,GBPUSD
-1.0,-1.130997216309161,SL,12.213999999999281,16,16,36,-0.24907521578300526,GBPUSD
-1.0,-1.1313305425592914,SL,12.183000000001165,16,0,25,0.06905055487051849,GBPUSD
-0.6169624735500842,-0.6860560521656206,fuera,23.157000000000316,13,0,72,0.05425400739827431,GBPUSD
-1.0,-1.1720430107527113,SL,9.299999999998754,13,1,84,0.8310893512851977,GBPUSD
