tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
60,10,0.382,2.0,13423,-0.08343887357520674,-6.995293668157939,-0.16313062042070997,-13.653101284698131,0.07969174684550323
60,10,0.382,3.0,12825,-0.14853801169590644,-10.273354115267752,-0.23020419864164923,-15.922941343711607,0.0816661869457428
60,10,0.5,1.0,13597,-0.05685077590644995,-6.639646122833898,-0.15272685935150968,-17.699738097717212,0.09587608344505971
60,10,0.5,2.0,13143,-0.04131476831773568,-3.3856576858478618,-0.13926783679506838,-11.388641351438215,0.0979530684773327
60,10,0.5,3.0,12757,-0.07909383083797131,-5.304942891765838,-0.17873280000079225,-11.980319841264633,0.09963896916282093
60,10,0.618,1.0,12903,-0.09633418584825235,-10.993438351425096,-0.22114092054489068,-24.93341498369679,0.12480673469663833
60,10,0.618,2.0,12691,-0.04901111023560003,-3.9551729001741984,-0.17511975466018528,-14.073246365274422,0.12610864442458525
60,10,0.618,3.0,12412,-0.058652916532388015,-3.8508181544883073,-0.18636301520378198,-12.219963542651314,0.12771009867139396
60,10,0.705,1.0,12149,-0.14890114412708866,-16.59659866482516,-0.3043336200934763,-33.36891856551263,0.1554324759663877
60,10,0.705,2.0,12037,-0.0671263603888012,-5.30321539217602,-0.22340000644341992,-17.549441419959898,0.1562736460546187
60,10,0.705,3.0,11905,-0.03435531289374213,-2.1897698544512214,-0.19163910298278855,-12.183146813005843,0.15728379008904644
60,10,0.786,1.0,10921,-0.2546470103470378,-27.51744607093406,-0.4486503389259262,-47.49352957425156,0.1940033285788883
60,10,0.786,2.0,10864,-0.15500736377025037,-11.972266583682012,-0.34956058146013114,-26.79176693385782,0.1945532176898808
60,10,0.786,3.0,10816,-0.10318047337278106,-6.432128811850082,-0.29821159431058347,-18.522063382428257,0.19503112093780237
60,20,0.382,1.0,15373,-0.13848955961751122,-17.33753790351695,-0.21536081244298666,-26.773858538286856,0.07687125282547545
60,20,0.382,2.0,14688,-0.12826797385620914,-11.41248254527412,-0.20734235208376386,-18.39512979205601,0.07907437822755474
60,20,0.382,3.0,13999,-0.2065147510536467,-15.31785742416513,-0.28767670479026847,-21.323862275600092,0.08116195373662172
60,20,0.5,1.0,14949,-0.0997391129841461,-12.25541492343314,-0.19468410924977825,-23.680477991219266,0.09494499626563217
60,20,0.5,2.0,14449,-0.0824970586199737,-7.173752677974092,-0.17952465760145653,-15.554345808039285,0.09702759898148285
60,20,0.5,3.0,13998,-0.11273039005572225,-8.02527521411048,-0.21155500417367765,-15.03716314451355,0.09882461411795539
60,20,0.618,1.0,14199,-0.12162828368194943,-14.601064407334679,-0.24535386560094427,-29.03312732861565,0.12372558191899485
60,20,0.618,2.0,13957,-0.07895679587303862,-6.74073514230417,-0.20404580436494585,-17.32164892762985,0.12508900849190724
60,20,0.618,3.0,13647,-0.08199604308639262,-5.694521847126138,-0.20870763400963005,-14.463044616009146,0.12671159092323742
60,20,0.705,1.0,13377,-0.16707782013904462,-19.5988148048783,-0.3211882280373013,-37.01607366622975,0.15411040789825667
60,20,0.705,2.0,13258,-0.09737516970885503,-8.148527891983772,-0.2522943745612136,-20.97048419276235,0.15491920485235858
60,20,0.705,3.0,13111,-0.06185645641064755,-4.178874439840984,-0.2178195220490752,-14.663883742862568,0.15596306563842766
60,20,0.786,1.0,12011,-0.2590125718091749,-29.38812609704892,-0.4507992052208173,-50.126689121119966,0.19178663341164237
60,20,0.786,2.0,11948,-0.1636257114161366,-13.295037787744345,-0.3559735476245763,-28.71671880045774,0.19234783620843968
60,20,0.786,3.0,11897,-0.12414894511221317,-8.18582615881229,-0.3169598977053105,-20.82624425100542,0.19281095259309727
60,50,0.382,1.0,16573,-0.24298557895371992,-32.24651904196427,-0.3242222518389091,-42.537420353897424,0.08123667288518921
60,50,0.382,2.0,15876,-0.24168556311413456,-23.35584403088083,-0.3251890499696668,-31.252376987290138,0.0835034868555323
60,50,0.382,3.0,15198,-0.3120147387814186,-25.48111005546593,-0.3976278953107552,-32.39450520501214,0.0856131565293366
60,50,0.5,1.0,16176,-0.20066765578635015,-26.051001435943373,-0.30063088575012054,-38.44899339265135,0.09996322996377043
60,50,0.5,2.0,15682,-0.19385282489478384,-18.253581890425373,-0.2958856310852561,-27.676148886591037,0.10203280619047231
60,50,0.5,3.0,15222,-0.2232295361976087,-17.405290698325384,-0.32711737657145656,-25.41201920712134,0.10388784037384785
60,50,0.618,1.0,15410,-0.20778715120051913,-26.368763977094165,-0.33706521042077087,-41.96852746450563,0.1292780592202517
