i,alcista,d,vuelve,base,r3,velas
264,False,0.7464031759757227,1.0,0.8598832737637425,0.5985663082437341,1.0
268,True,1.119724605501641,0.0,0.808679817219382,1.1560283687944133,
269,True,0.5091808599761645,1.0,0.9133036239424512,0.45398773006132126,3.0
273,True,0.20099373880636073,1.0,0.9636135366239877,1.1969696969696104,4.0
274,True,0.3753330773749213,1.0,0.9349748902863865,0.7341772151898414,3.0
281,True,0.4758129486457316,1.0,0.9190042075736325,0.5225563909774236,1.0
293,True,1.0861284010226284,1.0,0.8143690901687554,2.2790697674421847,8.0
294,True,0.24937932524136858,1.0,0.9558996516310003,0.3877551020408718,2.0
299,False,0.513241639870239,1.0,0.903214495769805,0.49462365591394253,3.0
305,False,0.9866309876541726,1.0,0.8160091390309008,1.1428571428572252,3.0
313,True,0.03338116229675039,1.0,0.9903632990996697,0.681818181818113,1.0
