lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
compra,2025-03-11 06:30:00,1.08961,1.08354,1.10175,60.700000000000195,True,0,-1,-1.0235584843492587,2025
venta,2025-03-11 18:45:00,1.09196,1.09471,1.08646,27.500000000000302,False,1,2,1.9480000000000006,2025
compra,2025-03-13 15:30:00,1.08728,1.08539,1.09106,18.899999999999473,True,0,-1,-1.0756613756613778,2025
compra,2025-03-14 07:00:00,1.08475,1.08374,1.0867700000000005,10.100000000001774,True,1,2,1.8584158415841834,2025
compra,2025-03-17 02:30:00,1.08846,1.08741,1.09056,10.499999999999954,True,0,-1,-1.1361904761904769,2025
compra,2025-03-28 11:30:00,1.07803,1.07644,1.08121,15.899999999999803,True,1,2,1.9100628930817598,2025
venta,2025-04-04 05:30:00,1.10807,1.10984,1.1045300000000005,17.699999999998273,False,0,-1,-1.0807909604519852,2025
venta,2025-04-17 10:45:00,1.13595,1.13797,1.1319100000000002,20.199999999999108,False,0,-1,-1.070792079207924,2025
compra,2025-04-17 14:15:00,1.13777,1.13349,1.1463299999999996,42.79999999999839,True,1,2,1.9665887850467276,2025
compra,2025-04-22 14:30:00,1.14855,1.14558,1.1544899999999998,29.69999999999917,True,0,-1,-1.0481481481481494,2025
compra,2025-04-23 22:00:00,1.13368,1.13102,1.1390000000000002,26.600000000001067,True,1,2,1.9462406015037617,2025
venta,2025-04-24 03:00:00,1.13445,1.13574,1.13187,12.900000000000134,False,0,-1,-1.1108527131782935,2025
compra,2025-04-29 02:00:00,1.1419,1.14006,1.1455799999999996,18.399999999998418,True,0,-1,-1.0777173913043545,2025
compra,2025-04-29 12:30:00,1.14036,1.13729,1.1465000000000003,30.700000000001282,True,0,-1,-1.0465798045602586,2025
venta,2025-04-29 17:45:00,1.13858,1.14186,1.1320199999999996,32.80000000000172,False,1,2,1.9564024390243926,2025
venta,2025-05-02 15:15:00,1.13369,1.13808,1.1249100000000003,43.89999999999894,False,0,-1,-1.0325740318906613,2025
compra,2025-05-07 18:00:00,1.13573,1.13368,1.1398299999999997,20.499999999998852,True,0,-1,-1.0697560975609794,2025
venta,2025-05-12 01:15:00,1.12243,1.12375,1.11979,13.199999999999878,False,0,-1,-1.1083333333333343,2025
venta,2025-05-14 05:15:00,1.11862,1.12006,1.1157399999999997,14.400000000001079,False,0,-1,-1.0993055555555482,2025
venta,2025-05-15 15:30:00,1.11737,1.12106,1.10999,36.89999999999971,False,0,-1,-1.0387533875338757,2025
compra,2025-05-15 19:15:00,1.11807,1.117,1.1202099999999997,10.699999999999044,True,1,2,1.8663551401869038,2025
compra,2025-05-23 15:30:00,1.13488,1.13106,1.1425200000000004,38.200000000001566,True,0,-1,-1.0374345549738204,2025
venta,2025-05-26 21:00:00,1.13798,1.1383,1.1373399999999998,3.20000000000098,False,0,-1,-1.4468749999998631,2025
venta,2025-05-28 01:45:00,1.13171,1.13454,1.1260499999999998,28.300000000001102,False,1,2,1.949469964664313,2025
compra,2025-05-28 05:45:00,1.13147,1.13025,1.13391,12.199999999999989,True,0,-1,-1.1172131147540985,2025
compra,2025-05-29 22:15:00,1.1373,1.13606,1.1397799999999998,12.399999999999078,True,0,-1,-1.1153225806451699,2025
venta,2025-05-30 01:30:00,1.1363,1.13845,1.1320000000000003,21.499999999998742,False,1,2,1.9334883720930194,2025
venta,2025-05-30 19:30:00,1.13497,1.13669,1.1315300000000001,17.199999999999438,False,0,-1,-1.0831395348837236,2025
venta,2025-06-02 11:30:00,1.14124,1.14368,1.13636,24.399999999999977,False,0,-1,-1.0586065573770493,2025
venta,2025-06-03 03:30:00,1.14173,1.14544,1.1343099999999997,37.10000000000102,False,0,-1,-1.03854447439353,2025
venta,2025-06-04 03:30:00,1.13673,1.13931,1.13157,25.800000000000267,False,0,-1,-1.0554263565891466,2025
compra,2025-06-05 06:00:00,1.14169,1.14076,1.1435500000000003,9.300000000000974,True,0,-1,-1.1537634408601989,2025
venta,2025-06-13 00:15:00,1.15819,1.15926,1.1560500000000002,10.699999999999044,False,1,2,1.8663551401869038,2025
compra,2025-06-15 22:30:00,1.15384,1.15258,1.15636,12.600000000000389,True,0,-1,-1.11349206349206,2025
venta,2025-06-17 12:45:00,1.15503,1.15735,1.1503899999999998,23.200000000000998,False,1,2,1.9383620689655199,2025
venta,2025-06-20 19:30:00,1.15248,1.15439,1.1486599999999998,19.100000000000783,False,1,2,1.9251308900523592,2025
venta,2025-06-26 18:30:00,1.17201,1.17401,1.16801,20.000000000000018,False,0,-1,-1.0715,2025
compra,2025-06-27 20:00:00,1.17113,1.16879,1.17581,23.400000000000087,True,1,2,1.938888888888889,2025
compra,2025-07-03 06:45:00,1.18021,1.17868,1.18327,15.300000000000313,True,0,-1,-1.0934640522875798,2025
venta,2025-07-04 07:30:00,1.17715,1.17854,1.17437,13.900000000000023,False,0,-1,-1.1028776978417265,2025
compra,2025-07-07 14:30:00,1.17429,1.17179,1.17929,24.999999999999467,True,0,-1,-1.0572000000000012,2025
compra,2025-07-09 06:45:00,1.17258,1.17015,1.1774399999999998,24.299999999999322,True,0,-1,-1.058847736625516,2025
compra,2025-07-24 13:15:00,1.17691,1.17454,1.1816499999999999,23.699999999999832,True,0,-1,-1.0603375527426164,2025
compra,2025-07-25 14:15:00,1.17334,1.17028,1.1794600000000002,30.600000000000627,True,0,-1,-1.0467320261437898,2025
compra,2025-07-28 23:45:00,1.15963,1.15868,1.16153,9.500000000000064,True,0,-1,-1.1505263157894727,2025
venta,2025-07-31 02:30:00,1.14221,1.14379,1.1390499999999997,15.800000000001369,False,0,-1,-1.090506329113916,2025
compra,2025-07-31 21:30:00,1.14181,1.14093,1.14357,8.799999999999919,True,0,-1,-1.1625000000000014,2025
venta,2025-08-05 18:00:00,1.15754,1.1586,1.15542,10.600000000000609,False,0,-1,-1.1349056603773509,2025
compra,2025-08-06 03:00:00,1.15737,1.15642,1.15927,9.500000000000064,True,1,2,1.8494736842105273,2025
compra,2025-08-06 11:15:00,1.1612,1.15705,1.1695000000000002,41.50000000000098,True,1,2,1.9655421686746997,2025
venta,2025-08-07 09:45:00,1.16705,1.16986,1.16143,28.099999999999792,False,1,2,1.949110320284697,2025
compra,2025-08-11 03:00:00,1.16693,1.16417,1.1724500000000002,27.600000000000957,True,0,-1,-1.0518115942028967,2025
venta,2025-08-13 00:15:00,1.16718,1.1677,1.1661400000000004,5.199999999998539,False,0,-1,-1.2750000000000772,2025
venta,2025-08-14 02:15:00,1.17045,1.1715,1.16835,10.499999999999954,False,1,2,1.8638095238095231,2025
compra,2025-08-18 13:45:00,1.16777,1.16662,1.17007,11.499999999999844,True,0,-1,-1.1243478260869582,2025
venta,2025-08-20 06:00:00,1.16259,1.16381,1.16015,12.199999999999989,False,0,-1,-1.1172131147540985,2025
venta,2025-08-22 20:45:00,1.17148,1.17425,1.1659400000000002,27.69999999999939,False,1,2,1.9483754512635367,2025
venta,2025-08-29 11:00:00,1.16641,1.16901,1.1612099999999996,26.000000000001577,False,0,-1,-1.0549999999999966,2025
venta,2025-09-05 17:45:00,1.17257,1.17593,1.1658499999999998,33.60000000000029,False,0,-1,-1.0425595238095235,2025
venta,2025-09-09 07:30:00,1.17537,1.17799,1.17013,26.200000000000667,False,1,2,1.9454198473282456,2025
compra,2025-09-10 03:15:00,1.17081,1.16891,1.17461,19.000000000000128,True,0,-1,-1.0752631578947363,2025
compra,2025-09-11 12:30:00,1.17048,1.16781,1.1758199999999999,26.699999999999502,True,1,2,1.9464419475655421,2025
venta,2025-09-15 05:15:00,1.17295,1.17353,1.1717899999999999,5.800000000000249,False,1,2,1.7534482758620795,2025
venta,2025-09-15 19:45:00,1.17657,1.17728,1.1751499999999995,7.100000000002105,False,0,-1,-1.2014084507041656,2025
compra,2025-09-16 03:30:00,1.17858,1.1758,1.18414,27.800000000000047,True,1,2,1.9485611510791367,2025
venta,2025-09-29 06:45:00,1.17195,1.17332,1.1692100000000003,13.699999999998713,False,0,-1,-1.1043795620438055,2025
compra,2025-09-29 11:45:00,1.17289,1.17154,1.17559,13.499999999999623,True,0,-1,-1.1059259259259289,2025
compra,2025-09-30 22:00:00,1.1737,1.17325,1.1746,4.500000000000615,True,0,-1,-1.3177777777777344,2025
compra,2025-10-01 18:00:00,1.17335,1.17154,1.1769699999999996,18.099999999998673,True,0,-1,-1.0790055248618842,2025
venta,2025-10-02 15:00:00,1.16998,1.17437,1.1612000000000002,43.89999999999894,False,0,-1,-1.0325740318906613,2025
venta,2025-10-03 01:15:00,1.17182,1.17257,1.1703200000000005,7.499999999998064,False,0,-1,-1.1906666666667158,2025
venta,2025-10-06 03:45:00,1.17242,1.17307,1.17112,6.500000000000394,False,1,2,1.7800000000000133,2025
venta,2025-10-08 09:30:00,1.16098,1.16353,1.1558799999999998,25.500000000000522,False,0,-1,-1.0560784313725478,2025
venta,2025-10-08 14:45:00,1.16215,1.16447,1.1575100000000003,23.199999999998777,False,0,-1,-1.0616379310344861,2025
compra,2025-10-08 19:45:00,1.16278,1.15996,1.1684199999999996,28.199999999998226,True,0,-1,-1.0507092198581591,2025
venta,2025-10-09 23:00:00,1.15583,1.15666,1.1541699999999997,8.300000000001084,False,0,-1,-1.1722891566264835,2025
compra,2025-10-10 14:45:00,1.15782,1.15618,1.1611000000000002,16.40000000000086,True,1,2,1.912804878048785,2025
venta,2025-10-13 07:45:00,1.15997,1.16297,1.1539699999999997,30.000000000001137,False,0,-1,-1.047666666666665,2025
compra,2025-10-14 02:45:00,1.15737,1.15549,1.1611300000000002,18.800000000001038,True,0,-1,-1.0760638297872298,2025
venta,2025-10-14 07:15:00,1.15601,1.15935,1.1493299999999997,33.40000000000121,False,0,-1,-1.0428143712574836,2025
compra,2025-10-15 15:15:00,1.16338,1.16103,1.1680800000000002,23.500000000000743,True,1,2,1.9391489361702148,2025
venta,2025-10-22 18:30:00,1.16081,1.16224,1.1579499999999998,14.300000000000423,False,0,-1,-1.099999999999997,2025
venta,2025-10-27 02:30:00,1.16301,1.16475,1.1595300000000004,17.399999999998528,False,0,-1,-1.0821839080459839,2025
venta,2025-10-28 15:30:00,1.16547,1.16672,1.16297,12.499999999999734,False,0,-1,-1.1144000000000025,2025
venta,2025-10-28 19:45:00,1.16505,1.1665,1.1621499999999996,14.500000000001734,False,1,2,1.9013793103448393,2025
compra,2025-10-29 09:45:00,1.16473,1.16185,1.17049,28.799999999999937,True,0,-1,-1.049652777777778,2025
compra,2025-11-03 15:45:00,1.15252,1.1505,1.1565599999999998,20.199999999999108,True,0,-1,-1.070792079207924,2025
compra,2025-11-03 22:45:00,1.15205,1.15159,1.1529700000000003,4.60000000000127,True,0,-1,-1.3108695652173055,2025
compra,2025-11-04 22:45:00,1.14834,1.1475,1.1500199999999998,8.399999999999519,True,0,-1,-1.170238095238105,2025
venta,2025-11-06 10:45:00,1.15101,1.15175,1.1495300000000002,7.399999999999629,False,0,-1,-1.193243243243253,2025
venta,2025-11-10 10:30:00,1.15615,1.15829,1.15187,21.400000000000308,False,0,-1,-1.0668224299065412,2025
compra,2025-11-11 23:30:00,1.15862,1.15805,1.15976,5.699999999999594,True,0,-1,-1.250877192982474,2025
venta,2025-11-13 11:45:00,1.16063,1.16234,1.1572100000000003,17.099999999998783,False,0,-1,-1.083625730994158,2025
venta,2025-11-13 19:45:00,1.16355,1.16559,1.1594700000000004,20.399999999998197,False,1,2,1.9299019607843075,2025
compra,2025-11-17 21:30:00,1.15911,1.15824,1.1608500000000004,8.700000000001484,True,0,-1,-1.164367816091926,2025
venta,2025-11-18 07:45:00,1.1591,1.16009,1.15712,9.900000000000464,False,0,-1,-1.1444444444444377,2025
venta,2025-11-18 15:45:00,1.1582,1.16018,1.1542399999999997,19.800000000000928,False,1,2,1.9277777777777811,2025
compra,2025-11-19 03:30:00,1.1582,1.15723,1.1601399999999997,9.699999999999154,True,0,-1,-1.147422680412384,2025
venta,2025-11-19 07:45:00,1.15812,1.15915,1.1560600000000003,10.299999999998644,False,0,-1,-1.138834951456329,2025
compra,2025-11-19 11:15:00,1.15798,1.15657,1.1607999999999998,14.099999999999113,True,0,-1,-1.1014184397163185,2025
venta,2025-11-19 13:30:00,1.15745,1.15892,1.1545100000000004,14.699999999998603,False,1,2,1.902721088435365,2025
compra,2025-11-20 09:15:00,1.15243,1.15113,1.1550300000000002,13.000000000000789,True,0,-1,-1.1099999999999932,2025
compra,2025-11-20 23:30:00,1.15317,1.15239,1.15473,7.800000000000029,True,1,2,1.8166666666666673,2025
venta,2025-11-21 11:45:00,1.15058,1.15524,1.1412599999999997,46.60000000000108,False,0,-1,-1.0306866952789693,2025
compra,2025-11-21 19:00:00,1.15092,1.14909,1.15458,18.299999999999983,True,1,2,1.9218579234972677,2025
compra,2025-11-24 03:30:00,1.15183,1.15018,1.1551299999999998,16.499999999999293,True,1,2,1.9133333333333296,2025
venta,2025-11-25 03:15:00,1.15212,1.153,1.15036,8.799999999999919,False,0,-1,-1.1625000000000014,2025
venta,2025-11-26 13:30:00,1.15608,1.158,1.1522400000000002,19.199999999999218,False,0,-1,-1.0744791666666698,2025
compra,2025-12-02 02:45:00,1.16117,1.16037,1.1627700000000003,8.00000000000134,True,0,-1,-1.17874999999997,2025
compra,2025-12-04 07:45:00,1.16652,1.16529,1.1689800000000001,12.300000000000644,True,0,-1,-1.11626016260162,2025
venta,2025-12-05 03:00:00,1.16505,1.16543,1.1642899999999998,3.8000000000004697,False,0,-1,-1.3763157894736378,2025
compra,2025-12-08 17:30:00,1.16299,1.16163,1.16571,13.600000000000279,True,1,2,1.8948529411764727,2025
venta,2025-12-09 06:00:00,1.16431,1.16486,1.1632099999999999,5.5000000000005045,False,0,-1,-1.2599999999999763,2025
compra,2025-12-09 09:30:00,1.16541,1.16334,1.16955,20.700000000000163,True,0,-1,-1.0690821256038643,2025
compra,2025-12-12 05:30:00,1.17366,1.1731,1.1747799999999997,5.599999999998939,True,0,-1,-1.2553571428571912,2025
venta,2025-12-15 13:45:00,1.17475,1.17591,1.1724299999999999,11.600000000000499,False,0,-1,-1.1232758620689602,2025
venta,2025-12-23 12:45:00,1.17895,1.18003,1.17679,10.799999999999699,False,1,2,1.867592592592589,2025
compra,2025-12-24 19:15:00,1.17808,1.17726,1.17972,8.20000000000043,True,0,-1,-1.1743902439024299,2025
venta,2025-12-30 03:00:00,1.17715,1.17763,1.1761899999999998,4.8000000000003595,False,0,-1,-1.2979166666666444,2025
compra,2025-12-31 11:30:00,1.17459,1.17285,1.1780700000000002,17.400000000000748,True,0,-1,-1.0821839080459734,2025
compra,2026-01-05 14:45:00,1.16851,1.16588,1.1737699999999998,26.299999999999102,True,1,2,1.9456273764258536,2026
venta,2026-01-07 15:15:00,1.16868,1.16946,1.16712,7.800000000000029,False,0,-1,-1.1833333333333327,2026
venta,2026-01-16 15:15:00,1.16027,1.16211,1.1565899999999998,18.400000000000638,False,0,-1,-1.0777173913043452,2026
compra,2026-01-20 01:45:00,1.16436,1.16324,1.1666,11.200000000000099,True,1,2,1.8723214285714298,2026
venta,2026-01-26 17:15:00,1.18777,1.19069,1.18193,29.200000000000337,False,0,-1,-1.0489726027397255,2026
compra,2026-01-27 11:00:00,1.18907,1.18502,1.1971700000000003,40.50000000000109,True,1,2,1.9646913580246923,2026
venta,2026-01-30 09:15:00,1.19189,1.19431,1.1870499999999997,24.200000000000887,False,0,-1,-1.0590909090909069,2026
compra,2026-02-06 09:30:00,1.17962,1.17855,1.1817599999999997,10.699999999999044,True,1,2,1.8663551401869038,2026
venta,2026-02-06 21:30:00,1.18159,1.18228,1.1802099999999998,6.900000000000794,False,0,-1,-1.2072463768115704,2026
venta,2026-02-09 03:45:00,1.18187,1.18257,1.1804700000000001,6.999999999999229,False,0,-1,-1.2042857142857368,2026
compra,2026-02-10 02:45:00,1.19135,1.18965,1.1947499999999995,16.999999999998128,True,0,-1,-1.0841176470588327,2026
compra,2026-02-12 00:15:00,1.18762,1.18696,1.1889399999999997,6.599999999998829,True,0,-1,-1.216666666666705,2026
venta,2026-02-17 11:30:00,1.1838,1.18497,1.1814599999999997,11.700000000001154,False,1,2,1.8777777777777898,2026
compra,2026-02-18 05:00:00,1.18446,1.18392,1.18554,5.399999999999849,True,0,-1,-1.2648148148148222,2026
venta,2026-03-05 01:45:00,1.16279,1.16392,1.1605299999999998,11.300000000000754,False,1,2,1.8734513274336368,2026
compra,2026-03-06 13:30:00,1.159,1.15522,1.1665600000000003,37.80000000000116,True,0,-1,-1.0378306878306867,2026
venta,2026-03-09 07:15:00,1.15222,1.15713,1.1424,49.099999999999696,False,0,-1,-1.029124236252546,2026
venta,2026-03-13 01:30:00,1.15122,1.15296,1.1477399999999998,17.400000000000748,False,1,2,1.9178160919540266,2026
compra,2026-03-17 07:30:00,1.15104,1.14658,1.1599600000000003,44.6000000000013,True,0,-1,-1.0320627802690574,2026
venta,2026-03-18 10:15:00,1.15321,1.15438,1.1508700000000003,11.699999999998933,False,0,-1,-1.1222222222222333,2026
compra,2026-03-19 05:00:00,1.14725,1.14668,1.1483900000000005,5.700000000001815,True,0,-1,-1.2508771929823763,2026
venta,2026-03-19 11:15:00,1.14648,1.14813,1.1431799999999996,16.500000000001513,False,0,-1,-1.0866666666666587,2026
compra,2026-03-23 07:15:00,1.15434,1.15203,1.1589599999999995,23.099999999998122,True,0,-1,-1.061904761904767,2026
compra,2026-03-23 10:00:00,1.15652,1.15203,1.1654999999999998,44.899999999998826,True,0,-1,-1.031848552338531,2026
compra,2026-03-24 17:30:00,1.15856,1.15569,1.1643,28.69999999999928,True,0,-1,-1.0498257839721268,2026
compra,2026-03-25 21:30:00,1.15618,1.15559,1.1573600000000002,5.9000000000009045,True,0,-1,-1.242372881355895,2026
compra,2026-03-26 19:00:00,1.15467,1.1525,1.15901,21.700000000000053,True,0,-1,-1.0658986175115206,2026
venta,2026-03-27 02:00:00,1.15358,1.15425,1.1522400000000002,6.699999999999484,False,0,-1,-1.2134328358209119,2026
venta,2026-03-30 07:00:00,1.15057,1.15196,1.14779,13.900000000000023,False,1,2,1.8971223021582735,2026
venta,2026-03-30 21:15:00,1.14564,1.14626,1.1443999999999999,6.200000000000649,False,0,-1,-1.2306451612902984,2026
venta,2026-03-31 10:45:00,1.14589,1.14757,1.1425300000000003,16.799999999999038,False,0,-1,-1.0851190476190524,2026
compra,2026-04-02 23:15:00,1.15414,1.15315,1.15612,9.900000000000464,True,0,-1,-1.1444444444444377,2026
compra,2026-04-09 21:45:00,1.17012,1.16953,1.1713000000000002,5.9000000000009045,True,0,-1,-1.242372881355895,2026
venta,2026-04-10 06:15:00,1.1684,1.16966,1.1658800000000005,12.599999999998168,False,0,-1,-1.11349206349208,2026
compra,2026-04-10 09:15:00,1.1697,1.16773,1.17364,19.700000000000273,True,1,2,1.9274111675126915,2026
venta,2026-04-20 23:15:00,1.1785,1.17884,1.17782,3.4000000000000696,False,1,2,1.579411764705891,2026
compra,2026-04-21 17:30:00,1.17584,1.17411,1.1793,17.300000000000093,True,0,-1,-1.0826589595375717,2026
venta,2026-04-23 02:00:00,1.17043,1.17136,1.1685700000000003,9.299999999998754,False,1,2,1.8462365591397643,2026
venta,2026-04-24 02:15:00,1.16801,1.16884,1.1663499999999998,8.300000000001084,False,0,-1,-1.1722891566264835,2026
venta,2026-04-27 15:00:00,1.17332,1.1754,1.1691599999999998,20.800000000000818,False,1,2,1.9312500000000028,2026
venta,2026-04-28 00:15:00,1.172,1.17232,1.1713599999999997,3.20000000000098,False,0,-1,-1.4468749999998631,2026
compra,2026-04-28 13:30:00,1.17013,1.16774,1.1749099999999997,23.899999999998922,True,0,-1,-1.0598326359832664,2026
venta,2026-04-29 01:00:00,1.17072,1.17204,1.16808,13.199999999999878,False,1,2,1.8916666666666657,2026
compra,2026-04-30 06:15:00,1.16654,1.16551,1.1685999999999996,10.299999999998644,True,1,2,1.861165048543671,2026
compra,2026-05-01 03:00:00,1.17345,1.1725,1.1753500000000001,9.500000000000064,True,0,-1,-1.1505263157894727,2026
compra,2026-05-04 03:45:00,1.17374,1.17223,1.1767599999999998,15.099999999999003,True,0,-1,-1.0947019867549732,2026
compra,2026-05-04 18:45:00,1.16972,1.16809,1.1729800000000001,16.300000000000203,True,0,-1,-1.087730061349692,2026
compra,2026-05-07 06:30:00,1.1756,1.17498,1.17684,6.200000000000649,True,0,-1,-1.2306451612902984,2026
venta,2026-05-11 02:45:00,1.17592,1.17719,1.1733800000000003,12.699999999998823,False,0,-1,-1.1125984251968608,2026
venta,2026-05-13 17:30:00,1.1707,1.17179,1.16852,10.900000000000354,False,0,-1,-1.1311926605504545,2026
venta,2026-05-18 10:45:00,1.16269,1.16452,1.15903,18.299999999999983,False,0,-1,-1.0781420765027323,2026
compra,2026-05-19 21:15:00,1.1607,1.16033,1.16144,3.6999999999998145,True,0,-1,-1.3864864864865059,2026
compra,2026-05-20 10:15:00,1.15948,1.15833,1.16178,11.499999999999844,True,0,-1,-1.1243478260869582,2026
compra,2026-05-20 14:15:00,1.1613,1.15872,1.16646,25.800000000000267,True,0,-1,-1.0554263565891466,2026
compra,2026-05-22 19:00:00,1.16084,1.15881,1.1649000000000005,20.300000000001983,True,1,2,1.9295566502463124,2026
venta,2026-05-25 00:45:00,1.16366,1.16461,1.16176,9.500000000000064,False,0,-1,-1.1505263157894727,2026
compra,2026-05-26 06:15:00,1.16328,1.16311,1.16362,1.7000000000000348,True,0,-1,-1.841176470588218,2026
venta,2026-05-28 18:15:00,1.1649,1.1661,1.1625000000000003,11.999999999998678,False,1,2,1.8808333333333203,2026
compra,2026-05-29 06:00:00,1.16478,1.16341,1.1675199999999997,13.699999999998713,True,0,-1,-1.1043795620438055,2026
compra,2026-05-29 11:30:00,1.16456,1.16248,1.1687200000000002,20.800000000000818,True,0,-1,-1.0687499999999972,2026
compra,2026-06-03 14:45:00,1.1612,1.15972,1.1641599999999999,14.799999999999258,True,0,-1,-1.0966216216216265,2026
venta,2026-06-04 03:00:00,1.16043,1.16102,1.1592500000000003,5.899999999998684,False,0,-1,-1.2423728813559862,2026
venta,2026-06-04 14:00:00,1.16334,1.16433,1.16136,9.900000000000464,False,1,2,1.8555555555555623,2026
venta,2026-06-08 05:30:00,1.15277,1.15315,1.1520100000000004,3.7999999999982492,False,0,-1,-1.3763157894738576,2026
venta,2026-06-09 14:15:00,1.15629,1.1578,1.1532700000000002,15.099999999999003,False,1,2,1.9052980132450268,2026
compra,2026-06-12 03:30:00,1.15734,1.15614,1.1597400000000002,12.000000000000899,True,0,-1,-1.1191666666666578,2026
venta,2026-06-12 11:45:00,1.15712,1.15894,1.1534799999999996,18.20000000000155,False,0,-1,-1.0785714285714219,2026
compra,2026-06-16 14:45:00,1.16068,1.15912,1.1638,15.600000000000058,True,0,-1,-1.0916666666666663,2026
venta,2026-06-16 18:15:00,1.16101,1.16196,1.15911,9.500000000000064,False,1,2,1.8494736842105273,2026
compra,2026-06-22 09:00:00,1.14578,1.14414,1.1490600000000002,16.40000000000086,True,0,-1,-1.087195121951215,2026
venta,2026-06-23 07:30:00,1.14157,1.143,1.1387099999999999,14.300000000000423,False,0,-1,-1.099999999999997,2026
venta,2026-06-25 09:45:00,1.13616,1.13724,1.1340000000000001,10.799999999999699,False,1,2,1.867592592592589,2026
venta,2026-07-07 14:00:00,1.14263,1.14421,1.1394700000000002,15.799999999999148,False,1,2,1.909493670886071,2026
venta,2026-07-10 00:15:00,1.14312,1.14338,1.1425999999999996,2.60000000000149,False,0,-1,-1.5499999999996847,2026
venta,2026-07-14 10:30:00,1.13946,1.14058,1.13722,11.200000000000099,False,0,-1,-1.1276785714285702,2026
compra,2026-07-15 14:30:00,1.14386,1.14235,1.1468800000000003,15.100000000001224,True,1,2,1.9052980132450408,2026
compra,2026-07-16 11:45:00,1.14685,1.14605,1.1484499999999997,7.999999999999119,True,0,-1,-1.1787500000000197,2026
venta,2026-07-17 02:45:00,1.14367,1.1448,1.1414099999999998,11.300000000000754,False,0,-1,-1.1265486725663632,2026
venta,2026-07-22 01:30:00,1.14011,1.1407,1.1389299999999998,5.9000000000009045,False,0,-1,-1.242372881355895,2026
venta,2026-07-22 07:30:00,1.14065,1.14137,1.1392099999999998,7.200000000000539,False,0,-1,-1.1986111111110962,2026
compra,2026-07-24 15:00:00,1.13873,1.13648,1.1432300000000002,22.500000000000853,True,0,-1,-1.0635555555555531,2026
venta,2026-07-31 10:15:00,1.15017,1.15261,1.14529,24.399999999999977,False,0,-1,-1.0586065573770493,2026
