dia,ts,i,fin,lado,rama,entrada,stop,obj,riesgo,R,motivo,rr,coste_R,neto
2022-01-04,2022-01-04 07:39:00,149421,149485,1,mínimo,1.12875,1.12827,1.13094,4.799999999998139,-1.0,SL,4.562500000002053,0.2500000000000969,-1.2500000000000968
2022-01-05,2022-01-05 09:14:00,149728,149773,-1,máximo,1.13036,1.1308,1.12948,4.3999999999999595,-1.0,SL,2.0,0.2727272727272752,-1.2727272727272751
2022-01-06,2022-01-06 07:29:00,149995,150061,1,mínimo,1.12937,1.12894,1.13205,4.299999999999304,-1.0,SL,6.232558139535929,0.2790697674419056,-1.2790697674419056
2022-01-07,2022-01-07 08:34:00,150296,150349,-1,máximo,1.13067,1.13095,1.1301100000000004,2.7999999999983594,-1.0,SL,2.0,0.4285714285716797,-1.4285714285716797
2022-01-10,2022-01-10 08:19:00,150581,150637,1,mínimo,1.13258,1.13195,1.13602,6.299999999999084,-1.0,SL,5.460317460318429,0.19047619047621817,-1.1904761904762182
2022-01-12,2022-01-12 08:09:00,151153,151211,1,mínimo,1.13634,1.1353900000000001,1.13779,9.499999999997844,-0.010526315789311302,cierre Londres,1.5263157894742132,0.1263157894737129,-0.13684210526302418
2022-01-13,2022-01-13 08:24:00,151444,151499,-1,máximo,1.14729,1.14792,1.1460299999999997,6.300000000001305,2.0,TP,2.0,0.19047619047615102,1.809523809523849
2022-01-17,2022-01-17 07:49:00,152013,152075,-1,máximo,1.14262,1.14286,1.14214,2.4000000000001798,-1.0,SL,2.0,0.49999999999996253,-1.4999999999999625
2022-01-19,2022-01-19 10:54:00,152624,152649,-1,máximo,1.13476,1.13496,1.13436,1.9999999999997797,2.0,TP,2.0,0.600000000000066,1.399999999999934
2022-01-24,2022-01-24 11:39:00,153497,153513,1,mínimo,1.13123,1.13098,1.1345,2.4999999999986144,-1.0,SL,13.080000000007674,0.480000000000266,-1.480000000000266
2022-01-25,2022-01-25 08:44:00,153749,153800,1,mínimo,1.13048,1.12908,1.13289,13.999999999998458,-1.0,SL,1.7214285714287776,0.08571428571429515,-1.0857142857142952
2022-01-26,2022-01-26 07:34:00,154023,154088,1,mínimo,1.12917,1.1289500000000001,1.13107,2.1999999999988695,-1.0,SL,8.636363636368133,0.5454545454548257,-1.5454545454548256
2022-01-27,2022-01-27 07:34:00,154311,154376,1,mínimo,1.12136,1.12075,1.12432,6.099999999999994,-1.0,SL,4.852459016393568,0.19672131147541,-1.19672131147541
2022-01-28,2022-01-28 07:54:00,154602,154663,1,mínimo,1.11366,1.11314,1.11558,5.20000000000076,-1.0,SL,3.6923076923070024,0.23076923076919706,-1.230769230769197
2022-01-31,2022-01-31 08:39:00,154899,154951,-1,máximo,1.11765,1.11833,1.11629,6.800000000000139,2.0,TP,2.0,0.1764705882352905,1.8235294117647096
2022-02-01,2022-02-01 09:34:00,155196,155237,-1,máximo,1.12586,1.12682,1.1239400000000004,9.599999999998499,-1.0,SL,2.0,0.12500000000001954,-1.1250000000000195
2022-02-02,2022-02-02 08:39:00,155473,155525,-1,máximo,1.12881,1.12952,1.1273900000000001,7.099999999999884,-1.0,SL,2.0,0.169014084507045,-1.169014084507045
2022-02-03,2022-02-03 07:34:00,155747,155812,1,mínimo,1.12915,1.12871,1.13082,4.3999999999999595,-1.0,SL,3.795454545454213,0.2727272727272752,-1.2727272727272751
2022-02-04,2022-02-04 10:19:00,156068,156100,-1,máximo,1.14671,1.14762,1.1448899999999995,9.100000000001884,-1.0,SL,2.0,0.13186813186810456,-1.1318681318681045
2022-02-07,2022-02-07 10:09:00,156354,156388,1,mínimo,1.14237,1.1419300000000001,1.14584,4.3999999999999595,-1.0,SL,7.886363636363395,0.2727272727272752,-1.2727272727272751
2022-02-08,2022-02-08 08:44:00,156625,156676,1,mínimo,1.1402,1.13978,1.14487,4.20000000000087,3.809523809522601,cierre Londres,11.119047619045203,0.2857142857142265,3.5238095238083744
2022-02-09,2022-02-09 10:59:00,156940,156964,-1,máximo,1.14416,1.14457,1.14334,4.100000000000215,2.0,TP,2.0,0.29268292682925295,1.707317073170747
2022-02-10,2022-02-10 10:09:00,157218,157252,-1,máximo,1.14424,1.14463,1.1434599999999997,3.900000000001125,2.0,TP,2.0,0.30769230769221895,1.692307692307781
2022-02-14,2022-02-14 07:54:00,157767,157828,1,mínimo,1.13478,1.13349,1.1369,12.899999999997913,-1.0,SL,1.6434108527135385,0.09302325581396853,-1.0930232558139685
2022-02-15,2022-02-15 08:19:00,158059,158115,-1,máximo,1.13294,1.13402,1.1307800000000001,10.799999999999699,-1.0,SL,2.0,0.1111111111111142,-1.1111111111111143
2022-02-16,2022-02-16 07:29:00,158337,158403,-1,máximo,1.13658,1.13692,1.1359,3.4000000000000696,-1.0,SL,2.0,0.352941176470581,-1.352941176470581
2022-02-18,2022-02-18 07:54:00,158918,158979,-1,máximo,1.13707,1.13746,1.1362900000000002,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2022-02-21,2022-02-21 08:29:00,159213,159267,-1,máximo,1.1377,1.13817,1.13676,4.699999999999704,2.0,TP,2.0,0.25531914893618624,1.7446808510638139
2022-02-22,2022-02-22 12:39:00,159551,159555,-1,máximo,1.13493,1.13558,1.13363,6.500000000000394,-0.24615384615373578,cierre Londres,2.0,0.1846153846153734,-0.4307692307691092
2022-02-23,2022-02-23 08:09:00,159785,159843,-1,máximo,1.13364,1.13432,1.13228,6.800000000000139,-1.0,SL,2.0,0.1764705882352905,-1.1764705882352904
2022-02-24,2022-02-24 11:14:00,160109,160130,1,mínimo,1.11779,1.11674,1.13086,10.499999999999954,-1.0,SL,12.447619047619021,0.11428571428571478,-1.1142857142857148
2022-02-25,2022-02-25 08:49:00,160366,160416,1,mínimo,1.11783,1.11734,1.12285,4.900000000001015,-1.0,SL,10.244897959181149,0.24489795918362275,-1.2448979591836227
2022-02-28,2022-02-28 11:44:00,160689,160704,-1,máximo,1.12027,1.12089,1.1190300000000004,6.199999999998429,2.0,TP,2.0,0.19354838709682323,1.8064516129031767
2022-03-01,2022-03-01 09:04:00,160945,160992,-1,máximo,1.12201,1.12279,1.12045,7.800000000000029,-1.0,SL,2.0,0.15384615384615327,-1.1538461538461533
2022-03-02,2022-03-02 10:39:00,161251,161279,1,mínimo,1.10947,1.10871,1.11355,7.599999999998719,-1.0,SL,5.368421052632594,0.15789473684213187,-1.157894736842132
2022-03-03,2022-03-03 11:59:00,161555,161567,1,mínimo,1.10866,1.10842,1.11215,2.4000000000001798,-1.0,SL,14.541666666665549,0.49999999999996253,-1.4999999999999625
2022-03-04,2022-03-04 11:04:00,161832,161855,1,mínimo,1.10021,1.0999,1.10677,3.0999999999981043,-1.0,SL,21.161290322593977,0.3870967741937851,-1.3870967741937852
2022-03-07,2022-03-07 10:39:00,162115,162143,1,mínimo,1.08192,1.08049,1.09256,14.300000000000423,4.755244755244557,cierre Londres,7.440559440559208,0.08391608391608142,4.671328671328475
2022-03-08,2022-03-08 08:34:00,162378,162431,-1,máximo,1.09123,1.09226,1.0891699999999997,10.300000000000864,2.0,TP,2.0,0.11650485436892226,1.8834951456310778
2022-03-09,2022-03-09 10:34:00,162690,162719,-1,máximo,1.09879,1.09923,1.09791,4.3999999999999595,2.0,TP,2.0,0.2727272727272752,1.7272727272727249
2022-03-10,2022-03-10 10:19:00,162975,163007,1,mínimo,1.10353,1.10305,1.1078,4.799999999998139,-1.0,SL,8.895833333336775,0.2500000000000969,-1.2500000000000968
2022-03-11,2022-03-11 08:24:00,163240,163295,1,mínimo,1.09816,1.09703,1.10188,11.300000000000754,-1.0,SL,3.2920353982298205,0.10619469026547963,-1.1061946902654796
2022-03-14,2022-03-14 09:24:00,163564,163607,-1,máximo,1.09718,1.09789,1.09576,7.099999999999884,2.0,TP,2.0,0.169014084507045,1.830985915492955
2022-03-16,2022-03-16 08:44:00,164132,164183,-1,máximo,1.09831,1.0987,1.0975299999999997,3.900000000001125,-1.0,SL,2.0,0.30769230769221895,-1.307692307692219
2022-03-17,2022-03-17 07:44:00,164408,164471,-1,máximo,1.10538,1.10587,1.1044000000000003,4.899999999998794,2.0,TP,2.0,0.24489795918373372,1.7551020408162663
2022-03-18,2022-03-18 11:04:00,164736,164759,1,mínimo,1.10267,1.10198,1.11186,6.900000000000794,-1.0,SL,13.318840579708658,0.17391304347824085,-1.1739130434782408
2022-03-21,2022-03-21 07:19:00,164979,165047,-1,máximo,1.10574,1.10635,1.10452,6.099999999999994,-1.0,SL,2.0,0.19672131147541,-1.19672131147541
2022-03-23,2022-03-23 08:14:00,165566,165623,1,mínimo,1.10165,1.10089,1.10397,7.600000000000939,-1.0,SL,3.0526315789468303,0.15789473684208574,-1.1578947368420858
2022-03-25,2022-03-25 08:19:00,166141,166197,1,mínimo,1.1009,1.09995,1.10376,9.500000000000064,-1.0,SL,3.0105263157895426,0.12631578947368335,-1.1263157894736833
2022-03-28,2022-03-28 09:14:00,166416,166449,-1,máximo,1.09719,1.09892,1.0937300000000005,17.299999999997873,-1.0,SL,2.0,0.06936416184971951,-1.0693641618497196
2022-03-29,2022-03-29 07:09:00,166678,166736,-1,máximo,1.10017,1.10079,1.0989300000000004,6.199999999998429,-1.0,SL,2.0,0.19354838709682323,-1.1935483870968233
2022-03-30,2022-03-30 08:04:00,166977,167024,-1,máximo,1.11198,1.11305,1.1098399999999997,10.700000000001264,-1.0,SL,2.0,0.11214953271026712,-1.112149532710267
2022-03-31,2022-03-31 08:59:00,167276,167312,1,mínimo,1.11294,1.11156,1.11848,13.799999999999368,-1.0,SL,4.014492753623284,0.08695652173913442,-1.0869565217391344
2022-04-01,2022-04-01 06:49:00,167536,167598,1,mínimo,1.10562,1.10522,1.1076,3.9999999999995595,-1.0,SL,4.950000000000222,0.300000000000033,-1.3000000000000331
2022-04-04,2022-04-04 07:34:00,167833,167886,1,mínimo,1.10337,1.10313,1.10544,2.4000000000001798,-1.0,SL,8.624999999999421,0.49999999999996253,-1.4999999999999625
2022-04-05,2022-04-05 08:19:00,168130,168174,-1,máximo,1.09781,1.09859,1.09625,7.800000000000029,2.0,TP,2.0,0.15384615384615327,1.8461538461538467
2022-04-06,2022-04-06 06:29:00,168395,168461,1,mínimo,1.08826,1.08762,1.09081,6.399999999999739,3.984375000000244,TP,3.984375000000244,0.18750000000000763,3.7968750000002363
2022-04-07,2022-04-07 08:29:00,168707,168749,1,mínimo,1.08837,1.08781,1.09202,5.60000000000116,-1.0,SL,6.51785714285567,0.2142857142856699,-1.21428571428567
2022-04-12,2022-04-12 07:09:00,169553,169611,1,mínimo,1.08616,1.08527,1.08873,8.900000000000574,0.07865168539326964,cierre Londres,2.8876404494379724,0.1348314606741486,-0.056179775280878974
2022-04-14,2022-04-14 06:44:00,170122,170185,-1,máximo,1.09175,1.09243,1.09039,6.800000000000139,2.0,TP,2.0,0.1764705882352905,1.8235294117647096
2022-04-19,2022-04-19 09:24:00,171018,171049,-1,máximo,1.07982,1.08071,1.0780399999999999,8.900000000000574,0.28089887640457006,cierre Londres,2.0,0.1348314606741486,0.14606741573042145
2022-04-20,2022-04-20 09:14:00,171304,171337,-1,máximo,1.0835,1.08442,1.0816599999999998,9.200000000000319,-1.0,SL,2.0,0.13043478260869112,-1.1304347826086911
2022-04-21,2022-04-21 08:04:00,171578,171625,-1,máximo,1.092,1.09333,1.0893400000000004,13.299999999998313,2.0,TP,2.0,0.09022556390978588,1.909774436090214
2022-04-22,2022-04-22 09:44:00,171886,171913,1,mínimo,1.08025,1.07973,1.08515,5.199999999998539,-1.0,SL,9.423076923079813,0.2307692307692956,-1.2307692307692957
2022-04-25,2022-04-25 06:49:00,172138,172200,1,mínimo,1.07254,1.07148,1.08153,10.600000000000609,-1.0,SL,8.481132075471262,0.11320754716980481,-1.1132075471698049
2022-04-26,2022-04-26 08:09:00,172442,172488,1,mínimo,1.06773,1.06715,1.07386,5.800000000000249,-1.0,SL,10.568965517240871,0.20689655172412902,-1.206896551724129
2022-04-27,2022-04-27 06:24:00,172709,172776,1,mínimo,1.0629,1.06246,1.06546,4.3999999999999595,-1.0,SL,5.818181818182139,0.2727272727272752,-1.2727272727272751
2022-04-29,2022-04-29 07:04:00,173291,173350,-1,máximo,1.05389,1.05478,1.0521099999999999,8.900000000000574,-1.0,SL,2.0,0.1348314606741486,-1.1348314606741485
2022-05-03,2022-05-03 09:09:00,173891,173925,1,mínimo,1.05031,1.04935,1.05265,9.600000000000719,2.4374999999998264,TP,2.4374999999998264,0.12499999999999063,2.3124999999998357
2022-05-05,2022-05-05 07:14:00,174444,174501,1,mínimo,1.06037,1.0592300000000001,1.06417,11.399999999999189,-1.0,SL,3.333333333333593,0.10526315789474433,-1.1052631578947443
2022-05-06,2022-05-06 06:24:00,174722,174789,1,mínimo,1.052,1.05108,1.05506,9.200000000000319,-1.0,SL,3.3260869565216917,0.13043478260869112,-1.1304347826086911
2022-05-09,2022-05-09 08:54:00,175040,175077,1,mínimo,1.05098,1.0501,1.05426,8.799999999999919,3.7272727272727044,TP,3.7272727272727044,0.1363636363636376,3.590909090909067
2022-05-10,2022-05-10 10:34:00,175348,175365,1,mínimo,1.05454,1.05408,1.05852,4.60000000000127,-1.0,SL,8.652173913040812,0.2608695652173193,-1.2608695652173192
2022-05-11,2022-05-11 07:54:00,175603,175652,-1,máximo,1.05545,1.05591,1.0545300000000002,4.599999999999049,-1.0,SL,2.0,0.2608695652174452,-1.2608695652174453
2022-05-12,2022-05-12 09:44:00,175913,175940,1,mínimo,1.04298,1.04231,1.05292,6.699999999999484,-1.0,SL,14.83582089552362,0.17910447761195408,-1.1791044776119541
2022-05-13,2022-05-13 09:04:00,176193,176228,-1,máximo,1.03994,1.04091,1.0380000000000003,9.699999999999154,2.0,TP,2.0,0.12371134020619635,1.8762886597938035
2022-05-16,2022-05-16 08:54:00,176478,176515,-1,máximo,1.04316,1.04341,1.0426600000000004,2.4999999999986144,-1.0,SL,2.0,0.480000000000266,-1.480000000000266
2022-05-17,2022-05-17 06:19:00,176734,176802,-1,máximo,1.04505,1.04564,1.0438700000000003,5.899999999998684,-1.0,SL,2.0,0.20338983050851994,-1.20338983050852
2022-05-18,2022-05-18 08:09:00,177043,177089,1,mínimo,1.05177,1.05106,1.05636,7.099999999999884,-1.0,SL,6.464788732394291,0.169014084507045,-1.169014084507045
2022-05-19,2022-05-19 11:49:00,177374,177376,-1,máximo,1.05176,1.0528899999999999,1.0495000000000003,11.299999999998533,0.008849557522183018,cierre Londres,2.0,0.1061946902655005,-0.09734513274331749
2022-05-20,2022-05-20 10:34:00,177646,177663,-1,máximo,1.0589,1.06,1.0566999999999998,11.000000000001009,2.0,TP,2.0,0.10909090909089908,1.8909090909091009
2022-05-23,2022-05-23 09:29:00,177921,177951,-1,máximo,1.0671,1.0677,1.0658999999999996,6.00000000000156,-1.0,SL,2.0,0.199999999999948,-1.199999999999948
2022-05-24,2022-05-24 08:39:00,178199,178239,-1,máximo,1.07071,1.07161,1.0689100000000002,8.999999999999009,-1.0,SL,2.0,0.13333333333334801,-1.133333333333348
2022-05-25,2022-05-25 06:34:00,178460,178525,1,mínimo,1.06973,1.06902,1.07388,7.099999999999884,-1.0,SL,5.845070422535132,0.169014084507045,-1.169014084507045
2022-05-26,2022-05-26 10:34:00,178795,178812,-1,máximo,1.07113,1.07146,1.0704699999999996,3.300000000001635,-1.0,SL,2.0,0.36363636363618346,-1.3636363636361835
2022-05-27,2022-05-27 09:49:00,179073,179099,1,mínimo,1.07222,1.07163,1.0765,5.899999999998684,-1.0,SL,7.254237288137316,0.20338983050851994,-1.20338983050852
2022-05-30,2022-05-30 06:44:00,179324,179387,-1,máximo,1.07617,1.0770899999999999,1.0743300000000005,9.199999999998099,2.0,TP,2.0,0.1304347826087226,1.8695652173912773
2022-05-31,2022-05-31 06:59:00,179614,179674,1,mínimo,1.07337,1.07283,1.0779,5.399999999999849,-1.0,SL,8.388888888889392,0.2222222222222284,-1.2222222222222283
2022-06-02,2022-06-02 07:59:00,180200,180248,-1,máximo,1.06856,1.069,1.06768,4.3999999999999595,-1.0,SL,2.0,0.2727272727272752,-1.2727272727272751
2022-06-03,2022-06-03 09:54:00,180511,180536,1,mínimo,1.07461,1.07422,1.07643,3.900000000001125,-1.0,SL,4.666666666665148,0.30769230769221895,-1.307692307692219
2022-06-06,2022-06-06 08:09:00,180777,180823,-1,máximo,1.07407,1.07456,1.0730900000000003,4.899999999998794,-1.0,SL,2.0,0.24489795918373372,-1.2448979591837337
2022-06-09,2022-06-09 08:19:00,181642,181686,1,mínimo,1.0701,1.06962,1.07337,4.8000000000003595,6.812499999999249,TP,6.812499999999249,0.24999999999998126,6.562499999999267
2022-06-10,2022-06-10 09:34:00,181945,181974,1,mínimo,1.06013,1.0589,1.06422,12.300000000000644,-1.0,SL,3.325203252032287,0.097560975609751,-1.097560975609751
2022-06-13,2022-06-13 07:04:00,182202,182261,1,mínimo,1.04811,1.0469,1.05201,12.100000000001554,-1.0,SL,3.223140495867183,0.09917355371899553,-1.0991735537189955
2022-06-14,2022-06-14 09:24:00,182518,182549,-1,máximo,1.04551,1.04599,1.0445499999999999,4.8000000000003595,2.0,TP,2.0,0.24999999999998126,1.7500000000000187
2022-06-15,2022-06-15 07:49:00,182787,182837,-1,máximo,1.04572,1.04925,1.03866,35.30000000000033,-1.0,SL,2.0,0.033994334277620074,-1.03399433427762
2022-06-16,2022-06-16 08:34:00,183083,183124,1,mínimo,1.03913,1.0384,1.04692,7.300000000001194,-1.0,SL,10.671232876710533,0.1643835616438087,-1.1643835616438087
2022-06-17,2022-06-17 06:29:00,183346,183412,1,mínimo,1.05178,1.05099,1.05605,7.899999999998464,-1.0,SL,5.405063291140286,0.15189873417724473,-1.1518987341772446
2022-06-20,2022-06-20 10:49:00,183686,183700,-1,máximo,1.05283,1.05387,1.0507499999999996,10.40000000000152,0.23076923076921435,cierre Londres,2.0,0.11538461538459853,0.11538461538461582
2022-06-21,2022-06-21 08:49:00,183950,183988,-1,máximo,1.0566,1.05747,1.0548600000000001,8.699999999999264,-1.0,SL,2.0,0.13793103448277028,-1.1379310344827702
2022-06-23,2022-06-23 08:14:00,184516,184561,1,mínimo,1.05164,1.05037,1.0581,12.699999999998823,-1.0,SL,5.086614173228922,0.09448818897638671,-1.0944881889763867
2022-06-24,2022-06-24 10:24:00,184829,184848,-1,máximo,1.05443,1.05507,1.05315,6.399999999999739,2.0,TP,2.0,0.18750000000000763,1.8124999999999925
2022-06-27,2022-06-27 08:29:00,185093,185135,-1,máximo,1.0581,1.05843,1.0574400000000002,3.2999999999994145,-1.0,SL,2.0,0.36363636363642815,-1.3636363636364282
2022-06-28,2022-06-28 07:39:00,185371,185423,-1,máximo,1.0588,1.05919,1.0580199999999997,3.900000000001125,-1.0,SL,2.0,0.30769230769221895,-1.307692307692219
2022-06-29,2022-06-29 07:39:00,185658,185710,1,mínimo,1.05011,1.04918,1.05354,9.300000000000974,2.290322580644884,cierre Londres,3.688172043010175,0.1290322580645026,2.1612903225803812
2022-06-30,2022-06-30 06:44:00,185935,185998,-1,máximo,1.04632,1.04696,1.04504,6.399999999999739,2.0,TP,2.0,0.18750000000000763,1.8124999999999925
2022-07-01,2022-07-01 08:14:00,186241,186286,1,mínimo,1.04522,1.04357,1.04818,16.499999999999293,-1.0,SL,1.7939393939393808,0.07272727272727585,-1.0727272727272759
2022-07-04,2022-07-04 10:14:00,186552,186573,-1,máximo,1.04444,1.04488,1.04356,4.3999999999999595,-1.0,SL,2.0,0.2727272727272752,-1.2727272727272751
2022-07-05,2022-07-05 10:14:00,186840,186861,1,mínimo,1.02985,1.02929,1.04485,5.599999999998939,-1.0,SL,26.785714285719582,0.21428571428575488,-1.2142857142857548
2022-07-06,2022-07-06 09:44:00,187122,187149,1,mínimo,1.02282,1.0223200000000001,1.02715,4.999999999999449,-1.0,SL,8.660000000000844,0.24000000000002641,-1.2400000000000264
2022-07-08,2022-07-08 07:49:00,187675,187725,1,mínimo,1.00904,1.0071,1.01912,19.399999999998307,3.087628865979734,cierre Londres,5.195876288660293,0.06185567010309818,3.025773195876636
2022-07-11,2022-07-11 07:09:00,187953,188011,1,mínimo,1.0135,1.01191,1.01834,15.899999999999803,-1.0,SL,3.044025157232714,0.07547169811320847,-1.0754716981132084
2022-07-13,2022-07-13 07:49:00,188537,188587,1,mínimo,1.00138,1.0007300000000001,1.00469,6.499999999998174,5.0923076923093475,TP,5.0923076923093475,0.18461538461543647,4.907692307693911
2022-07-14,2022-07-14 07:14:00,188818,188875,1,mínimo,1.00118,1.0005,1.00588,6.800000000000139,-1.0,SL,6.91176470588243,0.1764705882352905,-1.1764705882352904
2022-07-15,2022-07-15 09:59:00,189138,189162,-1,máximo,1.00436,1.00487,1.00334,5.1000000000001044,-1.0,SL,2.0,0.235294117647054,-1.235294117647054
2022-07-18,2022-07-18 08:09:00,189404,189450,-1,máximo,1.01446,1.01499,1.0133999999999996,5.300000000001415,2.0,TP,2.0,0.2264150943395622,1.7735849056604378
2022-07-19,2022-07-19 07:14:00,189681,189738,-1,máximo,1.01758,1.018,1.0167399999999998,4.20000000000087,-1.0,SL,2.0,0.2857142857142265,-1.2857142857142265
2022-07-20,2022-07-20 09:49:00,189999,190025,-1,máximo,1.02467,1.02526,1.0234899999999998,5.9000000000009045,-1.0,SL,2.0,0.2033898305084434,-1.2033898305084434
2022-07-22,2022-07-22 08:09:00,190555,190601,1,mínimo,1.0146,1.01335,1.02303,12.499999999999734,2.376000000000162,cierre Londres,6.7440000000002716,0.09600000000000204,2.28000000000016
2022-07-25,2022-07-25 09:29:00,190857,190887,-1,máximo,1.02419,1.0252,1.02217,10.099999999999554,2.0,TP,2.0,0.11881188118812405,1.881188118811876
2022-07-29,2022-07-29 07:24:00,191982,192037,-1,máximo,1.02351,1.02437,1.0217899999999998,8.60000000000083,2.0,TP,2.0,0.13953488372091677,1.8604651162790833
2022-08-01,2022-08-01 10:39:00,192308,192324,-1,máximo,1.02516,1.02627,1.0229400000000002,11.099999999999444,2.0,TP,2.0,0.10810810810811353,1.8918918918918866
2022-08-02,2022-08-02 08:39:00,192571,192611,1,mínimo,1.02368,1.023,1.02939,6.800000000000139,-1.0,SL,8.397058823529392,0.1764705882352905,-1.1764705882352904
2022-08-03,2022-08-03 10:19:00,192878,192898,-1,máximo,1.01882,1.02012,1.0162200000000003,12.999999999998568,-1.0,SL,2.0,0.09230769230770247,-1.0923076923077024
2022-08-04,2022-08-04 10:09:00,193164,193186,-1,máximo,1.0188,1.01938,1.0176399999999999,5.800000000000249,-1.0,SL,2.0,0.20689655172412902,-1.206896551724129
