instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2024-06-20,1,1.27088,1.27058,1.27211,2.9999999999997797,4.100000000000516,-1.0,-1.5333333333333725,FVG
GBPUSD,2024-06-21,1,1.2646799999999998,1.26429,1.26649,3.8999999999990145,4.641025641027042,-1.0,-1.410256410256514,mecha
GBPUSD,2024-06-24,-1,1.265085,1.26531,1.26323,2.249999999999307,8.244444444446716,-1.0,-1.7111111111113302,mecha
GBPUSD,2024-06-26,1,1.26684,1.26658,1.26932,2.5999999999993797,9.53846153846396,-1.0,-1.6153846153847622,mecha
GBPUSD,2024-07-01,-1,1.267015,1.26715,1.26462,1.3500000000000725,17.74074074073923,-1.0,-2.1851851851851216,FVG
GBPUSD,2024-07-03,-1,1.2696049999999999,1.26989,1.26781,2.8500000000010175,6.298245614032028,-1.0,-1.5614035087717295,mecha
GBPUSD,2024-07-10,-1,1.279805,1.28006,1.27839,2.549999999999052,5.549019607845851,-1.0,-1.62745098039239,mecha
GBPUSD,2024-07-12,-1,1.29309,1.29339,1.29019,2.9999999999997797,9.666666666667792,-1.0,-1.5333333333333725,mecha
GBPUSD,2024-07-19,1,1.29266,1.29239,1.29505,2.700000000000035,8.85185185185216,-1.0,-1.592592592592585,mecha
GBPUSD,2024-07-23,1,1.29153,1.29113,1.29345,3.9999999999996696,4.8000000000002006,-1.0,-1.400000000000033,mecha
GBPUSD,2024-07-24,1,1.28823,1.2879,1.29041,3.2999999999995246,6.606060606061773,6.606060606061773,6.121212121213218,mecha
GBPUSD,2024-07-31,1,1.28299,1.28255,1.28524,4.40000000000007,5.113636363635972,-1.0,-1.363636363636358,mecha
GBPUSD,2024-08-02,1,1.2709700000000002,1.27061,1.27356,3.60000000000149,7.194444444441106,7.194444444441106,6.749999999996845,mecha
GBPUSD,2024-08-06,1,1.2751,1.27473,1.28027,3.6999999999999247,13.97297297297358,-1.0,-1.4324324324324413,mecha
GBPUSD,2024-08-08,-1,1.270635,1.27102,1.26779,3.8500000000009074,7.389610389608612,-1.0,-1.4155844155843176,mecha
GBPUSD,2024-08-12,-1,1.2770700000000001,1.27757,1.27469,4.9999999999995595,4.760000000000517,-1.0,-1.3200000000000283,FVG
GBPUSD,2024-08-13,-1,1.28054,1.28102,1.27632,4.80000000000047,8.79166666666604,-1.0,-1.3333333333333006,mecha
GBPUSD,2024-08-14,1,1.28318,1.28283,1.28681,3.500000000000835,10.371428571426161,-1.0,-1.457142857142748,mecha
GBPUSD,2024-08-16,-1,1.287885,1.28805,1.28531,1.6499999999998174,15.606060606062295,-1.0,-1.9696969696970772,FVG
GBPUSD,2024-08-19,-1,1.296635,1.29698,1.29399,3.4500000000005073,7.666666666665564,-1.0,-1.4637681159419609,mecha
GBPUSD,2024-08-20,-1,1.29956,1.29987,1.29738,3.100000000000435,7.032258064515371,-1.0,-1.5161290322579921,mecha
GBPUSD,2024-08-21,1,1.301875,1.3016,1.30379,2.749999999998142,6.963636363641473,-1.0,-1.581818181818575,mecha
GBPUSD,2024-08-22,1,1.308185,1.30798,1.30964,2.0500000000002174,7.097560975608925,7.097560975608925,6.317073170730959,mecha
GBPUSD,2024-08-23,-1,1.31238,1.31265,1.30916,2.700000000000035,11.925925925925775,-1.0,-1.592592592592585,mecha
GBPUSD,2024-08-27,-1,1.320305,1.32061,1.31796,3.0500000000001073,7.688524590163801,-1.0,-1.5245901639344077,mecha
GBPUSD,2024-08-30,-1,1.31793,1.31836,1.31599,4.2999999999994145,4.5116279069774805,-1.0,-1.3720930232558646,mecha
GBPUSD,2024-09-03,1,1.31129,1.31104,1.3147,2.500000000000945,13.639999999994497,-1.0,-1.639999999999758,mecha
GBPUSD,2024-09-05,1,1.31399,1.31359,1.31561,3.9999999999996696,4.050000000000221,4.050000000000221,3.6500000000001878,mecha
GBPUSD,2024-09-09,1,1.3113350000000001,1.31105,1.31428,2.8500000000010175,10.33333333332878,-1.0,-1.5614035087717295,mecha
GBPUSD,2024-09-12,-1,1.3053400000000002,1.30559,1.30317,2.4999999999987246,8.680000000005338,-1.0,-1.6400000000003265,mecha
GBPUSD,2024-09-18,-1,1.317895,1.31834,1.31561,4.450000000000397,5.134831460673906,-1.0,-1.3595505617977208,mecha
GBPUSD,2024-09-19,-1,1.3239450000000001,1.32441,1.3153,4.649999999999487,18.591397849464922,-1.0,-1.3440860215054142,mecha
GBPUSD,2024-09-23,1,1.32724,1.32649,1.33195,7.500000000000394,6.279999999999658,-1.0,-1.213333333333322,mecha
GBPUSD,2024-09-25,1,1.339795,1.33934,1.34296,4.550000000001052,6.956043956042044,-1.0,-1.3516483516482705,mecha
GBPUSD,2024-09-27,1,1.33632,1.33592,1.34121,3.9999999999996696,12.225000000001161,12.225000000001161,11.825000000001129,mecha
GBPUSD,2024-10-01,1,1.336475,1.33609,1.33894,3.8500000000009074,6.4025974025957355,-1.0,-1.4155844155843176,mecha
GBPUSD,2024-10-02,-1,1.3293849999999998,1.32971,1.32604,3.2500000000014175,10.292307692302309,-1.0,-1.4923076923074776,mecha
GBPUSD,2024-10-03,1,1.31711,1.31648,1.3268,6.299999999999194,15.380952380954309,-1.0,-1.2539682539682864,mecha
GBPUSD,2024-10-04,-1,1.314825,1.31513,1.31228,3.0500000000001073,8.344262295081737,-1.0,-1.5245901639344077,mecha
GBPUSD,2024-10-07,1,1.3103850000000001,1.30986,1.3134,5.250000000001197,5.7428571428553905,-1.0,-1.3047619047618353,mecha
GBPUSD,2024-10-10,-1,1.3078750000000001,1.30822,1.30625,3.449999999998287,4.7101449275391785,-1.0,-1.4637681159422593,mecha
GBPUSD,2024-10-14,-1,1.306555,1.30681,1.30404,2.5500000000012726,9.8627450980336,-1.0,-1.6274509803918438,mecha
GBPUSD,2024-10-15,1,1.30397,1.30341,1.30688,5.60000000000127,5.196428571427336,5.196428571427336,4.910714285713115,mecha
GBPUSD,2024-10-16,1,1.298575,1.2981,1.3077,4.750000000000142,19.210526315789,-1.0,-1.3368421052631478,mecha
GBPUSD,2024-10-18,-1,1.3062,1.30648,1.30073,2.80000000000069,19.53571428570978,-1.0,-1.5714285714284306,mecha
GBPUSD,2024-10-21,1,1.302345,1.30194,1.30549,4.049999999999997,7.765432098765322,-1.0,-1.3950617283950622,mecha
GBPUSD,2024-10-22,-1,1.3012100000000002,1.30153,1.29793,3.1999999999988695,10.250000000004158,10.250000000004158,9.750000000003983,mecha
GBPUSD,2024-10-23,1,1.296685,1.29638,1.29944,3.0500000000001073,9.032786885245063,-1.0,-1.5245901639344077,mecha
GBPUSD,2024-10-28,-1,1.297225,1.29751,1.29392,2.849999999998797,11.596491228075468,-1.0,-1.561403508772167,mecha
GBPUSD,2024-10-29,-1,1.298235,1.29851,1.29577,2.7500000000003624,8.963636363634963,-1.0,-1.5818181818181052,mecha
GBPUSD,2024-10-30,-1,1.3021,1.3024,1.29954,2.9999999999997797,8.533333333334353,8.533333333334353,8.00000000000098,mecha
GBPUSD,2024-11-01,-1,1.29129,1.29189,1.28841,5.999999999999449,4.80000000000043,-1.0,-1.266666666666691,mecha
GBPUSD,2024-11-05,-1,1.297865,1.29814,1.29476,2.7500000000003624,11.290909090908096,-1.0,-1.5818181818181052,mecha
GBPUSD,2024-11-11,1,1.289015,1.28865,1.29256,3.649999999999597,9.712328767124111,-1.0,-1.43835616438361,mecha
GBPUSD,2024-11-12,1,1.280485,1.27994,1.28734,5.450000000000287,12.577981651375177,-1.0,-1.2935779816513606,mecha
GBPUSD,2024-11-18,1,1.261655,1.26136,1.26421,2.949999999999452,8.661016949154439,-1.0,-1.542372881356033,mecha
GBPUSD,2024-11-21,1,1.263355,1.26304,1.26598,3.1500000000007624,8.333333333331632,-1.0,-1.507936507936385,mecha
GBPUSD,2024-11-22,1,1.256595,1.2562200000000001,1.25941,3.749999999998032,7.506666666670639,-1.0,-1.4266666666668906,mecha
GBPUSD,2024-11-25,1,1.25557,1.25523,1.26066,3.4000000000001798,14.970588235292787,-1.0,-1.4705882352940929,mecha
GBPUSD,2024-11-27,-1,1.25948,1.25987,1.25664,3.900000000001235,7.282051282048856,-1.0,-1.4102564102562805,mecha
GBPUSD,2024-11-28,1,1.26481,1.26437,1.26778,4.40000000000007,6.749999999999704,6.749999999999704,6.386363636363346,mecha
GBPUSD,2024-12-03,-1,1.26678,1.26733,1.26379,5.500000000000615,5.436363636363116,-1.0,-1.2909090909090584,mecha
GBPUSD,2024-12-06,-1,1.276395,1.27664,1.27394,2.4500000000006175,10.020408163262267,-1.0,-1.6530612244896314,FVG
GBPUSD,2024-12-09,-1,1.275155,1.27552,1.27167,3.649999999999597,9.547945205480397,-1.0,-1.43835616438361,mecha
GBPUSD,2024-12-11,1,1.2744650000000002,1.27435,1.27813,1.1500000000009827,31.869565217362396,-1.0,-2.391304347824898,FVG
GBPUSD,2024-12-12,1,1.27582,1.27553,1.27712,2.8999999999991246,4.48275862069128,-1.0,-1.551724137931201,mecha
GBPUSD,2024-12-13,1,1.262235,1.26173,1.2679,5.049999999999887,11.217821782178529,-1.0,-1.316831683168324,mecha
GBPUSD,2024-12-16,-1,1.2642000000000002,1.26469,1.26259,4.899999999998904,3.2857142857152475,-1.0,-1.326530612244971,mecha
GBPUSD,2024-12-18,1,1.2687,1.26835,1.27149,3.4999999999986144,7.971428571431928,-1.0,-1.457142857143038,mecha
GBPUSD,2024-12-26,1,1.2528350000000001,1.25255,1.2548,2.8500000000010175,6.894736842102003,-1.0,-1.5614035087717295,mecha
GBPUSD,2024-12-30,1,1.257245,1.25695,1.25886,2.949999999999452,5.474576271187946,-1.0,-1.542372881356033,mecha
GBPUSD,2025-01-03,-1,1.240315,1.24078,1.23779,4.649999999999487,5.430107526882557,-1.0,-1.3440860215054142,mecha
GBPUSD,2025-01-06,-1,1.2454399999999999,1.24575,1.24172,3.100000000000435,11.999999999998142,-1.0,-1.5161290322579921,mecha
GBPUSD,2025-01-07,-1,1.25448,1.25477,1.25035,2.8999999999991246,14.241379310349012,-1.0,-1.551724137931201,FVG
GBPUSD,2025-01-08,1,1.2465700000000002,1.24621,1.24939,3.60000000000149,7.833333333329599,-1.0,-1.4444444444442606,mecha
GBPUSD,2025-01-09,1,1.2277,1.22744,1.23649,2.5999999999993797,33.80769230770066,-1.0,-1.6153846153847622,FVG
