par,t,d,rr,R,neta,tp,p_D5,p_D10,p_D20,p_W3,p_W6,p_W12,bd,fuera
EURUSD,2026-02-25 00:00:00,1,5.461538461538352,5.461538461538352,5.27820512820502,1,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-02-25 12:00:00,-1,1.0942249240121,-1.0,-1.043465045592705,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-02-26 12:00:00,-1,2.2842105263157797,1.4350877192982103,1.3849122807017193,0,-1,-1,-1,1,1,1,1,True
EURUSD,2026-02-27 00:00:00,1,1.821428571428531,-1.0,-1.0486394557823138,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-02-27 12:00:00,-1,3.014018691588669,-1.0,-1.0668224299065412,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-02-28 00:00:00,-1,4.886138613861735,4.886138613861735,4.744554455445887,1,-1,-1,-1,1,1,1,1,True
EURUSD,2026-03-04 00:00:00,1,2.330223880597022,-0.007462686567185408,-0.025248756218926596,0,0,0,1,1,1,1,-1,True
EURUSD,2026-03-06 00:00:00,1,2.069182389937142,-1.0,-1.0299790356394134,0,1,1,1,1,1,1,-1,True
EURUSD,2026-03-07 00:00:00,-1,20.965116279062322,20.965116279062322,20.632558139527557,1,1,1,1,1,1,1,1,True
EURUSD,2026-03-09 12:00:00,-1,3.11249999999996,-1.0,-1.0715,0,1,1,1,1,1,1,1,True
EURUSD,2026-03-10 12:00:00,-1,5.023972602739579,-1.0,-1.0489726027397255,0,1,1,1,1,1,1,1,True
EURUSD,2026-03-11 00:00:00,-1,1.7221095334685792,1.7221095334685792,1.6931034482758807,1,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-03-12 12:00:00,1,15.95270270270359,-1.0,-1.193243243243253,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-03-16 12:00:00,1,0.9983277591973135,0.9983277591973135,0.974414715719053,1,0,0,1,0,1,1,-1,True
EURUSD,2026-03-17 12:00:00,1,1.3166953528398988,-1.0,-1.024612736660929,0,0,0,1,0,1,1,1,True
EURUSD,2026-03-18 12:00:00,-1,0.9100418410041523,0.9100418410041523,0.8801255230125206,1,0,0,0,0,1,1,1,True
EURUSD,2026-03-19 12:00:00,1,2.7176870748298967,2.7176870748298967,2.6852607709750216,1,-1,-1,-1,0,1,1,-1,True
EURUSD,2026-03-21 00:00:00,1,1.5200445434298266,-1.0,-1.0318485523385292,0,1,1,1,0,1,1,-1,True
EURUSD,2026-03-23 12:00:00,1,0.34804687500002707,0.06718750000000688,0.05601562500000681,0,0,0,0,0,1,1,-1,True
EURUSD,2026-03-24 00:00:00,-1,3.9484435797665873,-0.11673151750971653,-0.1445525291828687,0,1,1,1,0,1,1,1,True
EURUSD,2026-03-24 12:00:00,1,10.806818181818176,-1.0,-1.1625000000000014,0,1,1,1,0,1,1,1,True
EURUSD,2026-03-25 00:00:00,1,0.9516616314199572,-1.0,-1.021601208459215,0,0,0,0,0,1,1,1,True
EURUSD,2026-03-27 00:00:00,1,7.061320754717811,-1.0,-1.134905660377379,0,1,1,1,0,1,1,-1,True
EURUSD,2026-03-28 00:00:00,-1,1.5899280575539867,0.9424460431654634,0.9081534772182213,0,1,1,1,0,1,1,-1,True
EURUSD,2026-04-02 00:00:00,-1,2.236000000000071,1.2133333333333736,1.1752000000000393,0,0,1,1,-1,-1,-1,1,True
EURUSD,2026-04-06 12:00:00,-1,2.2987012987013284,-1.0,-1.061904761904761,0,0,1,1,1,1,1,-1,True
EURUSD,2026-04-07 00:00:00,-1,3.0588235294117134,-1.0,-1.0467320261437898,0,-1,-1,-1,1,1,1,1,True
EURUSD,2026-04-07 12:00:00,-1,3.5541401273888242,-1.0,-1.0910828025477795,0,-1,-1,-1,1,1,1,1,True
EURUSD,2026-04-09 00:00:00,-1,1.0605095541401717,-1.0,-1.0227707006369433,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-04-15 00:00:00,-1,5.802325581395433,-1.0,-1.1108527131782935,0,-1,-1,-1,-1,-1,-1,1,True
EURUSD,2026-04-16 12:00:00,-1,1.1616541353384058,-1.0,-1.0358395989974942,0,-1,-1,-1,-1,-1,-1,1,True
EURUSD,2026-04-17 00:00:00,1,5.457446808510127,-1.0,-1.1014184397163025,0,-1,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-04-18 00:00:00,-1,0.46799999999998,-0.012571428571409691,-0.028914285714267185,0,-1,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-04-20 12:00:00,1,4.435215946843507,-1.0,-1.0475083056478378,0,-1,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-04-24 00:00:00,-1,1.5727272727272428,-1.0,-1.0433333333333323,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-04-24 12:00:00,-1,17.304878048779763,-1.0,-1.3487804878048597,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-04-28 00:00:00,-1,2.125391849529696,0.5830721003134663,0.5382445141065701,0,1,1,1,1,1,1,1,True
EURUSD,2026-04-29 00:00:00,1,1.675373134328434,-1.0,-1.0355721393034834,0,1,1,1,1,1,1,-1,True
EURUSD,2026-04-29 12:00:00,-1,3.076142131979742,-1.0,-1.0725888324873087,0,1,1,1,1,1,1,-1,True
EURUSD,2026-04-30 12:00:00,-1,4.795918367346671,-1.0,-1.0972789115646204,0,1,1,1,1,1,1,-1,True
EURUSD,2026-05-02 00:00:00,-1,0.8709677419354535,0.4090909090908839,0.3881231671554002,0,1,1,1,1,1,1,-1,True
EURUSD,2026-05-05 00:00:00,1,7.089622641510872,-1.0,-1.134905660377379,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-05-05 12:00:00,1,4.440000000000228,4.440000000000228,4.325600000000225,1,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-05-07 12:00:00,-1,5.053571428571782,5.053571428571782,4.8833333333336775,1,-1,-1,-1,1,1,1,1,True
EURUSD,2026-05-11 12:00:00,1,2.409090909090766,-1.0,-1.0722222222222189,0,0,-1,-1,-1,-1,-1,1,True
EURUSD,2026-05-12 00:00:00,-1,5.361702127659841,5.361702127659841,5.209574468085363,1,0,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-05-13 00:00:00,1,4.906015037594359,-1.0,-1.107518796992495,0,0,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-05-13 12:00:00,-1,0.9848484848484599,0.9848484848484599,0.9367003367003104,1,0,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-05-14 12:00:00,-1,1.4793577981652557,1.4793577981652557,1.4137614678900219,1,0,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-05-16 00:00:00,1,10.545454545456197,-1.0,-1.2166666666667052,0,0,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-05-18 12:00:00,1,0.9431137724550516,-1.0,-1.0428143712574836,0,0,0,1,0,1,1,-1,True
EURUSD,2026-05-20 12:00:00,1,2.7500000000002554,-1.0,-1.0821839080459839,0,1,1,1,0,1,1,-1,True
EURUSD,2026-05-21 00:00:00,1,0.9737470167064304,-1.0,-1.0341288782816236,0,1,1,1,0,1,1,1,True
EURUSD,2026-05-22 00:00:00,1,1.5036231884057671,0.5893719806763233,0.5548309178743912,0,1,1,1,0,1,1,-1,True
EURUSD,2026-05-23 00:00:00,-1,2.9404761904768493,-1.0,-1.11349206349208,0,1,1,1,0,1,1,-1,True
EURUSD,2026-05-26 00:00:00,-1,1.8421052631577786,-0.2046783625731298,-0.28830409356727693,0,1,1,1,1,1,1,1,True
EURUSD,2026-05-27 00:00:00,1,1.5979899497484853,-1.0,-1.0718592964824063,0,1,1,1,1,1,1,1,True
EURUSD,2026-05-27 12:00:00,-1,3.0128205128207877,-1.0,-1.1222222222222333,0,1,1,1,1,1,1,1,True
EURUSD,2026-05-28 00:00:00,-1,0.5659090909090692,0.5659090909090692,0.5334090909090689,1,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-05-28 12:00:00,1,2.2207792207791552,2.2207792207791552,2.1743506493505835,1,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-05-30 00:00:00,-1,1.5192926045015547,1.5192926045015547,1.4733118971060588,1,1,1,1,1,1,1,1,True
EURUSD,2026-06-02 12:00:00,-1,18.77142857142395,-1.0,-1.408571428571344,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-03 00:00:00,-1,1.063953488372058,-0.5523255813953349,-0.5938953488371941,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-03 12:00:00,1,5.011904761904663,-1.0,-1.11349206349206,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-04 00:00:00,1,2.97902097902146,2.0699300699303818,1.9699300699303692,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-05 00:00:00,-1,2.124620060790347,2.124620060790347,2.081155015197642,1,-1,-1,-1,-1,-1,-1,1,True
EURUSD,2026-06-08 12:00:00,1,5.1287671232877265,0.08219178082191031,0.043013698630128744,0,1,1,1,1,1,1,-1,True
EURUSD,2026-06-09 00:00:00,-1,2.475563909774277,-1.0,-1.0537593984962383,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-09 12:00:00,1,0.8848684210526538,-1.0,-1.0313596491228076,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-10 00:00:00,-1,1.6465116279069822,0.030232558139526598,-0.0030232558139620044,0,-1,-1,-1,1,1,1,1,True
EURUSD,2026-06-11 00:00:00,-1,1.0448548812666094,-1.0,-1.0377308707124016,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-11 12:00:00,1,4.6973684210528335,-1.0,-1.0940789473684231,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-12 00:00:00,1,0.6818181818181485,0.4848484848484774,0.4651515151515078,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-16 12:00:00,1,2.296680497925225,-1.0,-1.0593360995850616,0,-1,-1,-1,1,1,1,1,True
EURUSD,2026-06-17 00:00:00,-1,5.714999999999053,5.714999999999053,5.571999999999069,1,1,1,1,1,1,1,1,True
EURUSD,2026-06-17 12:00:00,1,7.819672131148179,-1.0,-1.234426229508197,0,1,1,1,1,1,1,1,True
EURUSD,2026-06-19 00:00:00,1,15.878571428567803,-1.0,-1.204285714285672,0,1,1,1,1,1,1,-1,True
EURUSD,2026-06-19 12:00:00,1,1.2604166666667351,-0.8958333333333162,-0.9289351851851689,0,1,1,1,1,1,1,-1,True
EURUSD,2026-06-25 00:00:00,1,2.3010204081632795,1.58503401360551,1.5363945578231961,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-25 12:00:00,-1,1.7786885245901698,-1.0,-1.0390710382513662,0,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-06-26 00:00:00,-1,2.2865168539326373,-1.0,-1.0535580524344579,0,-1,-1,-1,-1,-1,-1,1,True
EURUSD,2026-06-27 00:00:00,-1,1.7025440313111277,-0.18199608610568815,-0.2099804305283878,0,-1,-1,-1,-1,-1,-1,1,True
EURUSD,2026-07-01 00:00:00,-1,2.392405063291183,0.6582278481012729,0.5978902953586565,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-07-02 12:00:00,-1,4.39473684210567,-1.0,-1.083625730994158,0,-1,-1,-1,1,1,1,-1,True
EURUSD,2026-07-07 00:00:00,1,1.422960725075559,-1.0,-1.04320241691843,0,1,1,1,0,1,1,1,True
EURUSD,2026-07-09 00:00:00,1,1.9122516556291531,0.2715231788079592,0.2241721854304761,0,1,1,1,0,1,1,1,True
EURUSD,2026-07-09 12:00:00,-1,2.9923857868019805,-1.0,-1.0725888324873087,0,1,1,1,0,1,1,1,True
EURUSD,2026-07-10 12:00:00,-1,1.1767676767676303,1.1767676767676303,1.1286195286194844,1,1,1,1,0,1,1,1,True
EURUSD,2026-07-13 12:00:00,-1,2.505494505494236,2.505494505494236,2.426923076922814,1,-1,-1,-1,0,1,1,-1,True
EURUSD,2026-07-16 00:00:00,1,0.7910798122065631,-0.5774647887324139,-0.5998435054773275,0,-1,-1,-1,0,1,1,1,True
EURUSD,2026-07-20 12:00:00,-1,1.485074626865904,1.485074626865904,1.4139303482589334,1,1,1,1,-1,-1,-1,-1,True
EURUSD,2026-07-23 00:00:00,-1,2.867647058823318,-1.0,-1.1401960784313696,0,1,1,1,-1,-1,-1,1,True
EURUSD,2026-07-23 12:00:00,-1,0.6475609756097753,0.6475609756097753,0.6126829268292875,1,1,1,1,-1,-1,-1,1,True
EURUSD,2026-07-24 12:00:00,-1,1.806818181818176,-1.0,-1.0541666666666671,0,-1,-1,-1,-1,-1,-1,-1,True
EURUSD,2026-07-27 12:00:00,-1,1.2264150943397123,0.018867924528286076,-0.02610062893083398,0,0,1,1,1,1,1,-1,True
EURUSD,2026-07-30 00:00:00,1,0.38190682556879446,0.38190682556879446,0.3664138678223157,1,0,1,1,1,1,1,1,True
GBPUSD,2020-01-07 00:00:00,-1,22.39864864864978,-1.0,-1.216216216216227,0,0,0,0,0,0,0,1,False
GBPUSD,2020-01-07 12:00:00,-1,1.0451761102603614,0.6370597243491561,0.6125574272588037,0,0,0,0,0,0,0,1,False
GBPUSD,2020-01-08 12:00:00,-1,1.301145662847798,1.301145662847798,1.2749590834697295,1,-1,-1,-1,0,0,0,-1,False
GBPUSD,2020-01-09 00:00:00,1,4.660714285714188,-1.0,-1.0634920634920615,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-01-10 00:00:00,1,2.9230088495575277,-1.0,-1.028318584070797,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-01-11 00:00:00,-1,1.6240601503759755,1.6240601503759755,1.5839598997494084,1,1,1,1,0,0,0,-1,False
GBPUSD,2020-01-14 00:00:00,1,5.025896414342622,-1.0,-1.0637450199203184,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-01-14 12:00:00,-1,4.041401273885337,-1.0,-1.101910828025473,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-01-15 12:00:00,-1,3.2867647058822667,-1.0,-1.0588235294117636,0,1,1,1,0,0,0,1,False
GBPUSD,2020-01-16 00:00:00,-1,4.5,-1.0,-1.0842105263157888,0,0,1,1,0,0,0,1,False
GBPUSD,2020-01-17 12:00:00,-1,0.9386391251519127,0.39611178614824505,0.3766707168894357,0,0,1,1,0,0,0,1,False
GBPUSD,2020-01-21 00:00:00,-1,7.237113402060857,-1.0,-1.1649484536082242,0,0,1,1,0,0,0,-1,False
GBPUSD,2020-01-22 00:00:00,-1,2.6644736842104924,-1.0,-1.0421052631578944,0,0,1,1,0,0,0,1,False
GBPUSD,2020-01-22 12:00:00,1,1.1064356435643583,0.39108910891089127,0.36468646864686466,0,0,1,1,0,0,0,1,False
GBPUSD,2020-01-24 00:00:00,1,2.209090909090969,2.209090909090969,2.1363636363636958,1,0,0,1,0,0,0,-1,False
GBPUSD,2020-01-24 12:00:00,-1,0.7052631578947297,0.346198830409363,0.3274853801169655,0,0,0,1,0,0,0,-1,False
GBPUSD,2020-01-27 12:00:00,1,2.218934911242728,-1.0,-1.0473372781065098,0,-1,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-01-28 00:00:00,1,4.1891191709845454,-1.0,-1.0829015544041456,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-01-29 00:00:00,1,1.9164926931106112,1.0417536534446248,1.0083507306888841,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-01-30 00:00:00,1,1.1285714285714255,-1.0,-1.050793650793651,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-01-30 12:00:00,1,0.6526442307692455,0.6526442307692455,0.633413461538476,1,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-02-04 12:00:00,1,1.707756232686973,-0.253462603878116,-0.2756232686980606,0,0,0,1,-1,-1,-1,-1,False
GBPUSD,2020-02-06 12:00:00,1,14.463302752293135,-1.0,-1.1467889908256832,0,-1,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-02-08 00:00:00,-1,0.4824902723735123,-0.7289234760051937,-0.7496757457847012,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-02-10 12:00:00,1,2.251450676982655,0.6382978723404539,0.6073500967118266,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-02-11 00:00:00,-1,3.1622950819671845,-1.0,-1.0524590163934426,0,1,1,1,0,0,0,1,False
GBPUSD,2020-02-11 12:00:00,1,1.7033898305083588,1.7033898305083588,1.6581920903953657,1,1,1,1,0,0,0,1,False
GBPUSD,2020-02-13 00:00:00,-1,1.6627565982405303,-1.0,-1.0469208211143708,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-02-13 12:00:00,1,1.4887500000000373,1.4887500000000373,1.4487500000000373,1,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-02-15 00:00:00,1,1.489910313901354,-1.0,-1.0358744394618824,0,1,1,1,0,0,0,1,False
GBPUSD,2020-02-18 12:00:00,1,0.475714285714269,-1.0,-1.0228571428571431,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-02-21 00:00:00,1,3.7523809523810208,0.5523809523809786,0.5015873015873276,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-02-25 00:00:00,1,2.692000000000107,0.25866666666670884,0.21600000000004127,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-02-28 12:00:00,-1,2.3073770491803396,2.3073770491803396,2.263661202185804,1,0,1,1,1,1,1,-1,False
GBPUSD,2020-03-03 00:00:00,1,5.401098901099104,1.0219780219780854,0.9633699633700247,0,0,1,1,1,1,1,-1,False
GBPUSD,2020-03-09 12:00:00,-1,0.5870870870871135,0.5870870870871135,0.5710710710710974,1,0,0,1,0,1,1,1,False
GBPUSD,2020-03-11 12:00:00,1,2.3369272237196936,-1.0,-1.0143755615453731,0,0,0,0,0,1,1,-1,False
GBPUSD,2020-03-16 12:00:00,1,15.555194805193793,-1.0,-1.1038961038960973,0,0,0,0,-1,-1,-1,-1,False
GBPUSD,2020-03-18 00:00:00,1,2.479452054794568,-1.0,-1.014611872146119,0,0,0,0,-1,-1,-1,-1,False
GBPUSD,2020-03-18 12:00:00,-1,0.6289308176100586,0.6289308176100586,0.6233403214535247,1,0,0,0,-1,-1,-1,-1,False
GBPUSD,2020-03-20 00:00:00,-1,1.1841203351104315,-1.0,-1.006092916984006,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-03-20 12:00:00,-1,5.746753246753209,-1.0,-1.0159840159840159,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-03-21 00:00:00,-1,1.7230464886251247,-0.1477085393999282,-0.15298384437849727,0,1,1,1,-1,-1,-1,1,False
GBPUSD,2020-03-23 00:00:00,1,8.393805309734539,-1.0,-1.023598820058997,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-03-23 12:00:00,-1,2.7102689486552345,-1.0,-1.0195599022004889,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-03-24 00:00:00,1,2.121851599727687,2.121851599727687,2.1109598366235347,1,1,1,1,0,0,0,-1,False
GBPUSD,2020-03-25 00:00:00,-1,8.53644314868793,-1.0,-1.046647230320699,0,1,1,1,0,0,0,1,False
GBPUSD,2020-03-26 00:00:00,1,1.3837516512549548,1.3837516512549548,1.3767062967855581,1,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-03-31 12:00:00,1,1.319444444444436,0.3129629629629531,0.2981481481481385,0,0,-1,-1,0,0,0,-1,False
GBPUSD,2020-04-01 12:00:00,1,3.64408396946553,0.06679389312978312,0.03625954198474573,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-04-02 00:00:00,-1,2.4545454545454994,-1.0,-1.0274442538593482,0,-1,-1,-1,0,0,0,-1,False
GBPUSD,2020-04-02 12:00:00,-1,2.559574468085096,2.559574468085096,2.525531914893606,1,-1,-1,-1,0,0,0,-1,False
GBPUSD,2020-04-03 00:00:00,1,3.632701421801005,-1.0,-1.037914691943129,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-04-04 00:00:00,1,3.4049235993208624,-1.0,-1.0271646859083194,0,-1,-1,-1,0,0,0,-1,False
GBPUSD,2020-04-07 00:00:00,1,2.6762917933130765,1.9498480243160847,1.9255319148935925,0,1,1,1,0,0,0,-1,False
GBPUSD,2020-04-08 00:00:00,-1,4.371607515657546,-1.0,-1.0334029227557406,0,1,1,1,0,0,0,1,False
GBPUSD,2020-04-08 12:00:00,1,1.92253521126766,1.318309859154956,1.29577464788735,0,1,1,1,0,0,0,1,False
GBPUSD,2020-04-09 12:00:00,-1,2.9426470588236735,-1.0,-1.0470588235294138,0,0,0,-1,0,0,0,1,False
GBPUSD,2020-04-10 12:00:00,-1,23.37735849055961,-1.0,-1.3018867924527497,0,0,0,-1,0,0,0,1,False
GBPUSD,2020-04-11 00:00:00,1,21.09999999998727,21.09999999998727,20.56666666665427,1,0,0,-1,0,0,0,-1,False
GBPUSD,2020-04-16 00:00:00,1,2.568265682656864,-1.0,-1.0196801968019682,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-04-17 00:00:00,1,1.278409090909123,-1.0,-1.0202020202020203,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-04-17 12:00:00,-1,3.647727272727283,0.9386363636363648,0.9022727272727281,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-04-21 00:00:00,1,3.730769230769176,-1.0,-1.0683760683760681,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-04-22 00:00:00,1,4.064245810055999,0.8212290502793534,0.7914338919925743,0,1,1,1,-1,-1,-1,-1,False
GBPUSD,2020-04-23 12:00:00,-1,3.617647058823427,-1.0,-1.0522875816993453,0,1,1,1,-1,-1,-1,1,False
GBPUSD,2020-04-24 00:00:00,-1,1.6042654028436019,-1.0,-1.0252764612954188,0,-1,-1,-1,-1,-1,-1,1,False
GBPUSD,2020-04-24 12:00:00,1,2.7390000000000607,1.4580000000000348,1.4260000000000341,0,-1,-1,-1,-1,-1,-1,1,False
GBPUSD,2020-05-05 12:00:00,-1,1.7080924855491475,1.7080924855491475,1.6618497109826738,1,-1,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-05-07 12:00:00,-1,1.5063559322033844,-1.0,-1.0225988700564972,0,0,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-05-08 00:00:00,1,1.5111627906976752,-0.7953488372093049,-0.8102325581395374,0,1,1,1,-1,-1,-1,1,False
GBPUSD,2020-05-09 00:00:00,-1,0.9321766561513957,0.9321766561513957,0.9069400630914588,1,1,1,1,-1,-1,-1,1,False
GBPUSD,2020-05-12 00:00:00,1,4.574534161490736,-1.0,-1.0331262939958599,0,-1,-1,-1,1,1,1,-1,False
GBPUSD,2020-05-13 00:00:00,-1,1.0078864353312293,0.41561514195584365,0.4029968454258752,0,0,0,1,1,1,1,-1,False
GBPUSD,2020-05-15 00:00:00,1,1.3252212389380873,-1.0,-1.023598820058997,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-05-15 12:00:00,-1,1.3101503759398465,-0.5100250626566376,-0.5300751879699206,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-05-18 12:00:00,1,2.0865671641791423,2.0865671641791423,2.0626865671642167,1,1,1,1,1,1,1,-1,False
GBPUSD,2020-05-20 00:00:00,-1,3.0914634146341498,0.712195121951229,0.6731707317073266,0,1,1,1,1,1,1,1,False
GBPUSD,2020-05-20 12:00:00,1,2.603571428571473,-1.0,-1.0380952380952382,0,1,1,1,1,1,1,1,False
GBPUSD,2020-05-21 00:00:00,-1,1.61359223300972,1.122330097087361,1.0912621359223125,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-05-22 00:00:00,-1,3.276173285198688,1.097472924187725,1.0397111913357382,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-05-27 00:00:00,-1,6.976190476190461,2.403174603174638,2.352380952380987,0,0,0,0,1,1,1,1,False
GBPUSD,2020-05-30 00:00:00,-1,2.3474226804123566,-1.0,-1.0329896907216494,0,0,0,0,1,1,1,1,False
GBPUSD,2020-06-01 12:00:00,-1,4.229508196721238,-1.0,-1.0437158469945356,0,0,0,0,0,1,1,1,False
GBPUSD,2020-06-03 12:00:00,-1,1.731958762886583,-1.0,-1.0329896907216494,0,0,0,0,0,1,1,1,False
GBPUSD,2020-06-04 00:00:00,-1,2.0855421686746687,-1.0,-1.038554216867469,0,-1,-1,-1,0,1,1,-1,False
GBPUSD,2020-06-04 12:00:00,1,1.3650442477876108,1.3650442477876108,1.3414454277286139,1,-1,-1,-1,0,1,1,-1,False
GBPUSD,2020-06-06 00:00:00,-1,2.4762633996936683,-1.0,-1.0245022970903517,0,-1,-1,-1,0,1,1,1,False
GBPUSD,2020-06-08 12:00:00,1,4.967741935484215,-1.0,-1.0573476702508993,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-06-09 12:00:00,-1,1.5502890173410628,-1.0,-1.01849710982659,0,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-06-11 00:00:00,-1,1.4188790560471902,1.4188790560471902,1.4031465093411921,1,-1,-1,-1,0,0,0,1,False
GBPUSD,2020-06-12 12:00:00,1,2.2846763540290844,-1.0,-1.0211360634081905,0,0,-1,-1,0,0,0,-1,False
GBPUSD,2020-06-15 12:00:00,1,2.480582524271885,0.312837108953631,0.2955771305286038,0,0,0,0,-1,-1,-1,-1,False
GBPUSD,2020-06-17 12:00:00,1,5.010389610389678,-1.0,-1.0415584415584425,0,-1,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-06-18 00:00:00,1,2.5115384615384517,-1.0,-1.0410256410256409,0,-1,-1,-1,-1,-1,-1,-1,False
GBPUSD,2020-06-22 12:00:00,-1,3.488255033557119,-1.0,-1.0536912751677856,0,0,0,0,0,0,0,-1,False
GBPUSD,2020-06-23 12:00:00,-1,4.020833333333419,-1.0,-1.037037037037038,0,1,1,1,0,0,0,1,False
GBPUSD,2020-06-24 12:00:00,-1,1.6932849364790608,1.6932849364790608,1.6642468239563755,1,0,0,0,0,0,0,1,False
GBPUSD,2020-06-25 12:00:00,1,12.17213114754102,-1.0,-1.1311475409836067,0,-1,-1,-1,0,0,0,-1,False
GBPUSD,2020-06-26 00:00:00,1,2.5623229461756676,-1.0,-1.0453257790368267,0,1,1,1,0,0,0,1,False
GBPUSD,2020-06-29 12:00:00,1,10.118852459016262,-1.0,-1.1311475409836067,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-06-30 00:00:00,1,2.1788135593220006,1.3305084745762903,1.3033898305084937,0,1,1,1,1,1,1,-1,False
GBPUSD,2020-07-01 12:00:00,-1,6.337499999999773,-1.0,-1.0499999999999985,0,-1,-1,-1,1,1,1,1,False
GBPUSD,2020-07-03 00:00:00,-1,1.5467289719625592,-0.6230529595015493,-0.6479750778816112,0,-1,-1,-1,1,1,1,1,False
GBPUSD,2020-07-04 00:00:00,-1,9.0,-1.0,-1.1975308641975364,0,-1,-1,-1,1,1,1,1,False
GBPUSD,2020-07-07 00:00:00,-1,2.638132295719974,-1.0,-1.0622568093385223,0,1,1,1,1,1,1,1,False
GBPUSD,2020-07-07 12:00:00,-1,5.295652173912224,-1.0,-1.1391304347825837,0,1,1,1,1,1,1,1,False
GBPUSD,2020-07-08 12:00:00,1,2.2379032258063503,2.2379032258063503,2.2056451612902217,1,1,1,1,1,1,1,1,False
GBPUSD,2020-07-10 00:00:00,-1,1.5350467289719854,0.14018691588787244,0.11526479750780963,0,-1,-1,-1,1,1,1,-1,False
GBPUSD,2020-07-10 12:00:00,1,3.3643533123029266,-1.0,-1.0504731861198755,0,-1,-1,-1,1,1,1,-1,False
GBPUSD,2020-07-11 00:00:00,-1,2.026376146788908,-1.0,-1.036697247706421,0,-1,-1,-1,1,1,1,1,False
