dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dist_niv,dist_niv_R,sitio,dist_obj,atrae_contra,atrae_favor,cuerpo,cuerpo_pct,mecha_arriba,mecha_abajo,mecha_niv,mecha_niv_R,dentro,exceso,rango_asia,atr,dsem,R,motivo,rr,neto,ts,mecha_rechazo,ac,limpio,R240,M240,R360,M360,min_tp,min_sl,prim_sl,prim_tp
2023-01-10,225610,225650,-1,1.0746,1.07526,1.0732800000000002,6.599999999998829,10,1.99999999999978,0.3030303030303234,1.085106382978711,13.199999999997658,2.196969696970013,7.04545454545586,3.899999999998904,0.6290322580644988,0.0,0.3709677419355012,7.599999999998719,1.1515151515151618,0,3.4000000000000696,23.500000000000743,6.258333333333346,1,2.0,TP,2.0,1.818181818181786,2023-01-10,0.0,2.196969696970013,0,1.9999999999993272,TP,1.9999999999993272,TP,95.0,295.0,,95.0
2023-01-12,226170,226223,1,1.0754,1.07456,1.0775,8.399999999999519,9,1.99999999999978,0.2380952380952255,-0.1052631578947245,20.999999999999908,2.285714285714324,0.39285714285736,5.899999999998684,0.9076923076920502,0.0153846153847152,0.0769230769232345,9.399999999999409,1.1190476190476129,0,4.499999999998394,19.000000000000128,4.316666666667006,3,-1.0,SL,2.5000000000001323,-1.142857142857151,2023-01-12,0.0769230769232345,2.285714285714324,0,-1.0,SL,-1.0,SL,294.0,23.0,23.0,
2023-01-13,226500,226511,1,1.08136,1.08092,1.08679,4.39999999999996,13,17.899999999999583,4.068181818181761,-0.4917582417582484,54.29999999999824,9.181818181818365,12.090909090909182,1.7000000000000348,0.5151515151512704,0.0909090909089685,0.3939393939397609,21.800000000000708,4.954545454545661,0,19.800000000000928,36.399999999998656,5.670833333333292,4,-1.0,SL,12.340909090908804,-1.2727272727272751,2023-01-13,0.3939393939397609,9.181818181818365,0,-1.0,SL,-1.0,SL,,7.0,7.0,
2023-01-16,226742,226798,1,1.08219,1.08097,1.08741,12.199999999999989,9,1.80000000000069,0.147540983606614,0.0333333333333456,52.20000000000002,inf,0.4918032786884709,8.20000000000043,0.7809523809524253,0.1428571428572335,0.0761904761903412,9.399999999999409,0.7704918032786408,1,6.399999999999739,54.00000000000071,5.875000000000093,0,-1.0,SL,4.27868852459017,-1.098360655737705,2023-01-16,0.0761904761903412,99.0,0,-1.0,SL,-1.0,SL,,6.0,6.0,
2023-01-17,227080,227083,-1,1.0838,1.08472,1.0819600000000005,9.1999999999981,13,2.60000000000149,0.2826086956523942,1.0887372013652423,18.3999999999962,0.4456521739129175,0.9782608695655532,4.599999999999049,0.638888888888906,0.1249999999999229,0.236111111111171,10.7999999999997,1.1739130434784708,0,6.699999999999484,29.29999999999877,6.449999999999789,1,-1.0,SL,2.0,-1.1304347826087229,2023-01-17,0.1249999999999229,0.4456521739129175,0,-1.0,SL,-1.0,SL,155.0,11.0,11.0,
2023-01-18,227306,227371,-1,1.08098,1.08215,1.0786400000000005,11.699999999998932,8,10.600000000000607,0.9059829059830408,1.320241691842926,23.399999999997867,4.085470085470464,0.0854700854700838,1.7000000000000348,0.3695652173912099,0.2173913043477421,0.413043478261048,21.299999999999653,1.8205128205129568,0,10.7999999999997,33.09999999999924,5.333333333333486,2,-1.0,SL,2.0,-1.102564102564112,2023-01-18,0.2173913043477421,4.085470085470464,0,-1.0,SL,-1.0,SL,,10.0,10.0,
2023-01-19,227596,227659,-1,1.08033,1.08086,1.0792700000000002,5.299999999999194,8,2.100000000000435,0.3962264150944819,0.9098712446351808,10.599999999998388,12.849056603775503,2.5849056603779275,2.8999999999990145,0.5471698113204227,0.2452830188682091,0.2075471698113681,2.199999999998869,0.4150943396224913,1,0.7999999999985796,23.300000000001653,5.262500000000428,3,-1.0,SL,2.0,-1.226415094339657,2023-01-19,0.2452830188682091,12.849056603775503,0,-1.0,SL,-1.0,SL,477.0,7.0,7.0,
2023-01-20,227896,227946,-1,1.08455,1.08509,1.08347,5.399999999999849,9,1.4999999999987246,0.2777777777775493,1.0742574257425062,10.7999999999997,inf,1.0555555555555098,3.4000000000000696,0.5000000000001633,0.1470588235294405,0.3529411764703961,5.899999999998684,1.0925925925923794,0,1.4999999999987246,20.200000000001328,6.06666666666635,4,-1.0,SL,2.0,-1.2222222222222283,2023-01-20,0.1470588235294405,99.0,0,-1.0,SL,-1.0,SL,44.0,32.0,32.0,
2023-01-23,228197,228233,-1,1.09114,1.09213,1.08916,9.900000000000464,10,0.4000000000004,0.0404040404040789,0.991983967935864,19.800000000000928,inf,4.353535353535186,7.900000000000684,0.9294117647059438,0.0705882352940561,0.0,8.500000000000174,0.8585858585858359,1,2.8999999999990145,49.900000000000496,6.445833333333373,0,2.0,TP,2.0,1.8787878787878844,2023-01-23,0.0705882352940561,99.0,0,2.0,TP,2.0,TP,72.0,,,72.0
2023-01-24,228465,228519,-1,1.08882,1.08938,1.0876999999999997,5.60000000000116,9,3.4000000000000696,0.6071428571427439,0.8595041322313943,11.20000000000232,6.874999999998811,1.8928571428564631,3.5000000000007248,0.4929577464789834,0.3661971830984946,0.140845070422522,2.6999999999999247,0.4821428571427438,1,0.1000000000006551,24.199999999998667,5.270833333333354,1,2.0,TP,2.0,1.78571428571433,2023-01-24,0.3661971830984946,6.874999999998811,0,2.0,TP,2.0,TP,1.0,,,1.0
2023-01-25,228774,228805,1,1.08717,1.08619,1.09109,9.799999999999809,11,9.00000000000123,0.9183673469389187,-0.2980132450331729,39.19999999999924,2.040816326530654,1.7346938775510898,4.500000000000615,0.7377049180328883,0.0491803278688106,0.213114754098301,17.80000000000115,1.8163265306123968,0,12.300000000000644,30.19999999999801,6.120833333333186,2,-1.0,SL,4.0,-1.122448979591839,2023-01-25,0.213114754098301,2.040816326530654,0,-1.0,SL,-1.0,SL,280.0,48.0,48.0,
2023-01-26,229055,229090,1,1.08974,1.08918,1.09293,5.599999999998939,11,9.500000000000064,1.6964285714289042,-0.4241071428571419,31.90000000000026,5.91071428571527,2.428571428571938,1.8999999999991248,0.4749999999998334,0.050000000000333,0.4749999999998334,14.099999999999111,2.5178571428574616,0,9.500000000000064,22.4000000000002,5.579166666666857,3,-1.0,SL,5.696428571429697,-1.2142857142857548,2023-01-26,0.4749999999998334,5.91071428571527,0,-1.0,SL,-1.0,SL,,131.0,131.0,
2023-01-30,229589,229654,1,1.08591,1.08541,1.08792,4.999999999999449,8,1.0999999999983243,0.2199999999996891,0.0518867924527536,20.10000000000068,inf,0.0800000000000888,2.6999999999999247,0.6585365853658008,0.0243902439025975,0.3170731707316016,5.20000000000076,1.0400000000002665,1,0.4000000000004,21.199999999999,3.783333333333323,0,-1.0,SL,4.020000000000577,-1.2400000000000264,2023-01-30,0.3170731707316016,99.0,0,-1.0,SL,-1.0,SL,34.0,16.0,16.0,
2023-01-31,229899,229941,1,1.08206,1.08134,1.08599,7.200000000000539,10,10.900000000000354,1.513888888888825,-0.3838028169014271,39.29999999999989,inf,2.541666666666474,4.39999999999996,0.8461538461537148,0.0192307692308924,0.1346153846153928,18.100000000000893,2.5138888888888244,0,14.700000000000824,28.399999999999537,6.870833333333196,1,0.7361111111109441,cierre,5.458333333332909,0.5694444444442899,2023-01-31,0.1346153846153928,99.0,0,1.8611111111108285,cierre,5.458333333332909,TP,241.0,,,241.0
2023-02-01,230164,230229,-1,1.08736,1.08793,1.0862200000000002,5.699999999999594,8,3.0999999999981043,0.5438596491225132,0.8744939271255814,11.399999999999189,0.1929824561400706,4.210526315790089,3.99999999999956,0.8163265306123558,0.1020408163263179,0.0816326530613262,3.4000000000000696,0.5964912280702301,1,0.4000000000004,24.69999999999972,3.275000000000176,2,-1.0,SL,2.0,-1.2105263157894883,2023-02-01,0.1020408163263179,0.1929824561400706,1,-1.0,SL,-1.0,SL,,23.0,23.0,
2023-02-03,230777,230800,-1,1.09308,1.09375,1.0917400000000002,6.699999999999484,12,19.500000000001183,2.9104477611944306,1.80246913580254,13.399999999998968,7.388059701493121,6.82089552238853,4.299999999999304,0.5657894736840491,0.2236842105262927,0.2105263157896582,25.50000000000052,3.8059701492541023,0,22.999999999999687,24.29999999999932,5.054166666666934,4,-0.2537313432836068,cierre,2.0,-0.4328358208955609,2023-02-03,0.2236842105262927,7.388059701493121,0,-1.0,SL,-1.0,SL,146.0,127.0,127.0,
2023-02-06,231029,231088,1,1.07861,1.07789,1.07987,7.200000000000539,9,4.80000000000036,0.6666666666666666,0.275862068965526,12.600000000000389,0.6111111111110598,0.9305555555554142,6.300000000001305,0.4846153846155383,0.1384615384614359,0.3769230769230257,6.399999999999739,0.8888888888887861,1,1.2000000000012,17.400000000000748,3.904166666666801,0,-1.0,SL,1.749999999999923,-1.166666666666654,2023-02-06,0.3769230769230257,0.6111111111110598,0,-1.0,SL,-1.0,SL,,19.0,19.0,
2023-02-07,231319,231375,1,1.07072,1.06958,1.07436,11.399999999999189,9,17.20000000000166,1.5087719298248143,-0.8958333333334562,36.40000000000087,inf,0.175438596491416,2.8999999999990145,0.467741935483663,0.2419354838710948,0.2903225806452421,27.60000000000096,2.421052631579204,0,17.300000000000093,19.199999999999218,5.204166666666898,1,-0.1842105263156459,cierre,3.192982456140655,-0.2894736842103903,2023-02-07,0.2903225806452421,99.0,0,-0.2456140350875928,cierre,-1.0,SL,,297.0,297.0,
2023-02-08,231604,231663,-1,1.07472,1.07606,1.0720399999999997,13.400000000001189,9,7.800000000000029,0.5820895522387565,1.4756097560976025,26.800000000002377,1.4328358208955023,0.5671641791043317,11.400000000001407,0.9743589743591836,0.0170940170939408,0.0085470085468755,20.200000000001328,1.5074626865671297,0,8.20000000000043,16.399999999998638,4.500000000000152,2,-1.0,SL,2.0,-1.0895522388059622,2023-02-08,0.0170940170939408,1.4328358208955023,0,-1.0,SL,-1.0,SL,406.0,70.0,70.0,
2023-02-09,231903,231951,-1,1.07527,1.0756,1.07461,3.2999999999994145,9,8.099999999999774,2.4545454545458214,1.2294617563739292,6.599999999998829,2.42424242424326,2.878787878788409,0.8000000000008001,0.2857142857145123,0.4642857142854877,0.25,11.900000000000244,3.60606060606132,0,8.00000000000134,35.30000000000033,6.562499999999785,3,-1.0,SL,2.0,-1.3636363636364282,2023-02-09,0.4642857142854877,2.42424242424326,0,-1.0,SL,-1.0,SL,451.0,7.0,7.0,
2023-02-10,232208,232239,1,1.07034,1.06925,1.07412,10.900000000000354,11,13.699999999998711,1.2568807339447954,-0.5684647302903976,37.79999999999895,inf,0.5412844036695865,9.00000000000123,0.7031250000001247,0.2578124999999647,0.0390624999999105,25.59999999999896,2.348623853210837,0,18.700000000000383,24.100000000000232,7.941666666666328,4,-1.0,SL,3.467889908256671,-1.1100917431192625,2023-02-10,0.0390624999999105,99.0,0,-1.0,SL,-1.0,SL,,130.0,130.0,
2023-02-13,232463,232526,-1,1.06833,1.06905,1.06689,7.200000000000539,8,3.8000000000004697,0.5277777777778034,1.157024793388458,14.40000000000108,inf,0.1666666666665124,2.5999999999992696,0.5777777777775366,0.1111111111113304,0.311111111111133,10.200000000000207,1.4166666666665897,0,6.00000000000156,24.199999999998667,3.454166666666536,0,2.0,TP,2.0,1.833333333333346,2023-02-13,0.1111111111113304,99.0,0,2.0,TP,2.0,TP,108.0,276.0,,108.0
2023-02-14,232743,232813,-1,1.07375,1.07473,1.07179,9.799999999999809,8,5.299999999999194,0.5408163265305406,0.7590909090909435,19.599999999999618,inf,0.7959183673469573,7.800000000000029,0.7572815533979975,0.0,0.2427184466020024,3.5000000000007248,0.3571428571429381,1,2.40000000000018,21.9999999999998,2.3333333333330764,1,-1.0,SL,2.0,-1.122448979591839,2023-02-14,0.0,99.0,1,-1.0,SL,-1.0,SL,381.0,108.0,108.0,
2023-02-16,233335,233388,-1,1.07109,1.07232,1.0686300000000004,12.299999999998423,9,3.799999999998249,0.3089430894307916,0.8750000000000547,24.599999999996847,1.77235772357734,0.414634146341525,7.999999999999119,0.9523809523806502,0.0119047619048374,0.0357142857145122,7.500000000000284,0.6097560975610768,1,1.99999999999978,30.39999999999932,4.445833333333315,3,1.4065040650408382,cierre,2.0,1.3089430894310696,2023-02-16,0.0119047619048374,1.77235772357734,0,1.3658536585368628,cierre,2.0,TP,296.0,,,296.0
2023-02-20,233892,233939,-1,1.06997,1.07025,1.0694100000000004,2.79999999999836,9,6.099999999999994,2.178571428572703,1.293269230769219,5.599999999996719,inf,2.285714285716325,1.7999999999984695,0.4186046511625025,0.0232558139536444,0.558139534883853,8.500000000000174,3.035714285716127,0,6.299999999999084,20.80000000000081,3.0291666666664345,0,-1.0,SL,2.0,-1.4285714285716795,2023-02-20,0.0232558139536444,99.0,0,-1.0,SL,-1.0,SL,23.0,1.0,1.0,
2023-02-21,234102,234125,1,1.06641,1.06584,1.06849,5.699999999999594,10,2.100000000000435,0.3684210526316814,0.0917030567685818,20.7999999999986,inf,1.1052631578946548,3.8000000000004697,0.5428571428572697,0.3142857142855874,0.1428571428571428,2.6999999999999247,0.4736842105263363,1,1.7000000000000348,22.899999999999032,5.520833333333511,1,-1.0,SL,3.649122807017557,-1.2105263157894883,2023-02-21,0.1428571428571428,99.0,0,-1.0,SL,-1.0,SL,211.0,16.0,16.0,
2023-02-22,234309,234341,1,1.06464,1.06407,1.06638,5.699999999999594,10,0.8000000000008001,0.1403508771931328,-0.0481927710843856,17.400000000000748,0.6842105263160355,7.350877192982832,1.99999999999978,0.2380952380951625,0.1309523809524187,0.6309523809524187,8.700000000001484,1.526315789474053,0,2.000000000002,16.599999999999948,4.899999999999904,2,-1.0,SL,3.0526315789477168,-1.2105263157894883,2023-02-22,0.6309523809524187,0.6842105263160355,0,-1.0,SL,-1.0,SL,,15.0,15.0,
2023-02-23,234523,234544,1,1.05923,1.05895,1.06275,2.79999999999836,11,12.900000000000134,4.607142857145605,-0.5784753363228302,35.20000000000189,inf,2.357142857144613,1.7999999999984695,0.5624999999993495,0.187500000000477,0.2500000000001735,18.199999999999328,6.500000000003569,0,14.600000000000168,22.300000000001763,4.791666666666323,3,-1.0,SL,12.571428571436616,-1.4285714285716795,2023-02-23,0.2500000000001735,99.0,0,-1.0,SL,-1.0,SL,,2.0,2.0,
2023-02-24,234697,234748,1,1.05929,1.059,1.06141,2.900000000001235,8,0.2999999999997449,0.1034482758619369,-0.0143540669856342,21.199999999999,2.034482758620136,8.103448275858108,0.4000000000004,0.0816326530612892,0.4081632653059929,0.5102040816327178,4.900000000001015,1.6896551724134234,0,0.8000000000008001,20.899999999999253,2.8916666666667368,4,-1.0,SL,7.310344827582748,-1.4137931034480995,2023-02-24,0.5102040816327178,2.034482758620136,0,-1.0,SL,-1.0,SL,,1.0,1.0,
2023-02-27,234945,234952,-1,1.05588,1.0567,1.0542399999999998,8.20000000000043,13,0.99999999999989,0.1219512195121753,0.962962962962966,16.40000000000086,inf,1.2804878048779762,7.0000000000014495,0.9859154929579668,0.0140845070420332,0.0,6.200000000000649,0.7560975609756494,1,3.20000000000098,26.999999999999247,3.4375000000002225,0,0.073170731707251,cierre,2.0,-0.0731707317073754,2023-02-27,0.0140845070420332,99.0,1,-1.0,SL,-1.0,SL,,36.0,36.0,
2023-02-28,235131,235155,-1,1.06057,1.06204,1.0576299999999998,14.700000000000824,10,9.099999999999664,0.6190476190475616,0.7250755287009102,29.400000000001647,0.2585034013605617,2.0272108843536163,13.300000000000534,0.8580645161290997,0.006451612903125,0.1354838709677752,4.60000000000127,0.312925170068096,1,0.4000000000004,33.09999999999924,6.750000000000089,1,-0.7891156462584932,cierre,2.0,-0.8707482993197131,2023-02-28,0.006451612903125,0.2585034013605617,0,-1.0,SL,-1.0,SL,360.0,121.0,121.0,
2023-03-01,235312,235347,-1,1.06286,1.0646,1.0593799999999998,17.400000000000748,9,13.999999999998458,0.8045977011493021,1.2828282828282511,34.800000000001496,0.6896551724138151,0.1494252873562734,12.900000000000134,0.7678571428571948,0.101190476190484,0.1309523809523211,30.39999999999932,1.7471264367814947,0,19.799999999998708,49.5000000000001,5.0958333333331325,2,-1.0,SL,2.0,-1.0689655172413763,2023-03-01,0.101190476190484,0.6896551724138151,0,-1.0,SL,-1.0,SL,,30.0,30.0,
2023-03-02,235522,235551,1,1.06331,1.06278,1.06726,5.299999999999194,9,2.100000000000435,0.3962264150944819,-0.0561497326203313,39.5000000000012,5.471698113208196,1.9433962264155529,4.39999999999996,0.8301886792454016,0.1698113207545984,0.0,6.6000000000010495,1.245283018868312,0,2.500000000000835,37.400000000000766,4.474999999999988,3,-1.0,SL,7.452830188680605,-1.226415094339657,2023-03-02,0.0,5.471698113208196,0,-1.0,SL,-1.0,SL,,6.0,6.0,
2023-03-03,235726,235764,-1,1.06228,1.063,1.0608399999999998,7.200000000000539,9,0.3000000000019653,0.0416666666669365,0.9886792452829448,14.40000000000108,3.0416666666666283,1.1527777777775337,2.700000000002145,0.5625000000004048,0.0,0.4374999999995952,5.899999999998684,0.8194444444442003,1,1.99999999999978,26.50000000000041,4.700000000000166,4,2.0,TP,2.0,1.833333333333346,2023-03-03,0.0,3.0416666666666283,0,2.0,TP,2.0,TP,62.0,371.0,,62.0
2023-03-06,235926,235968,-1,1.06495,1.06582,1.0632100000000002,8.699999999999264,9,2.6999999999999247,0.3103448275862245,0.9068965517241444,17.399999999998528,inf,1.2758620689658164,5.599999999998939,0.6746987951806874,0.2409638554216931,0.0843373493976193,4.999999999999449,0.5747126436781462,1,1.7999999999984695,29.000000000001247,3.633333333333544,0,2.0,TP,2.0,1.8620689655172296,2023-03-06,0.2409638554216931,99.0,0,2.0,TP,2.0,TP,82.0,211.0,,82.0
2023-03-07,236121,236160,-1,1.06881,1.06953,1.06737,7.200000000000539,8,4.999999999999449,0.694444444444316,0.7109826589595709,14.40000000000108,0.8472222222221579,3.736111111110944,5.399999999999849,0.96428571428587,0.0357142857141299,0.0,1.2000000000012,0.1666666666668208,1,0.1999999999990898,17.300000000000093,3.4083333333332724,1,2.0,TP,2.0,1.833333333333346,2023-03-07,0.0357142857141299,0.8472222222221579,1,2.0,TP,2.0,TP,28.0,,,28.0
2023-03-09,236523,236558,-1,1.05527,1.05574,1.05433,4.699999999999704,9,2.60000000000149,0.553191489362054,0.8514285714284981,9.399999999999409,1.8510638297876665,0.914893617021186,3.5000000000007248,0.5072463768116409,0.1159420289856098,0.3768115942027493,1.7000000000000348,0.3617021276596046,1,0.8999999999992347,17.500000000001403,2.9125000000000214,3,-1.0,SL,2.0,-1.255319148936186,2023-03-09,0.1159420289856098,1.8510638297876665,1,-1.0,SL,-1.0,SL,,32.0,32.0,
2023-03-10,236729,236771,1,1.05804,1.05739,1.05993,6.500000000000394,9,2.20000000000109,0.3384615384616856,0.1042654028436507,18.89999999999948,4.307692307692255,0.123076923076697,4.500000000000615,0.6164383561643669,0.0958904109589082,0.2876712328767248,4.39999999999996,0.6769230769230297,1,2.199999999998869,21.100000000000563,5.500000000000041,4,2.90769230769205,TP,2.90769230769205,2.7230769230766767,2023-03-10,0.2876712328767248,4.307692307692255,0,2.90769230769205,TP,2.90769230769205,TP,121.0,,,121.0
2023-03-14,237184,237191,-1,1.07274,1.07443,1.06936,16.899999999999693,13,3.2999999999994145,0.195266272189318,1.0726872246695909,33.799999999999386,0.0828402366864091,0.946745562130222,10.499999999999954,0.9210526315790089,0.0,0.0789473684209911,19.199999999999218,1.1360946745561873,0,12.999999999998568,45.399999999999885,11.204166666666886,1,1.1479289940828925,cierre,2.0,1.0769230769231275,2023-03-14,0.0,0.0828402366864091,0,-0.0532544378697781,cierre,-0.3964497041419885,cierre,,382.0,382.0,
2023-03-15,237359,237379,1,1.06747,1.0669,1.07597,5.699999999999594,10,50.3000000000009,8.824561403509557,-1.4495677233429305,85.00000000000173,inf,0.7017543859652745,3.0999999999981043,0.4558823529408883,0.3970588235293925,0.147058823529719,55.00000000000061,9.649122807018337,0,51.49999999999988,34.70000000000084,8.291666666666586,2,-1.0,SL,14.912280701755751,-1.2105263157894883,2023-03-15,0.147058823529719,99.0,0,-1.0,SL,-1.0,SL,,9.0,9.0,
2023-03-16,237531,237577,-1,1.06245,1.06303,1.0612899999999998,5.800000000000249,8,3.5000000000007248,0.603448275862168,0.93647912885661,11.6000000000005,20.5172413793095,5.551724137930797,4.80000000000036,0.5581395348837089,0.372093023255892,0.069767441860399,4.500000000000615,0.7758620689655898,1,1.2000000000012,55.09999999999904,5.524999999999928,3,-1.0,SL,2.0,-1.206896551724129,2023-03-16,0.372093023255892,20.5172413793095,0,-1.0,SL,-1.0,SL,50.0,4.0,4.0,
2023-03-20,237944,237985,1,1.06406,1.06301,1.06898,10.499999999999954,8,0.99999999999989,0.0952380952380851,-0.0207468879668024,49.20000000000035,inf,2.4285714285714888,9.20000000000032,0.968421052631606,0.0315789473683939,0.0,10.499999999999954,1.0,0,5.399999999999849,48.20000000000047,9.30000000000014,0,4.68571428571434,TP,4.68571428571434,4.571428571428625,2023-03-20,0.0,99.0,0,4.68571428571434,TP,4.68571428571434,TP,103.0,,,103.0
