ins,regla,k,dia,lado,rgo_u,R,mot,neta,dias
EURUSD,C,3,2023-11-17,1,83.80000000000054,-1.0,SL,-1.0170644391408112,10
EURUSD,C,3,2023-12-05,-1,97.49999999999925,-1.0,SL,-1.0146666666666668,6
EURUSD,C,3,2023-12-14,1,218.70000000000056,-0.1989026063100167,cierre,-0.2054412437128516,20
EURUSD,C,3,2024-01-16,-1,96.09999999999896,1.6795005202913857,cierre,1.6646201873049131,20
EURUSD,C,3,2024-02-15,1,77.49999999999923,1.4232258064516392,cierre,1.4047741935484133,20
EURUSD,C,3,2024-03-19,-1,44.50000000000065,-1.0,SL,-1.0321348314606738,1
EURUSD,C,3,2024-03-22,-1,136.099999999999,1.130786186627489,cierre,1.1202792064658431,20
EURUSD,C,3,2024-04-23,1,78.2000000000016,1.9488491048592849,cierre,1.9305626598464976,20
EURUSD,C,3,2024-05-22,-1,51.399999999999224,-1.0,SL,-1.027821011673152,4
EURUSD,C,3,2024-05-29,-1,85.80000000000031,-1.0,SL,-1.0166666666666666,3
EURUSD,C,3,2024-06-07,-1,100.29999999999983,-0.35194416749751134,cierre,-0.3662013958125662,20
EURUSD,C,3,2024-07-09,-1,30.49999999999997,-1.0,SL,-1.0468852459016393,2
EURUSD,C,3,2024-07-12,1,76.50000000000156,-1.0,SL,-1.018692810457516,8
EURUSD,C,3,2024-07-29,-1,45.30000000000145,-1.0,SL,-1.0315673289183214,4
EURUSD,C,3,2024-08-05,1,170.7000000000014,0.6895137668423983,cierre,0.6811364967779578,20
EURUSD,C,3,2024-09-04,1,56.00000000000049,-1.0,SL,-1.025535714285714,4
EURUSD,C,3,2024-09-11,-1,37.199999999999456,-1.0,SL,-1.0384408602150543,1
EURUSD,C,3,2024-09-16,1,60.700000000000195,-1.0,SL,-1.0235584843492587,3
EURUSD,C,3,2024-09-23,-1,70.20000000000026,-1.0,SL,-1.0203703703703704,2
EURUSD,C,3,2024-10-01,-1,140.49999999999895,1.7701067615658457,cierre,1.7599288256227852,20
EURUSD,C,3,2024-10-30,1,89.39999999999948,-1.0,SL,-1.0159955257270694,5
EURUSD,C,3,2024-11-11,-1,148.59999999999872,0.6884253028263978,cierre,0.6788021534320505,20
EURUSD,C,3,2024-12-10,-1,66.29999999999913,3.0,TP,2.9784313725490192,16
EURUSD,C,3,2025-01-06,1,124.40000000000006,-1.0,SL,-1.0114951768488747,4
EURUSD,C,3,2025-01-14,1,129.70000000000147,0.4148033924440924,cierre,0.40377794911332926,20
EURUSD,C,3,2025-02-12,1,90.90000000000042,3.0,TP,2.9842684268426845,15
EURUSD,C,3,2025-03-11,1,108.50000000000026,-1.0,SL,-1.0131797235023041,8
EURUSD,C,3,2025-03-26,-1,89.09999999999972,-1.0,SL,-1.0160493827160495,2
EURUSD,C,3,2025-04-03,1,270.3999999999995,0.870192307692311,cierre,0.8649038461538495,20
EURUSD,C,3,2025-05-06,1,74.60000000000022,-1.0,SL,-1.0191689008042895,1
EURUSD,C,3,2025-05-08,-1,151.89999999999813,-1.0,SL,-1.0094140882159317,12
EURUSD,C,3,2025-05-27,-1,88.50000000000024,-1.0,SL,-1.0161581920903955,4
EURUSD,C,3,2025-06-05,1,85.39999999999992,3.0,TP,2.983255269320843,15
EURUSD,C,3,2025-06-30,1,98.99999999999797,-1.0,SL,-1.0144444444444447,8
EURUSD,C,3,2025-07-14,-1,50.700000000001296,-1.0,SL,-1.0282051282051274,2
EURUSD,C,3,2025-07-21,1,92.70000000000111,-1.0,SL,-1.0154261057173677,5
EURUSD,C,3,2025-07-29,-1,222.40000000000038,-0.4361510791366918,cierre,-0.4425809352517997,20
EURUSD,C,3,2025-08-28,1,104.20000000000095,-0.18809980806143625,cierre,-0.20182341650673363,20
EURUSD,C,3,2025-09-29,1,68.09999999999982,-1.0,SL,-1.020998531571219,5
EURUSD,C,3,2025-10-08,-1,86.3999999999998,-1.0,SL,-1.016550925925926,7
EURUSD,C,3,2025-10-20,-1,84.20000000000094,0.6591448931116249,cierre,0.6421615201900099,20
EURUSD,C,3,2025-11-18,-1,48.19999999999824,-1.0,SL,-1.0296680497925321,9
EURUSD,C,3,2025-12-03,1,79.19999999999926,0.6275252525252761,cierre,0.6094696969697204,20
EURUSD,C,3,2026-01-07,-1,65.99999999999939,-1.0,SL,-1.021666666666667,9
EURUSD,C,3,2026-01-22,1,78.70000000000043,3.0,TP,2.981829733163914,3
EURUSD,C,3,2026-01-30,-1,146.39999999999986,0.2274590163934466,cierre,0.21769125683060506,20
EURUSD,C,3,2026-03-02,-1,141.5999999999995,1.5819209039548061,cierre,1.5718220338983089,20
EURUSD,C,3,2026-03-31,1,110.50000000000004,1.4199095022624413,cierre,1.406968325791853,20
EURUSD,C,3,2026-04-29,-1,55.899999999999835,-1.0,SL,-1.0255813953488373,1
EURUSD,C,3,2026-05-04,-1,95.69999999999855,-1.0,SL,-1.0149425287356324,2
EURUSD,C,3,2026-05-08,1,61.40000000000034,-1.0,SL,-1.02328990228013,2
EURUSD,C,3,2026-05-13,-1,74.60000000000022,2.3847184986595065,cierre,2.365549597855217,20
EURUSD,C,3,2026-06-11,1,42.89999999999905,-1.0,SL,-1.033333333333334,4
EURUSD,C,3,2026-06-18,-1,156.39999999999876,0.12020460358057025,cierre,0.11106138107417632,20
EURUSD,C,3,2026-07-20,-1,42.200000000001125,-1.0,SL,-1.0338862559241697,7
EURUSD,C,3,2026-07-30,1,150.3999999999994,1.0066489361702269,cierre,0.9971409574468226,16
GBPUSD,A,1,2020-01-07,-1,98.5999999999998,1.0,TP,0.9817444219066936,2
GBPUSD,A,1,2020-01-14,1,66.39999999999979,1.0,TP,0.9728915662650601,3
GBPUSD,A,1,2020-01-20,1,44.800000000000395,1.0,TP,0.9598214285714289,1
GBPUSD,A,1,2020-02-04,1,87.09999999999995,-1.0,SL,-1.0206659012629162,2
GBPUSD,A,1,2020-02-10,1,41.199999999999015,1.0,TP,0.9563106796116494,1
GBPUSD,A,1,2020-03-23,1,148.60000000000093,1.0,TP,0.9878869448183043,1
GBPUSD,A,1,2020-03-31,1,181.80000000000084,-1.0,SL,-1.00990099009901,3
GBPUSD,A,1,2020-04-10,-1,41.29999999999967,-1.0,SL,-1.0435835351089593,1
GBPUSD,A,1,2020-04-15,1,88.90000000000065,-1.0,SL,-1.0202474690663665,1
GBPUSD,A,1,2020-04-17,1,87.3999999999997,-1.0,SL,-1.0205949656750573,2
GBPUSD,A,1,2020-04-28,-1,95.30000000000038,-1.0,SL,-1.0188877229800628,2
GBPUSD,A,1,2020-05-07,1,93.80000000000166,1.0,TP,0.9808102345415781,1
GBPUSD,A,1,2020-05-18,1,118.89999999999955,1.0,TP,0.984861227922624,6
GBPUSD,A,1,2020-06-16,-1,121.70000000000013,1.0,TP,0.9852095316351684,2
GBPUSD,A,1,2020-07-02,-1,63.69999999999987,-1.0,SL,-1.0282574568288854,3
GBPUSD,A,1,2020-07-09,-1,65.20000000000081,1.0,TP,0.9723926380368102,3
GBPUSD,A,1,2020-07-17,1,53.900000000000055,1.0,TP,0.966604823747681,1
GBPUSD,A,1,2020-07-31,-1,86.30000000000138,1.0,TP,0.9791425260718427,2
GBPUSD,A,1,2020-08-19,1,17.700000000000493,-1.0,SL,-1.1016949152542344,1
GBPUSD,A,1,2020-08-27,-1,82.40000000000025,-1.0,SL,-1.0218446601941746,1
GBPUSD,A,1,2020-09-04,1,102.59999999999935,-1.0,SL,-1.0175438596491229,1
GBPUSD,A,1,2020-09-09,1,109.99999999999898,-1.0,SL,-1.0163636363636366,1
GBPUSD,A,1,2020-09-25,1,52.39999999999911,1.0,TP,0.9656488549618315,1
GBPUSD,A,1,2020-10-01,-1,100.40000000000049,-1.0,SL,-1.0179282868525896,2
GBPUSD,A,1,2020-10-07,1,70.79999999999976,1.0,TP,0.9745762711864406,2
GBPUSD,A,1,2020-10-14,1,147.1,-1.0,SL,-1.0122365737593473,2
GBPUSD,A,1,2020-10-27,-1,49.20000000000035,1.0,TP,0.9634146341463418,1
GBPUSD,A,1,2020-11-04,-1,202.1000000000006,-1.0,SL,-1.0089064819396338,1
GBPUSD,A,1,2020-11-11,-1,92.4999999999998,1.0,TP,0.9805405405405405,1
GBPUSD,A,1,2020-11-16,-1,49.300000000001006,-1.0,SL,-1.0365111561866118,1
GBPUSD,A,1,2020-12-02,1,84.70000000000199,1.0,TP,0.9787485242030701,1
GBPUSD,A,1,2020-12-04,-1,105.89999999999877,1.0,TP,0.9830028328611896,1
GBPUSD,A,1,2020-12-09,-1,118.7999999999989,1.0,TP,0.9848484848484848,2
GBPUSD,A,1,2020-12-18,1,42.9999999999997,-1.0,SL,-1.0418604651162793,1
GBPUSD,A,1,2021-01-06,1,68.70000000000154,-1.0,SL,-1.0262008733624448,1
GBPUSD,A,1,2021-01-08,-1,73.50000000000189,1.0,TP,0.9755102040816332,1
GBPUSD,A,1,2021-01-13,-1,62.40000000000023,-1.0,SL,-1.0288461538461537,1
GBPUSD,A,1,2021-01-18,1,60.59999999999954,1.0,TP,0.97029702970297,2
GBPUSD,A,1,2021-01-22,1,42.89999999999905,1.0,TP,0.9580419580419571,1
GBPUSD,A,1,2021-01-27,-1,67.80000000000008,1.0,TP,0.9734513274336284,4
GBPUSD,A,1,2021-02-11,1,15.899999999999803,-1.0,SL,-1.1132075471698126,1
GBPUSD,A,1,2021-02-16,-1,50.499999999999986,1.0,TP,0.9643564356435643,1
GBPUSD,A,1,2021-03-03,-1,57.49999999999922,-1.0,SL,-1.0313043478260875,1
GBPUSD,A,1,2021-03-16,1,93.10000000000151,1.0,TP,0.9806659505907629,2
GBPUSD,A,1,2021-03-29,-1,85.20000000000083,-1.0,SL,-1.02112676056338,4
GBPUSD,A,1,2021-04-06,1,20.600000000001728,-1.0,SL,-1.0873786407766917,1
GBPUSD,A,1,2021-04-20,-1,72.90000000000019,1.0,TP,0.9753086419753088,2
GBPUSD,A,1,2021-05-03,1,109.7999999999999,1.0,TP,0.9836065573770492,5
GBPUSD,A,1,2021-05-21,-1,92.6999999999989,-1.0,SL,-1.0194174757281556,7
GBPUSD,A,1,2021-06-02,1,59.40000000000056,-1.0,SL,-1.03030303030303,1
GBPUSD,A,1,2021-06-04,1,72.60000000000043,-1.0,SL,-1.024793388429752,4
GBPUSD,A,1,2021-06-14,1,36.599999999999966,-1.0,SL,-1.0491803278688525,1
GBPUSD,A,1,2021-06-28,1,9.300000000000974,-1.0,SL,-1.193548387096754,1
GBPUSD,A,1,2021-07-02,1,93.09999999999928,-1.0,SL,-1.0193340494092376,11
GBPUSD,A,1,2021-08-04,-1,70.6999999999991,1.0,TP,0.9745403111739742,5
GBPUSD,A,1,2021-08-13,1,67.20000000000059,-1.0,SL,-1.026785714285714,2
GBPUSD,A,1,2021-08-27,1,74.7999999999993,1.0,TP,0.9759358288770051,4
GBPUSD,A,1,2021-09-10,-1,58.400000000000674,-1.0,SL,-1.0308219178082187,2
GBPUSD,A,1,2021-10-07,-1,24.600000000001288,1.0,TP,0.9268292682926867,1
GBPUSD,A,1,2021-10-26,-1,65.20000000000081,1.0,TP,0.9723926380368102,3
GBPUSD,A,1,2021-11-09,-1,50.00000000000115,1.0,TP,0.9640000000000009,1
GBPUSD,A,1,2021-11-15,-1,40.10000000000069,-1.0,SL,-1.0448877805486276,1
GBPUSD,A,1,2021-12-14,1,37.8999999999996,1.0,TP,0.9525065963060682,1
GBPUSD,A,1,2021-12-28,-1,33.09999999999924,-1.0,SL,-1.0543806646525693,1
GBPUSD,A,1,2022-01-04,-1,32.59999999999818,-1.0,SL,-1.0552147239263834,1
GBPUSD,A,1,2022-01-06,1,42.9999999999997,1.0,TP,0.9581395348837206,1
GBPUSD,A,1,2022-01-10,-1,25.399999999999867,-1.0,SL,-1.0708661417322838,1
GBPUSD,A,1,2022-01-20,1,12.400000000001299,-1.0,SL,-1.1451612903225654,1
GBPUSD,A,1,2022-01-25,1,68.90000000000063,-1.0,SL,-1.0261248185776486,2
GBPUSD,A,1,2022-02-07,1,42.599999999999305,1.0,TP,0.9577464788732387,2
GBPUSD,A,1,2022-02-11,1,42.10000000000047,-1.0,SL,-1.0427553444180517,1
GBPUSD,A,1,2022-02-15,1,53.10000000000148,1.0,TP,0.9661016949152552,1
GBPUSD,A,1,2022-02-18,-1,58.59999999999976,1.0,TP,0.9692832764505118,4
GBPUSD,A,1,2022-03-02,1,130.90000000000046,-1.0,SL,-1.0137509549274255,2
GBPUSD,A,1,2022-03-15,1,43.69999999999985,1.0,TP,0.9588100686498855,1
GBPUSD,A,1,2022-03-21,-1,41.29999999999967,1.0,TP,0.9564164648910408,1
GBPUSD,A,1,2022-03-23,-1,93.49999999999969,1.0,TP,0.9807486631016042,3
GBPUSD,A,1,2022-03-29,1,45.89999999999872,1.0,TP,0.9607843137254891,1
GBPUSD,A,1,2022-04-14,-1,75.60000000000011,1.0,TP,0.9761904761904763,3
GBPUSD,A,1,2022-04-21,-1,56.80000000000129,1.0,TP,0.9683098591549303,1
GBPUSD,A,1,2022-05-03,1,25.500000000000522,-1.0,SL,-1.0705882352941163,1
GBPUSD,A,1,2022-05-18,-1,161.80000000000084,-1.0,SL,-1.011124845488257,1
GBPUSD,A,1,2022-05-24,1,60.59999999999954,1.0,TP,0.97029702970297,2
GBPUSD,A,1,2022-06-03,-1,103.59999999999924,-1.0,SL,-1.0173745173745175,2
GBPUSD,A,1,2022-06-22,1,103.50000000000081,-1.0,SL,-1.017391304347826,5
GBPUSD,A,1,2022-06-30,1,81.59999999999944,-1.0,SL,-1.022058823529412,1
GBPUSD,A,1,2022-07-21,1,102.40000000000026,1.0,TP,0.982421875,4
GBPUSD,A,1,2022-07-29,1,111.79999999999967,1.0,TP,0.9838998211091234,1
GBPUSD,A,1,2022-08-04,1,89.99999999999896,-1.0,SL,-1.0200000000000002,1
GBPUSD,A,1,2022-08-16,1,83.49999999999856,-1.0,SL,-1.0215568862275453,2
GBPUSD,A,1,2022-09-05,1,77.30000000000014,1.0,TP,0.9767141009055628,1
GBPUSD,A,1,2022-09-14,1,59.500000000001215,-1.0,SL,-1.0302521008403356,1
GBPUSD,A,1,2022-10-05,1,90.99999999999885,-1.0,SL,-1.01978021978022,1
GBPUSD,A,1,2022-10-20,1,63.20000000000103,-1.0,SL,-1.0284810126582273,1
GBPUSD,A,1,2022-10-24,-1,129.10000000000198,-1.0,SL,-1.013942680092951,1
GBPUSD,A,1,2022-10-27,-1,79.89999999999941,1.0,TP,0.9774718397997495,2
GBPUSD,A,1,2022-11-01,1,51.699999999998965,1.0,TP,0.9651837524177943,1
GBPUSD,A,1,2022-11-04,1,231.39999999999938,1.0,TP,0.9922212618841832,4
GBPUSD,A,1,2022-11-17,1,101.89999999999921,1.0,TP,0.9823356231599606,4
GBPUSD,A,1,2022-12-19,-1,96.29999999999805,1.0,TP,0.9813084112149529,3
GBPUSD,A,1,2023-01-11,1,47.20000000000057,-1.0,SL,-1.0381355932203384,1
GBPUSD,A,1,2023-02-28,-1,115.79999999999923,1.0,TP,0.9844559585492227,5
GBPUSD,A,1,2023-03-08,1,39.89999999999938,1.0,TP,0.9548872180451121,1
GBPUSD,A,1,2023-03-14,-1,51.40000000000144,1.0,TP,0.9649805447470827,1
GBPUSD,A,1,2023-03-21,-1,57.79999999999896,-1.0,SL,-1.0311418685121112,1
GBPUSD,A,1,2023-03-29,-1,46.800000000000175,-1.0,SL,-1.0384615384615383,1
GBPUSD,A,1,2023-03-31,-1,87.29999999999905,-1.0,SL,-1.020618556701031,2
GBPUSD,A,1,2023-04-26,-1,48.500000000000206,-1.0,SL,-1.0371134020618555,2
GBPUSD,A,1,2023-05-08,-1,51.000000000001044,-1.0,SL,-1.035294117647058,2
GBPUSD,A,1,2023-05-16,-1,64.69999999999976,1.0,TP,0.972179289026275,2
GBPUSD,A,1,2023-05-19,1,49.5000000000001,-1.0,SL,-1.0363636363636364,2
GBPUSD,A,1,2023-05-26,-1,43.999999999999595,-1.0,SL,-1.0409090909090912,2
GBPUSD,A,1,2023-06-02,-1,94.49999999999957,-1.0,SL,-1.0190476190476192,4
GBPUSD,A,1,2023-06-21,1,68.39999999999957,-1.0,SL,-1.0263157894736843,2
GBPUSD,A,1,2023-07-03,-1,34.09999999999913,-1.0,SL,-1.052785923753667,1
GBPUSD,A,1,2023-07-14,-1,48.90000000000061,1.0,TP,0.9631901840490802,2
GBPUSD,A,1,2023-07-28,1,82.9000000000013,-1.0,SL,-1.0217129071170081,2
GBPUSD,A,1,2023-08-08,1,59.70000000000031,1.0,TP,0.969849246231156,2
GBPUSD,A,1,2023-08-11,1,24.499999999998412,1.0,TP,0.9265306122448932,1
GBPUSD,A,1,2023-09-12,1,28.799999999999937,-1.0,SL,-1.0625000000000002,1
GBPUSD,A,1,2023-09-18,1,15.399999999998748,-1.0,SL,-1.1168831168831264,1
GBPUSD,A,1,2023-09-29,-1,77.30000000000014,1.0,TP,0.9767141009055628,1
GBPUSD,A,1,2023-10-17,1,51.399999999999224,-1.0,SL,-1.0350194552529188,2
GBPUSD,A,1,2023-10-24,-1,128.99999999999912,-1.0,SL,-1.013953488372093,8
GBPUSD,A,1,2023-11-06,-1,83.10000000000039,1.0,TP,0.9783393501805056,2
GBPUSD,A,1,2023-11-10,1,36.89999999999971,1.0,TP,0.9512195121951216,1
GBPUSD,A,1,2023-11-23,-1,38.79999999999883,-1.0,SL,-1.046391752577321,1
GBPUSD,A,1,2023-11-29,-1,39.59999999999963,1.0,TP,0.9545454545454541,1
GBPUSD,A,1,2023-12-04,1,27.999999999999137,-1.0,SL,-1.0642857142857163,1
GBPUSD,A,1,2023-12-07,1,45.399999999999885,-1.0,SL,-1.039647577092511,1
GBPUSD,A,1,2023-12-21,1,65.69999999999965,1.0,TP,0.9726027397260273,1
GBPUSD,A,1,2023-12-28,-1,93.90000000000009,1.0,TP,0.9808306709265175,2
GBPUSD,A,1,2024-01-10,1,52.39999999999911,-1.0,SL,-1.0343511450381686,4
GBPUSD,A,1,2024-01-17,1,76.89999999999974,1.0,TP,0.976592977893368,5
GBPUSD,A,1,2024-01-25,1,26.699999999999502,-1.0,SL,-1.06741573033708,1
GBPUSD,A,1,2024-02-08,1,45.30000000000145,1.0,TP,0.9602649006622529,3
GBPUSD,A,1,2024-02-16,-1,26.300000000001322,-1.0,SL,-1.0684410646387799,1
GBPUSD,A,1,2024-03-01,1,53.500000000001876,1.0,TP,0.966355140186917,2
GBPUSD,A,1,2024-03-11,1,22.800000000000598,-1.0,SL,-1.0789473684210507,1
GBPUSD,A,1,2024-03-26,-1,40.200000000001346,1.0,TP,0.9552238805970165,2
GBPUSD,A,1,2024-04-02,1,39.70000000000029,1.0,TP,0.9546599496221666,1
GBPUSD,A,1,2024-04-04,-1,42.40000000000021,1.0,TP,0.9575471698113209,1
GBPUSD,A,1,2024-04-11,1,43.10000000000036,-1.0,SL,-1.041763341067285,1
GBPUSD,A,1,2024-04-18,-1,45.80000000000028,1.0,TP,0.9606986899563321,1
GBPUSD,A,1,2024-04-26,1,41.89999999999916,1.0,TP,0.9570405727923619,1
GBPUSD,A,1,2024-04-30,1,5.599999999998939,-1.0,SL,-1.3214285714286325,1
GBPUSD,A,1,2024-05-16,-1,30.999999999998806,-1.0,SL,-1.0580645161290345,1
GBPUSD,A,1,2024-05-28,-1,37.39999999999854,1.0,TP,0.9518716577540088,1
GBPUSD,A,1,2024-05-30,1,52.200000000000024,1.0,TP,0.9655172413793104,2
GBPUSD,A,1,2024-06-04,-1,47.399999999999665,1.0,TP,0.9620253164556959,3
GBPUSD,A,1,2024-06-10,1,39.39999999999832,1.0,TP,0.9543147208121808,2
GBPUSD,A,1,2024-06-27,1,26.399999999999757,1.0,TP,0.9318181818181812,2
GBPUSD,A,1,2024-07-08,-1,40.10000000000069,-1.0,SL,-1.0448877805486276,2
GBPUSD,A,1,2024-07-15,-1,30.09999999999957,-1.0,SL,-1.059800664451828,2
GBPUSD,A,1,2024-07-24,1,30.300000000000882,-1.0,SL,-1.0594059405940577,1
GBPUSD,A,1,2024-07-29,1,55.400000000001,-1.0,SL,-1.0324909747292412,3
GBPUSD,A,1,2024-08-02,1,96.19999999999962,-1.0,SL,-1.0187110187110189,2
GBPUSD,A,1,2024-08-15,1,55.49999999999944,1.0,TP,0.9675675675675672,1
GBPUSD,A,1,2024-08-22,-1,40.800000000000836,-1.0,SL,-1.0441176470588227,1
GBPUSD,A,1,2024-08-28,1,24.399999999999977,1.0,TP,0.9262295081967212,1
GBPUSD,A,1,2024-09-10,1,26.89999999999859,1.0,TP,0.9330855018587325,1
GBPUSD,A,1,2024-09-13,-1,38.50000000000131,-1.0,SL,-1.0467532467532452,1
GBPUSD,A,1,2024-09-17,-1,71.60000000000055,-1.0,SL,-1.025139664804469,1
GBPUSD,A,1,2024-10-14,1,26.100000000000012,1.0,TP,0.9310344827586208,1
GBPUSD,A,1,2024-10-17,1,37.00000000000036,1.0,TP,0.9513513513513518,1
GBPUSD,A,1,2024-10-25,-1,39.59999999999963,-1.0,SL,-1.0454545454545459,1
GBPUSD,A,1,2024-11-19,-1,12.000000000000899,-1.0,SL,-1.1499999999999888,1
GBPUSD,A,1,2024-11-25,-1,43.59999999999919,1.0,TP,0.9587155963302745,1
GBPUSD,A,1,2024-12-06,-1,74.09999999999917,1.0,TP,0.9757085020242913,5
GBPUSD,A,1,2024-12-20,1,88.79999999999998,-1.0,SL,-1.0202702702702702,7
GBPUSD,A,1,2025-01-07,-1,99.89999999999942,1.0,TP,0.9819819819819818,1
GBPUSD,A,1,2025-01-13,1,135.0999999999991,1.0,TP,0.9866765358993337,7
GBPUSD,A,1,2025-01-29,1,55.400000000001,-1.0,SL,-1.0324909747292412,2
GBPUSD,A,1,2025-02-12,-1,39.80000000000094,-1.0,SL,-1.0452261306532653,1
GBPUSD,A,1,2025-02-21,-1,51.000000000001044,-1.0,SL,-1.035294117647058,1
GBPUSD,A,1,2025-03-06,-1,44.200000000000905,-1.0,SL,-1.0407239819004517,1
GBPUSD,A,1,2025-03-24,-1,51.600000000000534,1.0,TP,0.9651162790697678,2
GBPUSD,A,1,2025-04-01,1,41.89999999999916,1.0,TP,0.9570405727923619,1
GBPUSD,A,1,2025-04-22,-1,133.69999999999882,-1.0,SL,-1.0134629768137622,4
GBPUSD,A,1,2025-05-14,-1,102.20000000000117,-1.0,SL,-1.0176125244618393,3
GBPUSD,A,1,2025-05-29,1,72.00000000000095,1.0,TP,0.9750000000000003,2
GBPUSD,A,1,2025-06-11,-1,19.800000000000928,-1.0,SL,-1.0909090909090866,1
GBPUSD,A,1,2025-06-13,1,50.799999999999734,1.0,TP,0.9645669291338581,1
GBPUSD,A,1,2025-06-18,1,21.200000000001218,-1.0,SL,-1.0849056603773537,1
GBPUSD,A,1,2025-06-20,-1,68.99999999999906,1.0,TP,0.9739130434782605,1
GBPUSD,A,1,2025-07-16,1,48.90000000000061,1.0,TP,0.9631901840490802,2
GBPUSD,A,1,2025-08-04,-1,52.499999999999766,-1.0,SL,-1.0342857142857145,2
GBPUSD,A,1,2025-08-14,-1,67.50000000000034,1.0,TP,0.9733333333333335,4
GBPUSD,A,1,2025-08-26,1,41.89999999999916,-1.0,SL,-1.0429594272076381,1
GBPUSD,A,1,2025-08-29,1,51.59999999999831,1.0,TP,0.9651162790697663,1
GBPUSD,A,1,2025-09-03,1,108.09999999999985,1.0,TP,0.9833487511563367,2
GBPUSD,A,1,2025-09-09,-1,70.09999999999961,-1.0,SL,-1.0256776034236805,4
GBPUSD,A,1,2025-09-17,-1,100.90000000000154,1.0,TP,0.9821605550049557,2
GBPUSD,A,1,2025-09-22,1,58.400000000000674,-1.0,SL,-1.0308219178082187,2
GBPUSD,A,1,2025-10-10,1,92.0999999999994,-1.0,SL,-1.0195439739413683,2
GBPUSD,A,1,2025-10-17,1,28.200000000000447,-1.0,SL,-1.0638297872340416,2
GBPUSD,A,1,2025-11-20,1,30.29999999999866,1.0,TP,0.940594059405938,1
GBPUSD,A,1,2025-11-27,-1,35.400000000000986,-1.0,SL,-1.0508474576271172,2
GBPUSD,A,1,2025-12-04,-1,61.19999999999903,-1.0,SL,-1.029411764705883,4
GBPUSD,A,1,2025-12-15,-1,30.399999999999316,-1.0,SL,-1.0592105263157907,1
GBPUSD,A,1,2025-12-17,1,64.5999999999991,1.0,TP,0.9721362229102163,1
GBPUSD,A,1,2025-12-24,-1,43.499999999998536,1.0,TP,0.958620689655171,5
GBPUSD,A,1,2026-01-06,-1,66.69999999999953,1.0,TP,0.9730134932533732,2
GBPUSD,A,1,2026-01-13,-1,72.69999999999888,1.0,TP,0.9752407152682252,1
GBPUSD,A,1,2026-01-21,1,24.600000000001288,1.0,TP,0.9268292682926867,1
GBPUSD,A,1,2026-01-29,1,65.29999999999924,-1.0,SL,-1.0275650842266466,1
GBPUSD,A,1,2026-02-06,1,96.40000000000093,1.0,TP,0.9813278008298757,3
GBPUSD,A,1,2026-02-16,-1,35.49999999999942,1.0,TP,0.9492957746478865,1
GBPUSD,A,1,2026-02-24,1,22.500000000000853,1.0,TP,0.920000000000003,1
GBPUSD,A,1,2026-02-27,1,46.500000000000426,-1.0,SL,-1.0387096774193545,1
GBPUSD,A,1,2026-03-05,1,54.6000000000002,1.0,TP,0.9670329670329672,1
GBPUSD,A,1,2026-03-10,-1,63.899999999998954,1.0,TP,0.9718309859154926,2
GBPUSD,A,1,2026-03-31,1,60.80000000000085,1.0,TP,0.9703947368421056,1
GBPUSD,A,1,2026-04-21,1,25.700000000001832,1.0,TP,0.9299610894941684,1
GBPUSD,A,1,2026-04-28,1,51.900000000000276,-1.0,SL,-1.0346820809248554,1
GBPUSD,A,1,2026-05-01,-1,88.70000000000155,1.0,TP,0.9797068771138673,9
GBPUSD,A,1,2026-05-22,-1,33.90000000000004,-1.0,SL,-1.0530973451327432,1
GBPUSD,A,1,2026-05-28,1,74.70000000000087,-1.0,SL,-1.0240963855421683,6
GBPUSD,A,1,2026-06-08,1,33.799999999999386,1.0,TP,0.9467455621301766,1
GBPUSD,A,1,2026-06-10,-1,57.29999999999791,-1.0,SL,-1.0314136125654463,1
GBPUSD,A,1,2026-06-16,1,36.000000000000476,-1.0,SL,-1.0499999999999994,1
GBPUSD,A,1,2026-06-19,1,72.20000000000005,-1.0,SL,-1.0249307479224377,3
GBPUSD,A,1,2026-06-25,-1,26.900000000000812,-1.0,SL,-1.066914498141262,1
GBPUSD,A,1,2026-06-30,-1,23.499999999998522,1.0,TP,0.9234042553191442,1
GBPUSD,A,1,2026-07-07,-1,48.30000000000112,-1.0,SL,-1.0372670807453408,1
GBPUSD,A,1,2026-07-10,-1,51.600000000000534,1.0,TP,0.9651162790697678,1
GBPUSD,A,1,2026-07-14,-1,59.70000000000031,-1.0,SL,-1.0301507537688441,1
GBPUSD,A,2,2020-01-07,-1,98.5999999999998,0.86511156186612,cierre,0.8468559837728137,20
GBPUSD,A,2,2020-02-05,-1,72.49999999999979,2.0,TP,1.9751724137931033,11
GBPUSD,A,2,2020-03-23,1,148.60000000000093,2.0,TP,1.9878869448183043,2
GBPUSD,A,2,2020-03-31,1,181.80000000000084,-1.0,SL,-1.00990099009901,3
GBPUSD,A,2,2020-04-10,-1,41.29999999999967,-1.0,SL,-1.0435835351089593,1
GBPUSD,A,2,2020-04-15,1,88.90000000000065,-1.0,SL,-1.0202474690663665,1
GBPUSD,A,2,2020-04-17,1,87.3999999999997,-1.0,SL,-1.0205949656750573,2
GBPUSD,A,2,2020-04-28,-1,95.30000000000038,-1.0,SL,-1.0188877229800628,2
GBPUSD,A,2,2020-05-07,1,93.80000000000166,-1.0,SL,-1.0191897654584219,3
GBPUSD,A,2,2020-05-18,1,118.89999999999955,2.0,TP,1.984861227922624,10
