i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,vent,riesgo_u,R,coste_R,R_neto,tf,ins
1532,1533,1,True,23868.899,24000.899,23856.755,0.0,0.0,10.869565217391097,2026-04-10 14:59:00,FUERA,12.144000000000233,-1.0,0.16469038208168327,-1.1646903820816832,H1,GRXEUR
1535,1536,1,True,23765.699,23784.799,23709.177,1.0,0.0,0.33792151728527403,2026-04-10 17:59:00,CTRL_B,56.522000000000844,0.33792151728527403,0.03538445207175914,0.30253706521351487,H1,GRXEUR
1541,1542,1,False,23547.177,23419.266,23568.177,0.0,,6.091000000000003,2026-04-13 01:59:00,FUERA,21.0,-1.0,0.09523809523809523,-1.0952380952380953,H1,GRXEUR
1542,1543,1,True,23529.699,23568.177,23507.166,0.0,,1.7076288110770914,2026-04-13 02:59:00,CTRL_A,22.532999999999447,-1.0,0.0887587094483668,-1.0887587094483668,H1,GRXEUR
1549,1550,1,True,23559.899,23615.788,23533.755,0.0,1.0,2.137737148102766,2026-04-13 09:59:00,FUERA,26.144000000000233,-1.0,0.07649938800489528,-1.0764993880048952,H1,GRXEUR
1552,1553,1,True,23547.777,23608.777,23478.255,1.0,1.0,0.8774200972354428,2026-04-13 12:59:00,NY,69.5219999999972,0.8774200972354428,0.02876787204050632,0.8486522251949364,H1,GRXEUR
1555,1556,1,False,23724.655,23684.766,23758.299,0.0,0.0,1.1856200214005153,2026-04-13 15:59:00,FUERA,33.64400000000023,-1.0,0.059445963619069855,-1.0594459636190698,H1,GRXEUR
1564,1565,1,True,23893.299,23924.299,23886.155,0.0,1.0,4.339305711086085,2026-04-14 02:59:00,CTRL_A,7.144000000000233,-1.0,0.2799552071668442,-1.2799552071668443,H1,GRXEUR
1576,1577,1,False,24056.299,24006.266,24090.299,1.0,1.0,1.4715588235293955,2026-04-14 14:59:00,FUERA,34.0,1.4715588235293955,0.058823529411764705,1.4127352941176308,H1,GRXEUR
1578,1579,1,False,24029.199,23997.255,24083.166,0.0,,0.5919172827839083,2026-04-14 16:59:00,FUERA,53.96700000000055,-1.0,0.037059684622083484,-1.0370596846220834,H1,GRXEUR
1582,1583,1,False,24056.599,24036.655,24070.977,0.0,1.0,1.3871192099039267,2026-04-14 22:59:00,FUERA,14.378000000000611,-1.0,0.13910140492418382,-1.1391014049241839,H1,GRXEUR
1591,1592,1,False,24046.255,24014.699,24095.288,1.0,0.0,0.643566577611014,2026-04-15 07:59:00,LONDRES,49.03299999999945,0.643566577611014,0.04078885648440892,0.6027777211266051,H1,GRXEUR
1594,1595,1,True,24037.299,24103.255,23994.755,1.0,1.0,1.550300864986954,2026-04-15 10:59:00,FUERA,42.54399999999805,1.550300864986954,0.04701015419330791,1.5032907107936462,H1,GRXEUR
1598,1599,1,False,24090.277,24044.277,24120.899,1.0,1.0,1.502187969433592,2026-04-15 14:59:00,FUERA,30.622000000003027,1.502187969433592,0.06531252041015617,1.436875449023436,H1,GRXEUR
1603,1604,1,False,24068.288,24033.655,24103.677,0.0,0.0,0.9786374297098646,2026-04-15 19:59:00,FUERA,35.388999999999214,-1.0,0.05651473621746996,-1.05651473621747,H1,GRXEUR
1604,1605,1,True,24096.988,24103.677,24058.855,1.0,1.0,0.1754123724857263,2026-04-15 22:59:00,FUERA,38.13300000000163,0.1754123724857263,0.05244801090918403,0.12296436157654228,H1,GRXEUR
1607,1608,1,True,24109.299,24150.188,24101.155,1.0,1.0,5.0207514734771665,2026-04-16 01:59:00,FUERA,8.144000000000233,5.0207514734771665,0.24557956777995368,4.775171905697213,H1,GRXEUR
1610,1611,1,True,24126.188,24150.677,24107.655,1.0,1.0,1.3213726865592257,2026-04-16 04:59:00,FUERA,18.532999999999447,1.3213726865592257,0.1079156099929887,1.213457076566237,H1,GRXEUR
1614,1615,1,True,24118.399,24158.777,24055.277,1.0,1.0,0.6396818858717251,2026-04-16 08:59:00,LONDRES,63.12200000000303,0.6396818858717251,0.031684674123125124,0.6079972117486,H1,GRXEUR
1621,1622,1,False,24162.655,24099.799,24194.655,1.0,1.0,1.9642499999999927,2026-04-16 15:59:00,FUERA,32.0,1.9642499999999927,0.0625,1.9017499999999927,H1,GRXEUR
1625,1626,1,False,24097.266,24071.155,24119.799,0.0,0.0,1.1587893312031876,2026-04-16 19:59:00,FUERA,22.532999999999447,-1.0,0.0887587094483668,-1.0887587094483668,H1,GRXEUR
1632,1633,1,False,24149.155,24120.166,24154.199,0.0,0.0,5.747224425057109,2026-04-17 04:59:00,FUERA,5.044000000001688,-1.0,0.3965107057889236,-1.3965107057889237,H1,GRXEUR
1634,1635,1,True,24131.799,24171.199,24106.177,1.0,1.0,1.5377410038249315,2026-04-17 06:59:00,FUERA,25.62199999999939,1.5377410038249315,0.07805791897588196,1.4596830848490496,H1,GRXEUR
1638,1639,1,True,24312.266,24365.899,24281.766,0.0,1.0,1.758459016393496,2026-04-17 10:59:00,FUERA,30.5,-1.0,0.06557377049180328,-1.0655737704918034,H1,GRXEUR
1641,1642,1,False,24655.288,24253.777,24740.688,0.0,0.0,4.701533957845579,2026-04-17 13:59:00,NY,85.39999999999782,-1.0,0.023419203747073198,-1.0234192037470733,H1,GRXEUR
1644,1645,1,True,24695.666,24756.766,24668.177,0.0,0.0,2.2227072647239057,2026-04-17 16:59:00,FUERA,27.489000000001397,-1.0,0.07275637527737998,-1.0727563752773799,H1,GRXEUR
1647,1648,1,False,24638.899,24592.799,24650.177,1.0,1.0,4.0876041851399725,2026-04-17 19:59:00,FUERA,11.277999999998428,4.0876041851399725,0.17733640716441557,3.910267777975557,H1,GRXEUR
1656,1657,1,True,24343.777,24406.299,24314.199,1.0,1.0,2.1138007978905167,2026-04-20 06:59:00,FUERA,29.5779999999977,2.1138007978905167,0.06761782405842706,2.0461829738320896,H1,GRXEUR
1657,1658,1,False,24359.277,24314.199,24445.799,1.0,0.0,0.521000439194624,2026-04-20 07:59:00,LONDRES,86.52200000000084,0.521000439194624,0.02311550819444743,0.4978849310001766,H1,GRXEUR
1659,1660,1,False,24366.899,24286.766,24384.399,0.0,0.0,4.5790285714286645,2026-04-20 09:59:00,FUERA,17.5,-1.0,0.11428571428571428,-1.1142857142857143,H1,GRXEUR
1660,1661,1,False,24376.266,24327.766,24412.799,0.0,0.0,1.3275668573618573,2026-04-20 10:59:00,FUERA,36.53299999999945,-1.0,0.054745025045849785,-1.0547450250458499,H1,GRXEUR
1662,1663,1,False,24360.777,24339.277,24398.277,0.0,0.0,0.5733333333333334,2026-04-20 12:59:00,NY,37.5,-1.0,0.05333333333333334,-1.0533333333333332,H1,GRXEUR
1664,1665,1,True,24407.755,24499.288,24339.299,1.0,1.0,1.337107046862172,2026-04-20 14:59:00,FUERA,68.45600000000195,1.337107046862172,0.029215846675235815,1.307891200186936,H1,GRXEUR
1666,1667,1,True,24388.677,24445.255,24375.199,1.0,1.0,4.197803828461558,2026-04-20 16:59:00,FUERA,13.477999999999156,4.197803828461558,0.14838996883811584,4.049413859623442,H1,GRXEUR
1668,1669,1,False,24429.688,24385.799,24439.655,0.0,0.0,4.403431323366788,2026-04-20 18:59:00,CTRL_B,9.967000000000553,-1.0,0.2006621852111858,-1.2006621852111858,H1,GRXEUR
1674,1675,1,False,24499.699,24474.655,24512.699,0.0,0.0,1.9264615384616683,2026-04-21 02:59:00,CTRL_A,13.0,-1.0,0.15384615384615385,-1.1538461538461537,H1,GRXEUR
1675,1676,1,True,24493.677,24512.699,24475.655,1.0,1.0,1.055487737210074,2026-04-21 03:59:00,CTRL_A,18.022000000000844,1.055487737210074,0.11097547442014795,0.944512262789926,H1,GRXEUR
1678,1679,1,True,24516.255,24561.699,24494.655,0.0,1.0,2.1038888888886533,2026-04-21 06:59:00,FUERA,21.600000000002183,-1.0,0.09259259259258323,-1.0925925925925832,H1,GRXEUR
1685,1686,1,True,24474.299,24523.299,24408.755,0.0,0.0,0.7475894055901602,2026-04-21 13:59:00,NY,65.54399999999805,-1.0,0.030513853289394294,-1.0305138532893943,H1,GRXEUR
1689,1690,1,True,24206.699,24303.688,24129.155,0.0,0.0,1.2507608583513314,2026-04-21 17:59:00,CTRL_B,77.54400000000169,-1.0,0.025791808521612974,-1.025791808521613,H1,GRXEUR
1701,1702,1,False,24305.788,24298.655,24392.755,1.0,1.0,0.08201961663621356,2026-04-22 07:59:00,LONDRES,86.96700000000055,0.08201961663621356,0.022997228833925364,0.05902238780228819,H1,GRXEUR
1704,1705,1,True,24228.277,24322.255,24154.755,0.0,0.0,1.278229645548358,2026-04-22 10:59:00,FUERA,73.5219999999972,-1.0,0.027202742036398303,-1.0272027420363983,H1,GRXEUR
1707,1708,1,True,24225.755,24315.777,24201.277,0.0,0.0,3.6776697442596182,2026-04-22 13:59:00,NY,24.478000000002794,-1.0,0.08170602173379246,-1.0817060217337924,H1,GRXEUR
1720,1721,1,False,23933.655,23866.188,23938.688,0.0,0.0,13.404927478642552,2026-04-23 04:59:00,FUERA,5.032999999999447,-1.0,0.3973773097556566,-1.3973773097556565,H1,GRXEUR
1728,1729,1,False,24122.299,24042.399,24205.288,0.0,0.0,0.9627781995203759,2026-04-23 12:59:00,NY,82.9890000000014,-1.0,0.024099579462337976,-1.024099579462338,H1,GRXEUR
1741,1742,1,True,24067.655,24110.166,24033.166,1.0,1.0,1.2325959001422193,2026-04-24 03:59:00,CTRL_A,34.48899999999776,1.2325959001422193,0.05798950389979791,1.1746063962424214,H1,GRXEUR
1744,1745,1,False,24179.899,24114.688,24211.655,0.0,1.0,2.0535017004663034,2026-04-24 06:59:00,FUERA,31.755999999997584,-1.0,0.06298022420960298,-1.062980224209603,H1,GRXEUR
1747,1748,1,True,24028.299,24202.399,23990.755,1.0,1.0,4.637225655231495,2026-04-24 09:59:00,FUERA,37.54399999999805,4.637225655231495,0.053270828894100355,4.583954826337394,H1,GRXEUR
1752,1753,1,True,24154.288,24179.788,24092.899,1.0,1.0,0.41538386355862333,2026-04-24 14:59:00,FUERA,61.388999999999214,0.41538386355862333,0.03257912655361751,0.38280473700500584,H1,GRXEUR
1762,1763,1,False,24231.699,24179.677,24269.177,1.0,1.0,1.3880676663643208,2026-04-27 02:59:00,CTRL_A,37.477999999999156,1.3880676663643208,0.05336464058914683,1.334703025775174,H1,GRXEUR
1763,1764,1,True,24225.177,24269.177,24220.166,0.0,1.0,8.78068249850574,2026-04-27 03:59:00,CTRL_A,5.010999999998603,-1.0,0.39912193175026095,-1.399121931750261,H1,GRXEUR
1767,1768,1,False,24162.777,24151.688,24235.899,1.0,0.0,0.1516506660102224,2026-04-27 07:59:00,LONDRES,73.12200000000303,0.1516506660102224,0.027351549465276077,0.12429911654494633,H1,GRXEUR
1771,1772,1,False,24332.777,24260.288,24382.399,1.0,1.0,1.4608238281406098,2026-04-27 11:59:00,FUERA,49.62200000000303,1.4608238281406098,0.040304703558902866,1.420519124581707,H1,GRXEUR
1780,1781,1,True,24126.999,24153.699,24089.655,1.0,0.0,0.7149742930591271,2026-04-27 22:59:00,FUERA,37.34400000000096,0.7149742930591271,0.053556126820906935,0.6614181662382201,H1,GRXEUR
1783,1784,1,False,24121.699,24109.699,24157.677,0.0,1.0,0.3335371615987626,2026-04-28 01:59:00,FUERA,35.977999999999156,-1.0,0.055589526933127104,-1.055589526933127,H1,GRXEUR
1785,1786,1,False,24137.155,24110.299,24147.166,0.0,1.0,2.6826490860047705,2026-04-28 03:59:00,CTRL_A,10.011000000002241,-1.0,0.19978024173404776,-1.1997802417340477,H1,GRXEUR
1807,1808,1,True,24029.799,24044.177,24008.666,1.0,1.0,0.6803577343492158,2026-04-29 03:59:00,CTRL_A,21.132999999997992,0.6803577343492158,0.09463871669901056,0.5857190176502052,H1,GRXEUR
1813,1814,1,True,23934.766,24029.788,23913.799,1.0,1.0,4.531978823865996,2026-04-29 09:59:00,FUERA,20.967000000000553,4.531978823865996,0.0953879906519744,4.436590833214022,H1,GRXEUR
1814,1815,1,False,23989.288,23913.799,24030.266,0.0,1.0,1.8421836107180183,2026-04-29 10:59:00,FUERA,40.977999999999156,-1.0,0.048806676753380865,-1.0488066767533808,H1,GRXEUR
1816,1817,1,False,23999.899,23959.288,24027.788,0.0,1.0,1.4561655132848768,2026-04-29 12:59:00,NY,27.888999999999214,-1.0,0.07171286170174823,-1.0717128617017482,H1,GRXEUR
1832,1833,1,True,23709.799,23731.188,23611.688,1.0,1.0,0.21800817441468381,2026-04-30 06:59:00,FUERA,98.11100000000079,0.21800817441468381,0.02038507404878132,0.1976231003659025,H1,GRXEUR
1834,1835,1,False,23876.755,23655.788,23934.899,0.0,0.0,3.800340533846995,2026-04-30 08:59:00,LONDRES,58.14400000000023,-1.0,0.03439735828288374,-1.0343973582828838,H1,GRXEUR
1846,1847,1,False,24304.899,24286.277,24337.899,0.0,,0.564303030303122,2026-04-30 22:59:00,FUERA,33.0,-1.0,0.06060606060606061,-1.0606060606060606,H1,GRXEUR
1853,1854,1,False,24334.066,24330.455,24341.799,1.0,0.0,0.46695978274887706,2026-05-01 05:59:00,FUERA,7.733000000000175,0.46695978274887706,0.25863183757920016,0.2083279451696769,H1,GRXEUR
1858,1859,1,False,24309.166,24285.788,24310.755,0.0,0.0,14.712397734425089,2026-05-01 10:59:00,FUERA,1.5889999999999418,-1.0,1.2586532410321418,-2.2586532410321416,H1,GRXEUR
1863,1864,1,True,24417.466,24481.988,24377.966,0.0,0.0,1.6334683544304012,2026-05-01 15:59:00,FUERA,39.5,-1.0,0.05063291139240506,-1.0506329113924051,H1,GRXEUR
1873,1874,1,False,24345.188,24309.655,24360.799,0.0,1.0,2.2761514316826377,2026-05-04 03:59:00,CTRL_A,15.611000000000786,-1.0,0.12811479085259747,-1.1281147908525975,H1,GRXEUR
1874,1875,1,True,24330.677,24360.799,24316.688,1.0,1.0,2.153263278289826,2026-05-04 04:59:00,FUERA,13.989000000001397,2.153263278289826,0.1429694760168561,2.01029380227297,H1,GRXEUR
1882,1883,1,False,24248.977,24200.977,24314.999,1.0,1.0,0.7270303838114475,2026-05-04 12:59:00,NY,66.02200000000084,0.7270303838114475,0.030292932658810313,0.6967374511526372,H1,GRXEUR
1890,1891,1,False,23905.188,23878.388,23926.099,0.0,0.0,1.281622112763579,2026-05-04 22:59:00,FUERA,20.911000000000058,-1.0,0.09564344125101594,-1.0956434412510159,H1,GRXEUR
1891,1892,1,True,23909.855,23926.099,23900.899,1.0,1.0,1.8137561411346403,2026-05-04 23:59:00,FUERA,8.955999999998312,1.8137561411346403,0.223313979455156,1.5904421616794844,H1,GRXEUR
1893,1894,1,True,23902.866,23938.055,23876.999,1.0,1.0,1.360381953840637,2026-05-05 01:59:00,FUERA,25.867000000002008,1.360381953840637,0.07731859125526133,1.2830633625853756,H1,GRXEUR
1894,1895,1,False,23909.888,23876.999,23925.888,0.0,0.0,2.055562499999951,2026-05-05 02:59:00,CTRL_A,16.0,-1.0,0.125,-1.125,H1,GRXEUR
1896,1897,1,False,23927.855,23900.866,23945.499,0.0,0.0,1.5296418045793132,2026-05-05 04:59:00,FUERA,17.644000000000233,-1.0,0.11335298118340363,-1.1133529811834035,H1,GRXEUR
1906,1907,1,True,24322.977,24367.499,24220.455,1.0,1.0,0.43426776691834,2026-05-05 14:59:00,FUERA,102.5219999999972,0.43426776691834,0.019508008037299844,0.41475975888104016,H1,GRXEUR
1913,1914,1,False,24541.355,24436.866,24552.499,0.0,0.0,9.376256281406638,2026-05-05 23:59:00,FUERA,11.144000000000233,-1.0,0.1794687724335928,-1.1794687724335928,H1,GRXEUR
1915,1916,1,False,24527.866,24507.388,24570.366,1.0,0.0,0.4818352941177128,2026-05-06 01:59:00,FUERA,42.5,0.4818352941177128,0.047058823529411764,0.43477647058830104,H1,GRXEUR
1917,1918,1,False,24521.866,24488.855,24547.877,0.0,0.0,1.2691169120758146,2026-05-06 03:59:00,CTRL_A,26.010999999998603,-1.0,0.07689054630733565,-1.0768905463073357,H1,GRXEUR
1925,1926,1,False,25025.599,25007.977,25154.999,1.0,1.0,0.13618238021637705,2026-05-06 11:59:00,FUERA,129.40000000000146,0.13618238021637705,0.015455950540958096,0.12072642967541895,H1,GRXEUR
1942,1943,1,True,24954.999,24973.399,24899.499,1.0,0.0,0.33153153153155773,2026-05-07 06:59:00,FUERA,55.5,0.33153153153155773,0.036036036036036036,0.2954954954955217,H1,GRXEUR
1943,1944,1,False,24949.999,24899.499,25016.455,1.0,1.0,0.7599012880702799,2026-05-07 07:59:00,LONDRES,66.45600000000195,0.7599012880702799,0.030095100517634844,0.729806187552645,H1,GRXEUR
1947,1948,1,True,24864.488,24904.477,24840.966,1.0,1.0,1.700068021426593,2026-05-07 11:59:00,FUERA,23.522000000000844,1.700068021426593,0.08502678343677954,1.6150412379898136,H1,GRXEUR
1954,1955,1,True,24477.388,24581.899,24427.999,0.0,0.0,2.1160784790136247,2026-05-07 18:59:00,CTRL_B,49.388999999999214,-1.0,0.040494847030715986,-1.040494847030716,H1,GRXEUR
1965,1966,1,True,24489.477,24500.866,24382.999,1.0,0.0,0.10696106237911064,2026-05-08 07:59:00,LONDRES,106.47799999999916,0.10696106237911064,0.018783222825372526,0.08817783955373812,H1,GRXEUR
1973,1974,1,True,24356.877,24488.466,24274.399,0.0,0.0,1.5954436334537851,2026-05-08 15:59:00,FUERA,82.47799999999916,-1.0,0.024248890613254692,-1.0242488906132547,H1,GRXEUR
1975,1976,1,True,24344.866,24388.888,24334.888,1.0,0.0,4.4119061936244615,2026-05-08 17:59:00,CTRL_B,9.978000000002794,4.4119061936244615,0.2004409701342393,4.211465223490222,H1,GRXEUR
1984,1985,1,False,24279.366,24249.499,24314.999,0.0,0.0,0.8381837061152216,2026-05-11 04:59:00,FUERA,35.63299999999799,-1.0,0.05612774675160982,-1.05612774675161,H1,GRXEUR
1990,1991,1,True,24289.488,24357.988,24272.966,0.0,0.0,4.145987168623441,2026-05-11 10:59:00,FUERA,16.522000000000844,-1.0,0.12105072025177932,-1.1210507202517794,H1,GRXEUR
1992,1993,1,True,24259.988,24312.455,24197.977,1.0,1.0,0.8460918224185815,2026-05-11 12:59:00,NY,62.01100000000224,0.8460918224185815,0.03225234232636029,0.8138394800922212,H1,GRXEUR
1994,1995,1,True,24290.999,24336.955,24253.955,1.0,1.0,1.240578771191134,2026-05-11 14:59:00,FUERA,37.04399999999805,1.240578771191134,0.053989849908220096,1.186588921282914,H1,GRXEUR
1997,1998,1,True,24280.877,24325.499,24240.355,0.0,0.0,1.1011796061398367,2026-05-11 17:59:00,CTRL_B,40.522000000000844,-1.0,0.04935590543408416,-1.0493559054340842,H1,GRXEUR
1998,1999,1,False,24260.366,24240.355,24299.855,1.0,1.0,0.5067487148320641,2026-05-11 18:59:00,CTRL_B,39.48899999999776,0.5067487148320641,0.050647015624607196,0.45610169920745686,H1,GRXEUR
1999,2000,1,True,24283.955,24299.855,24238.499,1.0,0.0,0.34978880675812074,2026-05-11 19:59:00,FUERA,45.45600000000195,0.34978880675812074,0.04399859204505267,0.30579021471306805,H1,GRXEUR
2005,2006,1,False,24145.499,24123.388,24197.355,1.0,1.0,0.42639231718607074,2026-05-12 03:59:00,CTRL_A,51.85599999999977,0.42639231718607074,0.038568343103980426,0.3878239740820903,H1,GRXEUR
2013,2014,1,False,24094.099,24073.977,24154.477,1.0,1.0,0.3332670840372186,2026-05-12 11:59:00,FUERA,60.37800000000061,0.3332670840372186,0.033124648050614124,0.3001424359866045,H1,GRXEUR
2020,2021,1,False,24041.388,23986.855,24054.499,0.0,0.0,4.159331858744274,2026-05-12 18:59:00,CTRL_B,13.111000000000786,-1.0,0.15254366562427582,-1.1525436656242758,H1,GRXEUR
2032,2033,1,False,24145.466,24092.966,24225.099,1.0,1.0,0.6592744214082268,2026-05-13 08:59:00,LONDRES,79.63299999999799,0.6592744214082268,0.025115216053646736,0.63415920535458,H1,GRXEUR
2034,2035,1,False,24117.955,24073.488,24174.977,0.0,0.0,0.7798218231560228,2026-05-13 10:59:00,FUERA,57.021999999997206,-1.0,0.035074181894709025,-1.0350741818947091,H1,GRXEUR
2039,2040,1,False,24113.888,24072.455,24163.888,0.0,0.0,0.8286599999999453,2026-05-13 15:59:00,FUERA,50.0,-1.0,0.04,-1.04,H1,GRXEUR
2041,2042,1,False,24167.999,24112.377,24191.355,0.0,0.0,2.381486555917107,2026-05-13 17:59:00,CTRL_B,23.355999999999767,-1.0,0.08563110121596249,-1.0856311012159625,H1,GRXEUR
2045,2046,1,False,24273.288,24245.666,24277.999,0.0,1.0,5.863298662705012,2026-05-13 23:59:00,FUERA,4.710999999999331,-1.0,0.42453831458295144,-1.4245383145829513,H1,GRXEUR
2053,2054,1,False,24324.477,24244.499,24402.488,0.0,0.0,1.0252143928419948,2026-05-14 07:59:00,LONDRES,78.01100000000224,-1.0,0.02563741010883007,-1.0256374101088301,H1,GRXEUR
2056,2057,1,False,24453.488,24386.466,24494.988,1.0,1.0,1.6149879518072492,2026-05-14 10:59:00,FUERA,41.5,1.6149879518072492,0.04819277108433735,1.566795180722912,H1,GRXEUR
2058,2059,1,True,24442.477,24491.988,24412.466,0.0,0.0,1.6497617540236762,2026-05-14 12:59:00,NY,30.010999999998603,-1.0,0.06664223118190307,-1.066642231181903,H1,GRXEUR
2061,2062,1,False,24434.399,24354.999,24486.499,1.0,1.0,1.5239923224568843,2026-05-14 15:59:00,FUERA,52.099999999998545,1.5239923224568843,0.038387715930903184,1.4856046065259811,H1,GRXEUR
2064,2065,1,True,24368.899,24393.877,24298.366,0.0,0.0,0.3541321083747941,2026-05-14 18:59:00,CTRL_B,70.53299999999945,-1.0,0.028355521528929943,-1.02835552152893,H1,GRXEUR
2065,2066,1,False,24332.966,24298.366,24374.855,1.0,1.0,0.8259925039986439,2026-05-14 19:59:00,FUERA,41.888999999999214,0.8259925039986439,0.047745231445010326,0.7782472725536336,H1,GRXEUR
2066,2067,1,True,24328.455,24374.855,24319.966,0.0,0.0,5.465897043231262,2026-05-14 22:59:00,FUERA,8.489000000001397,-1.0,0.2355990104841172,-1.2355990104841172,H1,GRXEUR
2067,2068,1,False,24321.555,24319.966,24349.399,1.0,1.0,0.05706795000717882,2026-05-14 23:59:00,FUERA,27.84400000000096,0.05706795000717882,0.07182876023559585,-0.014760810228417034,H1,GRXEUR
2075,2076,1,False,24201.977,24098.999,24297.099,1.0,1.0,1.0825886755955492,2026-05-15 07:59:00,LONDRES,95.12199999999939,1.0825886755955492,0.021025630243266678,1.0615630453522824,H1,GRXEUR
2082,2083,1,True,23991.477,24023.499,23912.966,0.0,0.0,0.40786641362358667,2026-05-15 14:59:00,FUERA,78.5109999999986,-1.0,0.025474137382023355,-1.0254741373820233,H1,GRXEUR
2087,2088,1,True,23902.499,23955.999,23889.377,0.0,0.0,4.077122389879781,2026-05-15 19:59:00,FUERA,13.121999999999389,-1.0,0.15241579027587968,-1.1524157902758796,H1,GRXEUR
2090,2091,1,True,23811.899,23888.877,23706.399,0.0,0.0,0.7296492890995181,2026-05-18 00:59:00,FUERA,105.5,-1.0,0.018957345971563982,-1.018957345971564,H1,GRXEUR
2091,2092,1,True,23737.499,23825.388,23677.888,0.0,0.0,1.4743755347167142,2026-05-18 01:59:00,FUERA,59.611000000000786,-1.0,0.03355085470802324,-1.0335508547080232,H1,GRXEUR
2093,2094,1,True,23712.888,23766.899,23674.366,1.0,1.0,1.402081927210585,2026-05-18 03:59:00,CTRL_A,38.521999999997206,1.402081927210585,0.05191838429988435,1.3501635429107008,H1,GRXEUR
2094,2095,1,False,23716.877,23674.366,23769.355,0.0,0.0,0.8100727924082337,2026-05-18 04:59:00,FUERA,52.477999999999156,-1.0,0.03811120850642235,-1.0381112085064224,H1,GRXEUR
2095,2096,1,False,23737.399,23696.877,23774.399,1.0,1.0,1.095189189189212,2026-05-18 05:59:00,FUERA,37.0,1.095189189189212,0.05405405405405406,1.0411351351351579,H1,GRXEUR
2096,2097,1,True,23759.977,23774.399,23630.999,1.0,1.0,0.11181751926687027,2026-05-18 06:59:00,FUERA,128.97799999999916,0.11181751926687027,0.015506520491866932,0.09631099877500333,H1,GRXEUR
