dia,hora,lado,rngA,ent,stop,tp,rgo,rr,R,neta,res,dow
2020-07-13,2020-07-13 08:05:00,-1,26.699999999999502,1.132935,1.13354,1.13101,6.049999999999667,3.181818181818282,3.181818181818282,2.945454545454633,TP,0
2020-07-16,2020-07-16 08:40:00,1,18.299999999999983,1.140365,1.13955,1.1452,8.150000000000102,5.932515337423144,-1.0,-1.1754601226993844,SL,3
2020-07-16,2020-07-16 08:40:00,1,18.299999999999983,1.140365,1.13984,1.14166,5.250000000001087,2.466666666665821,-1.0,-1.272380952380896,SL,3
2020-07-22,2020-07-22 07:50:00,1,17.700000000000493,1.153145,1.15248,1.1547,6.650000000001377,2.3383458646611293,-1.0,-1.2150375939849178,SL,2
2020-07-24,2020-07-24 09:10:00,-1,28.69999999999928,1.160595,1.16223,1.15403,16.35000000000053,4.01529051987764,-1.0,-1.087461773700303,SL,4
2020-08-04,2020-08-04 09:35:00,-1,22.400000000000198,1.178045,1.17763,1.17675,4.150000000000542,3.120481927710547,-1.0,-1.344578313252967,SL,1
2020-08-04,2020-08-04 09:35:00,-1,22.400000000000198,1.178045,1.17786,1.17675,1.8500000000010175,6.999999999996399,-1.0,-1.7729729729725479,SL,1
2020-08-05,2020-08-05 09:10:00,-1,27.099999999999902,1.1819350000000002,1.18252,1.18062,5.8499999999983565,2.2478632478641822,-1.0,-1.244444444444513,SL,2
2020-08-05,2020-08-05 09:10:00,-1,27.099999999999902,1.1819350000000002,1.18229,1.1812,3.549999999998832,2.0704225352123777,2.0704225352123777,1.6676056338037946,TP,2
2020-08-06,2020-08-06 08:30:00,-1,23.200000000000998,1.186555,1.18905,1.17943,24.94999999999914,2.855711422845809,-1.0,-1.057314629258519,SL,3
2020-08-06,2020-08-06 09:30:00,1,23.200000000000998,1.1850450000000001,1.18543,1.18729,3.849999999998577,5.8311688311705465,-1.0,-1.3714285714287087,SL,3
2020-08-14,2020-08-14 09:40:00,1,19.199999999999218,1.180835,1.17976,1.18641,10.750000000001592,5.1860465116270325,-1.0,-1.1330232558139337,SL,4
2020-08-14,2020-08-14 09:40:00,1,19.199999999999218,1.180835,1.17999,1.18641,8.449999999999847,6.597633136094659,-1.0,-1.1692307692307722,SL,4
2020-08-18,2020-08-18 08:00:00,-1,25.399999999999867,1.18907,1.19025,1.18286,11.799999999999589,5.262711864407004,-1.0,-1.1211864406779704,SL,1
2020-08-18,2020-08-18 08:00:00,-1,25.399999999999867,1.18907,1.18977,1.18739,6.999999999999229,2.400000000000444,-1.0,-1.2042857142857368,SL,1
2020-09-07,2020-09-07 08:25:00,1,13.700000000000934,1.18331,1.18234,1.18654,9.700000000001374,3.329896907215862,-1.0,-1.1474226804123502,SL,0
2020-09-07,2020-09-07 08:25:00,1,13.700000000000934,1.18331,1.18278,1.18654,5.300000000001415,6.0943396226395885,-1.0,-1.2698113207546449,SL,0
2020-09-24,2020-09-24 08:10:00,1,27.800000000000047,1.16582,1.16483,1.16797,9.900000000000464,2.171717171716943,-1.0,-1.1444444444444377,SL,3
2020-09-24,2020-09-24 08:10:00,1,27.800000000000047,1.16582,1.16471,1.17188,11.100000000001664,5.4594594594586,-1.0,-1.1288288288288095,SL,3
2020-09-25,2020-09-25 08:05:00,-1,15.199999999999658,1.167305,1.1679599999999999,1.16265,6.5499999999985015,7.106870229009375,-1.0,-1.2183206106870728,SL,4
2020-09-25,2020-09-25 08:05:00,-1,15.199999999999658,1.167305,1.16795,1.16265,6.450000000000067,7.2170542635659345,-1.0,-1.221705426356587,SL,4
2020-09-29,2020-09-29 09:05:00,-1,16.899999999999693,1.167295,1.1685,1.1615,12.050000000001226,4.8091286307049,-1.0,-1.1186721991701125,SL,1
2020-09-30,2020-09-30 08:00:00,1,27.099999999999902,1.173195,1.1725,1.17484,6.9499999999989015,2.3669064748206887,-1.0,-1.2057553956834857,SL,2
2020-09-30,2020-09-30 08:00:00,1,27.099999999999902,1.173195,1.17249,1.17484,7.049999999999557,2.3333333333336483,-1.0,-1.202836879432637,SL,2
2020-10-01,2020-10-01 08:10:00,-1,31.30000000000077,1.1744750000000002,1.17527,1.17222,7.949999999998791,2.836477987421963,2.836477987421963,2.656603773585458,TP,3
2020-10-06,2020-10-06 09:55:00,1,15.199999999999658,1.17732,1.17806,1.17897,7.4000000000018495,2.2297297297293768,-1.0,-1.193243243243195,SL,1
2020-10-06,2020-10-06 09:55:00,1,15.199999999999658,1.17732,1.17791,1.17897,5.9000000000009045,2.796610169491353,-1.0,-1.242372881355895,SL,1
2020-10-08,2020-10-08 08:45:00,-1,12.399999999999078,1.1767400000000001,1.17742,1.17249,6.799999999997919,6.250000000002041,1.1029411764709676,0.8926470588238444,abierta,3
2020-10-12,2020-10-12 08:25:00,-1,13.300000000000534,1.1812550000000002,1.1823,1.17576,10.449999999997406,5.258373205743171,-1.0,-1.1368421052631918,SL,0
2020-10-12,2020-10-12 09:25:00,-1,13.300000000000534,1.1812749999999999,1.18231,1.17576,10.350000000001192,5.328502415458263,-0.02415458937213614,-0.1623188405798497,abierta,0
2020-10-16,2020-10-16 09:10:00,-1,15.199999999999658,1.17142,1.1719,1.17024,4.8000000000003595,2.4583333333330635,-1.0,-1.2979166666666444,SL,4
2020-10-16,2020-10-16 09:10:00,-1,15.199999999999658,1.17142,1.17211,1.16884,6.900000000000794,3.739130434781895,-1.0,-1.2072463768115704,SL,4
2020-10-19,2020-10-19 08:05:00,1,20.999999999999908,1.17103,1.17021,1.17462,8.20000000000043,4.378048780487554,4.378048780487554,4.203658536585125,TP,0
2020-10-20,2020-10-20 08:45:00,1,13.900000000000023,1.17689,1.17588,1.17936,10.099999999999554,2.445544554455526,2.445544554455526,2.303960396039678,TP,1
