conf,ses,clave,lado,t,tent,ent,stop,rgo,obj,gano,rgoP,cpc,Rb,Rn
C1,londres,hi,-1,2021-07-16 12:05:00,2021-07-16 10:05:00,1.18162,1.18221,0.0005900000000000905,1.1804399999999997,1,5.9000000000009045,24.237288135589505,2.0,1.757627118644105
C2,londres,hi,-1,2021-07-16 12:10:00,2021-07-16 10:10:00,1.18155,1.18221,0.0006599999999998829,1.1802300000000003,1,6.599999999998829,21.666666666670512,2.0,1.783333333333295
C1,londres,hi,-1,2021-07-16 12:10:00,2021-07-16 10:10:00,1.1814,1.18169,0.00028999999999990145,1.1808200000000002,1,2.8999999999990145,49.31034482760296,2.0,1.5068965517239703
C2,londres,hi,-1,2021-07-16 12:15:00,2021-07-16 10:15:00,1.18131,1.18169,0.0003799999999998249,1.1805500000000004,1,3.7999999999982492,37.63157894738576,2.0,1.6236842105261424
C1,londres,lo,1,2021-07-16 09:45:00,2021-07-16 07:45:00,1.18053,1.1797,0.0008300000000001084,1.1821900000000003,1,8.300000000001084,17.22891566264835,2.0,1.8277108433735165
C2,londres,lo,1,2021-07-16 10:10:00,2021-07-16 08:10:00,1.18066,1.1797,0.0009600000000000719,1.1825800000000002,0,9.600000000000719,14.895833333332218,-1.0,-1.1489583333333222
C1,londres,lo,1,2021-07-16 09:55:00,2021-07-16 07:55:00,1.18019,1.17997,0.000220000000000109,1.1806300000000003,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C2,londres,lo,1,2021-07-16 10:00:00,2021-07-16 08:00:00,1.18024,1.17997,0.00026999999999999247,1.18078,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C1,londres,lo,1,2021-07-16 10:10:00,2021-07-16 08:10:00,1.18056,1.17981,0.0007500000000000284,1.18206,1,7.500000000000284,19.066666666665945,2.0,1.8093333333333406
C2,londres,lo,1,2021-07-16 10:15:00,2021-07-16 08:15:00,1.18067,1.17981,0.0008600000000000829,1.1823900000000003,0,8.60000000000083,16.627906976742583,-1.0,-1.166279069767426
C1,londres,lo,1,2021-07-16 12:55:00,2021-07-16 10:55:00,1.18022,1.18009,0.00012999999999996348,1.18048,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,londres,lo,1,2021-07-16 13:15:00,2021-07-16 11:15:00,1.18028,1.18009,0.00018999999999991246,1.1806599999999998,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C1,londres,lo,1,2021-07-16 13:15:00,2021-07-16 11:15:00,1.18028,1.17997,0.00031000000000003247,1.1809,0,3.1000000000003247,46.12903225805968,-1.0,-1.4612903225805969
C2,londres,lo,1,2021-07-16 13:20:00,2021-07-16 11:20:00,1.18031,1.17997,0.00034000000000000696,1.18099,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,londres,lo,1,2021-07-16 13:35:00,2021-07-16 11:35:00,1.18023,1.18017,5.999999999994898e-05,1.1803499999999998,1,0.5999999999994898,238.333333333536,2.0,-0.3833333333353597
C1,londres,hi,-1,2021-07-20 11:35:00,2021-07-20 09:35:00,1.17975,1.18022,0.00046999999999997044,1.1788100000000001,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,londres,hi,-1,2021-07-20 12:00:00,2021-07-20 10:00:00,1.17972,1.18022,0.0004999999999999449,1.1787200000000002,1,4.999999999999449,28.60000000000315,2.0,1.7139999999999684
C1,londres,hi,-1,2021-07-20 11:45:00,2021-07-20 09:45:00,1.18005,1.18024,0.00018999999999991246,1.1796700000000002,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C2,londres,hi,-1,2021-07-20 11:50:00,2021-07-20 09:50:00,1.17993,1.18024,0.00031000000000003247,1.1793099999999999,1,3.1000000000003247,46.12903225805968,2.0,1.5387096774194031
C1,londres,lo,1,2021-07-20 08:15:00,2021-07-20 06:15:00,1.17816,1.17776,0.000400000000000178,1.1789600000000005,0,4.00000000000178,35.74999999998409,-1.0,-1.357499999999841
C2,londres,lo,1,2021-07-20 08:20:00,2021-07-20 06:20:00,1.17817,1.17776,0.00041000000000002146,1.17899,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,londres,lo,1,2021-07-20 08:25:00,2021-07-20 06:25:00,1.17821,1.1779,0.00031000000000003247,1.17883,0,3.1000000000003247,46.12903225805968,-1.0,-1.4612903225805969
C2,londres,lo,1,2021-07-20 08:30:00,2021-07-20 06:30:00,1.17836,1.1779,0.000460000000000127,1.1792800000000003,0,4.60000000000127,31.08695652173055,-1.0,-1.3108695652173055
C1,londres,lo,1,2021-07-20 08:35:00,2021-07-20 06:35:00,1.17804,1.1778,0.00024000000000001798,1.17852,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C2,londres,lo,1,2021-07-20 09:05:00,2021-07-20 07:05:00,1.17842,1.1778,0.0006200000000000649,1.1796600000000002,0,6.200000000000649,23.06451612902984,-1.0,-1.2306451612902984
C1,londres,lo,1,2021-07-20 08:40:00,2021-07-20 06:40:00,1.17819,1.17785,0.00034000000000000696,1.17887,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C2,londres,lo,1,2021-07-20 09:05:00,2021-07-20 07:05:00,1.17837,1.17785,0.0005199999999998539,1.1794099999999996,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C1,londres,lo,1,2021-07-20 09:05:00,2021-07-20 07:05:00,1.17848,1.17736,0.0011200000000000099,1.18072,0,11.200000000000099,12.76785714285703,-1.0,-1.1276785714285702
C2,londres,lo,1,2021-07-20 09:10:00,2021-07-20 07:10:00,1.17874,1.17736,0.0013799999999999368,1.1814999999999998,0,13.799999999999368,10.362318840580185,-1.0,-1.1036231884058019
C1,londres,lo,1,2021-07-20 09:45:00,2021-07-20 07:45:00,1.17855,1.17721,0.0013399999999998968,1.1812299999999998,0,13.399999999998968,10.671641791045598,-1.0,-1.106716417910456
C2,londres,lo,1,2021-07-20 10:00:00,2021-07-20 08:00:00,1.17855,1.17721,0.0013399999999998968,1.1812299999999998,0,13.399999999998968,10.671641791045598,-1.0,-1.106716417910456
C1,londres,lo,1,2021-07-20 13:00:00,2021-07-20 11:00:00,1.17826,1.17786,0.000400000000000178,1.1790600000000004,0,4.00000000000178,35.74999999998409,-1.0,-1.357499999999841
C2,londres,lo,1,2021-07-20 13:05:00,2021-07-20 11:05:00,1.1783,1.17786,0.00043999999999999595,1.17918,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C1,londres,lo,1,2021-07-20 13:05:00,2021-07-20 11:05:00,1.17832,1.17779,0.0005300000000001415,1.1793800000000003,0,5.300000000001415,26.981132075464497,-1.0,-1.2698113207546449
C2,londres,lo,1,2021-07-20 13:10:00,2021-07-20 11:10:00,1.17835,1.17779,0.000560000000000116,1.1794700000000002,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C1,londres,lo,1,2021-07-20 13:15:00,2021-07-20 11:15:00,1.17809,1.178,9.000000000014552e-05,1.1782700000000004,1,0.9000000000014552,158.88888888863198,2.0,0.41111111111368026
C2,londres,lo,1,2021-07-20 13:40:00,2021-07-20 11:40:00,1.17843,1.178,0.0004300000000001525,1.1792900000000004,0,4.300000000001525,33.255813953476576,-1.0,-1.3325581395347657
C1,londres,lo,1,2021-07-20 13:30:00,2021-07-20 11:30:00,1.1781,1.17758,0.0005199999999998539,1.1791399999999996,1,5.199999999998539,27.500000000007727,2.0,1.7249999999999228
C2,londres,lo,1,2021-07-20 13:40:00,2021-07-20 11:40:00,1.17826,1.17758,0.0006800000000000139,1.1796200000000001,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C1,londres,lo,1,2021-07-20 13:35:00,2021-07-20 11:35:00,1.17812,1.17786,0.000260000000000149,1.1786400000000004,0,2.60000000000149,54.99999999996848,-1.0,-1.5499999999996847
C2,londres,lo,1,2021-07-20 13:40:00,2021-07-20 11:40:00,1.17818,1.17786,0.000320000000000098,1.1788200000000002,1,3.20000000000098,44.687499999986315,2.0,1.5531250000001369
C1,londres,lo,1,2021-07-21 10:30:00,2021-07-21 08:30:00,1.17697,1.17518,0.0017900000000001803,1.1805500000000004,1,17.900000000001803,7.988826815641653,2.0,1.9201117318435834
C2,londres,lo,1,2021-07-21 10:35:00,2021-07-21 08:35:00,1.17697,1.17518,0.0017900000000001803,1.1805500000000004,1,17.900000000001803,7.988826815641653,2.0,1.9201117318435834
C1,londres,hi,-1,2021-07-22 08:35:00,2021-07-22 06:35:00,1.17988,1.18012,0.00024000000000001798,1.1794,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C2,londres,hi,-1,2021-07-22 08:45:00,2021-07-22 06:45:00,1.17971,1.18012,0.00041000000000002146,1.17889,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,londres,hi,-1,2021-07-22 08:40:00,2021-07-22 06:40:00,1.17983,1.18003,0.00019999999999997797,1.17943,1,1.9999999999997797,71.50000000000787,2.0,1.2849999999999213
C2,londres,hi,-1,2021-07-22 08:45:00,2021-07-22 06:45:00,1.17977,1.18003,0.00025999999999992696,1.1792500000000001,0,2.5999999999992696,55.000000000015454,-1.0,-1.5500000000001544
C1,londres,hi,-1,2021-07-22 09:00:00,2021-07-22 07:00:00,1.17985,1.18002,0.00017000000000000348,1.17951,1,1.7000000000000348,84.1176470588218,2.0,1.158823529411782
C2,londres,hi,-1,2021-07-22 09:45:00,2021-07-22 07:45:00,1.17941,1.18002,0.0006099999999999994,1.17819,1,6.099999999999994,23.442622950819693,2.0,1.765573770491803
C1,londres,hi,-1,2021-07-22 09:10:00,2021-07-22 07:10:00,1.17993,1.18005,0.00012000000000012001,1.1796899999999997,1,1.2000000000012,119.16666666654748,2.0,0.8083333333345251
C2,londres,hi,-1,2021-07-22 09:25:00,2021-07-22 07:25:00,1.17967,1.18005,0.00038000000000004697,1.17891,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C1,londres,hi,-1,2021-07-22 09:20:00,2021-07-22 07:20:00,1.17985,1.18019,0.00034000000000000696,1.17917,1,3.4000000000000696,42.0588235294109,2.0,1.579411764705891
C2,londres,hi,-1,2021-07-22 09:25:00,2021-07-22 07:25:00,1.17975,1.18019,0.00043999999999999595,1.17887,1,4.3999999999999595,32.5000000000003,2.0,1.6749999999999972
C1,londres,hi,-1,2021-07-22 09:25:00,2021-07-22 07:25:00,1.17971,1.18004,0.00032999999999994145,1.1790500000000002,0,3.2999999999994145,43.333333333341024,-1.0,-1.4333333333334102
C2,londres,hi,-1,2021-07-22 09:40:00,2021-07-22 07:40:00,1.17964,1.18004,0.00039999999999995595,1.17884,1,3.9999999999995595,35.750000000003936,2.0,1.6424999999999605
C1,londres,hi,-1,2021-07-22 09:35:00,2021-07-22 07:35:00,1.17989,1.1801,0.00020999999999982144,1.1794700000000005,0,2.0999999999982144,68.095238095296,-1.0,-1.6809523809529598
C2,londres,hi,-1,2021-07-22 09:40:00,2021-07-22 07:40:00,1.17988,1.1801,0.00021999999999988695,1.1794400000000003,1,2.1999999999988695,65.0000000000334,2.0,1.3499999999996661
C1,londres,hi,-1,2021-07-22 13:50:00,2021-07-22 11:50:00,1.17933,1.18134,0.0020100000000000673,1.1753099999999999,0,20.100000000000673,7.11442786069628,-1.0,-1.0711442786069627
C2,londres,hi,-1,2021-07-22 13:55:00,2021-07-22 11:55:00,1.17927,1.18134,0.0020700000000000163,1.17513,0,20.700000000000163,6.908212560386419,-1.0,-1.0690821256038643
C1,londres,lo,1,2021-07-22 10:35:00,2021-07-22 08:35:00,1.17876,1.17792,0.0008399999999999519,1.18044,1,8.399999999999519,17.0238095238105,2.0,1.829761904761895
C2,londres,lo,1,2021-07-22 10:40:00,2021-07-22 08:40:00,1.17879,1.17792,0.0008699999999999264,1.1805299999999999,1,8.699999999999264,16.436781609196792,2.0,1.835632183908032
C1,londres,lo,1,2021-07-22 12:10:00,2021-07-22 10:10:00,1.17882,1.1785,0.00031999999999987594,1.1794599999999997,1,3.1999999999987594,44.68750000001732,2.0,1.553124999999827
C2,londres,lo,1,2021-07-22 12:15:00,2021-07-22 10:15:00,1.17882,1.1785,0.00031999999999987594,1.1794599999999997,1,3.1999999999987594,44.68750000001732,2.0,1.553124999999827
C1,londres,lo,1,2021-07-22 12:25:00,2021-07-22 10:25:00,1.17875,1.1786,0.00014999999999987246,1.1790499999999997,0,1.4999999999987246,95.33333333341439,-1.0,-1.953333333334144
C2,londres,lo,1,2021-07-22 12:35:00,2021-07-22 10:35:00,1.17901,1.1786,0.0004099999999997994,1.1798299999999995,0,4.099999999997994,34.87804878050487,-1.0,-1.3487804878050487
C1,londres,lo,1,2021-07-22 13:05:00,2021-07-22 11:05:00,1.1788,1.17852,0.000280000000000058,1.1793600000000002,0,2.80000000000058,51.071428571418,-1.0,-1.51071428571418
C2,londres,lo,1,2021-07-22 13:10:00,2021-07-22 11:10:00,1.1789,1.17852,0.00038000000000004697,1.1796600000000002,1,3.8000000000004697,37.63157894736377,2.0,1.6236842105263622
C1,londres,lo,1,2021-07-22 13:45:00,2021-07-22 11:45:00,1.18093,1.17852,0.0024100000000000232,1.18575,0,24.100000000000232,5.933609958506167,-1.0,-1.0593360995850616
C1,londres,lo,1,2021-07-22 13:55:00,2021-07-22 11:55:00,1.17937,1.17821,0.0011600000000000499,1.1816900000000001,0,11.600000000000499,12.327586206896022,-1.0,-1.1232758620689602
C1,londres,hi,-1,2021-07-23 10:15:00,2021-07-23 08:15:00,1.17794,1.17837,0.00042999999999993044,1.1770800000000001,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C2,londres,hi,-1,2021-07-23 10:20:00,2021-07-23 08:20:00,1.17793,1.17837,0.00043999999999999595,1.17705,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C1,londres,hi,-1,2021-07-23 10:25:00,2021-07-23 08:25:00,1.17799,1.17834,0.00034999999999985043,1.1772900000000004,0,3.4999999999985043,40.85714285716032,-1.0,-1.4085714285716031
C2,londres,hi,-1,2021-07-23 10:50:00,2021-07-23 08:50:00,1.17769,1.17834,0.0006500000000000394,1.1763899999999998,1,6.500000000000394,21.999999999998664,2.0,1.7800000000000133
C1,londres,hi,-1,2021-07-23 10:45:00,2021-07-23 08:45:00,1.17784,1.17865,0.0008099999999999774,1.17622,1,8.099999999999774,17.654320987654813,2.0,1.823456790123452
C2,londres,hi,-1,2021-07-23 10:50:00,2021-07-23 08:50:00,1.17784,1.17865,0.0008099999999999774,1.17622,1,8.099999999999774,17.654320987654813,2.0,1.823456790123452
C1,londres,lo,1,2021-07-23 08:00:00,2021-07-23 06:00:00,1.17652,1.17627,0.0002500000000000835,1.1770200000000002,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C2,londres,lo,1,2021-07-23 08:05:00,2021-07-23 06:05:00,1.17653,1.17627,0.000260000000000149,1.1770500000000004,1,2.60000000000149,54.99999999996848,2.0,1.4500000000003153
C1,londres,lo,1,2021-07-23 11:30:00,2021-07-23 09:30:00,1.17657,1.17621,0.00035999999999991594,1.1772899999999997,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C2,londres,lo,1,2021-07-23 11:35:00,2021-07-23 09:35:00,1.17657,1.17621,0.00035999999999991594,1.1772899999999997,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C1,londres,lo,1,2021-07-23 12:15:00,2021-07-23 10:15:00,1.17651,1.1762,0.00031000000000003247,1.17713,0,3.1000000000003247,46.12903225805968,-1.0,-1.4612903225805969
C2,londres,lo,1,2021-07-23 12:30:00,2021-07-23 10:30:00,1.17654,1.1762,0.00034000000000000696,1.17722,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,londres,lo,1,2021-07-23 12:30:00,2021-07-23 10:30:00,1.17665,1.17609,0.0005599999999998939,1.1777699999999998,0,5.599999999998939,25.535714285719123,-1.0,-1.2553571428571912
C2,londres,lo,1,2021-07-23 12:35:00,2021-07-23 10:35:00,1.17666,1.17609,0.0005699999999999594,1.1778,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C1,londres,lo,1,2021-07-23 13:00:00,2021-07-23 11:00:00,1.17657,1.176,0.0005699999999999594,1.1777099999999998,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C2,londres,lo,1,2021-07-23 13:15:00,2021-07-23 11:15:00,1.17675,1.176,0.0007500000000000284,1.17825,0,7.500000000000284,19.066666666665945,-1.0,-1.1906666666666594
C1,londres,lo,1,2021-07-23 13:20:00,2021-07-23 11:20:00,1.17641,1.17634,7.00000000000145e-05,1.17655,1,0.700000000000145,204.285714285672,2.0,-0.04285714285671993
C2,londres,lo,1,2021-07-23 13:50:00,2021-07-23 11:50:00,1.17664,1.17634,0.00029999999999996696,1.1772399999999998,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,londres,lo,1,2021-07-23 13:50:00,2021-07-23 11:50:00,1.17648,1.17544,0.0010399999999999299,1.1785599999999998,1,10.399999999999299,13.750000000000927,2.0,1.8624999999999907
C1,londres,hi,-1,2021-07-26 09:55:00,2021-07-26 07:55:00,1.17834,1.18001,0.0016700000000000603,1.1749999999999998,0,16.700000000000603,8.562874251496696,-1.0,-1.0856287425149669
C2,londres,hi,-1,2021-07-26 10:00:00,2021-07-26 08:00:00,1.17826,1.18001,0.0017499999999999183,1.1747600000000002,0,17.499999999999183,8.171428571428953,-1.0,-1.0817142857142896
C1,londres,hi,-1,2021-07-26 10:55:00,2021-07-26 08:55:00,1.17838,1.1786,0.000220000000000109,1.1779399999999998,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C1,londres,hi,-1,2021-07-28 11:00:00,2021-07-28 09:00:00,1.18254,1.18303,0.0004900000000001015,1.1815599999999997,1,4.900000000001015,29.183673469381713,2.0,1.708163265306183
C2,londres,hi,-1,2021-07-28 11:05:00,2021-07-28 09:05:00,1.18239,1.18303,0.0006399999999999739,1.18111,1,6.399999999999739,22.34375000000091,2.0,1.776562499999991
C1,londres,lo,1,2021-07-28 10:40:00,2021-07-28 08:40:00,1.18127,1.18021,0.001060000000000061,1.1833900000000002,0,10.600000000000609,13.490566037735075,-1.0,-1.1349056603773509
C2,londres,lo,1,2021-07-28 10:45:00,2021-07-28 08:45:00,1.18127,1.18021,0.001060000000000061,1.1833900000000002,0,10.600000000000609,13.490566037735075,-1.0,-1.1349056603773509
C1,londres,lo,1,2021-07-28 10:45:00,2021-07-28 08:45:00,1.18147,1.18116,0.00031000000000003247,1.18209,1,3.1000000000003247,46.12903225805968,2.0,1.5387096774194031
C2,londres,lo,1,2021-07-28 10:50:00,2021-07-28 08:50:00,1.18158,1.18116,0.00042000000000008697,1.1824200000000002,1,4.20000000000087,34.047619047611995,2.0,1.65952380952388
C1,londres,lo,1,2021-07-28 12:10:00,2021-07-28 10:10:00,1.18125,1.18113,0.00011999999999989797,1.1814899999999997,1,1.1999999999989797,119.166666666768,2.0,0.8083333333323202
C1,londres,lo,1,2021-07-28 12:15:00,2021-07-28 10:15:00,1.18133,1.18112,0.00021000000000004349,1.18175,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,londres,lo,1,2021-07-28 12:20:00,2021-07-28 10:20:00,1.18133,1.18112,0.00021000000000004349,1.18175,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C1,londres,lo,1,2021-07-28 12:20:00,2021-07-28 10:20:00,1.18141,1.18119,0.000220000000000109,1.1818500000000003,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C1,londres,hi,-1,2021-07-29 08:20:00,2021-07-29 06:20:00,1.18569,1.18635,0.000660000000000105,1.1843699999999997,0,6.6000000000010495,21.66666666666322,-1.0,-1.2166666666666321
C2,londres,hi,-1,2021-07-29 08:25:00,2021-07-29 06:25:00,1.18565,1.18635,0.0006999999999999229,1.1842500000000002,0,6.999999999999229,20.42857142857368,-1.0,-1.2042857142857368
C1,londres,hi,-1,2021-07-29 08:35:00,2021-07-29 06:35:00,1.18578,1.18601,0.00022999999999995246,1.1853200000000002,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C2,londres,hi,-1,2021-07-29 08:40:00,2021-07-29 06:40:00,1.18571,1.18601,0.00029999999999996696,1.18511,1,2.9999999999996696,47.666666666671915,2.0,1.5233333333332808
C1,londres,hi,-1,2021-07-30 09:30:00,2021-07-30 07:30:00,1.18937,1.18955,0.000180000000000069,1.18901,0,1.80000000000069,79.44444444441399,-1.0,-1.7944444444441399
C2,londres,hi,-1,2021-07-30 09:45:00,2021-07-30 07:45:00,1.18925,1.18955,0.000300000000000189,1.1886499999999995,0,3.00000000000189,47.66666666663664,-1.0,-1.4766666666663664
C1,londres,hi,-1,2021-07-30 09:45:00,2021-07-30 07:45:00,1.18924,1.18953,0.00028999999999990145,1.1886600000000003,0,2.8999999999990145,49.31034482760296,-1.0,-1.4931034482760297
C2,londres,hi,-1,2021-07-30 09:50:00,2021-07-30 07:50:00,1.18923,1.18953,0.00029999999999996696,1.18863,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,londres,hi,-1,2021-07-30 12:00:00,2021-07-30 10:00:00,1.18929,1.19085,0.0015600000000000058,1.18617,1,15.600000000000058,9.166666666666632,2.0,1.9083333333333337
C2,londres,hi,-1,2021-07-30 12:05:00,2021-07-30 10:05:00,1.18918,1.19085,0.0016700000000000603,1.1858399999999998,1,16.700000000000603,8.562874251496696,2.0,1.9143712574850331
C1,londres,hi,-1,2021-07-30 13:30:00,2021-07-30 11:30:00,1.1892,1.19046,0.0012600000000000389,1.18668,1,12.600000000000389,11.349206349206,2.0,1.88650793650794
C2,londres,hi,-1,2021-07-30 13:35:00,2021-07-30 11:35:00,1.18919,1.19046,0.0012700000000001044,1.1866499999999998,1,12.700000000001044,11.259842519684113,2.0,1.887401574803159
C1,londres,lo,1,2021-07-30 08:30:00,2021-07-30 06:30:00,1.18762,1.18749,0.00012999999999996348,1.1878799999999998,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,londres,lo,1,2021-07-30 08:35:00,2021-07-30 06:35:00,1.18778,1.18749,0.0002900000000001235,1.1883600000000003,1,2.900000000001235,49.31034482756521,2.0,1.506896551724348
C1,londres,hi,-1,2021-08-02 08:15:00,2021-08-02 06:15:00,1.18752,1.1876,8.000000000008001e-05,1.1873599999999997,1,0.8000000000008001,178.74999999982123,2.0,0.21250000000178781
C2,londres,hi,-1,2021-08-02 08:25:00,2021-08-02 06:25:00,1.18724,1.1876,0.00035999999999991594,1.1865200000000002,1,3.5999999999991594,39.722222222231494,2.0,1.602777777777685
C1,londres,hi,-1,2021-08-02 08:20:00,2021-08-02 06:20:00,1.18736,1.18758,0.000220000000000109,1.1869199999999998,1,2.20000000000109,64.9999999999678,2.0,1.350000000000322
C2,londres,hi,-1,2021-08-02 08:25:00,2021-08-02 06:25:00,1.18729,1.18758,0.0002900000000001235,1.1867099999999997,1,2.900000000001235,49.31034482756521,2.0,1.506896551724348
