R,neta,mot,rgo,hniv,aliU,aliM,dob,i
2.0,1.876877616350641,TP,12.182999999998856,1,False,True,False,USDJPY
2.0,1.876877616350641,TP,12.182999999998856,23,False,True,False,USDJPY
2.0,1.8529267575252486,TP,10.19900000000007,1,False,False,True,USDJPY
2.0,1.92270431825209,TP,19.406000000000745,22,False,False,True,USDJPY
-1.0,-1.0950630584954824,SL,15.778999999997723,2,False,False,False,USDJPY
-1.0,-1.164024056861708,SL,9.14499999999805,22,False,True,False,USDJPY
-1.0,-1.156087408949,SL,9.610000000000696,22,False,False,True,USDJPY
2.0,1.9049369415045347,TP,15.779000000000565,22,False,False,False,USDJPY
2.0,1.9049369415045347,TP,15.779000000000565,23,False,False,True,USDJPY
-1.0,-1.093592063393026,SL,16.026999999999703,22,False,True,True,USDJPY
-1.0,-1.093592063393026,SL,16.026999999999703,23,False,True,False,USDJPY
-1.0,-1.093592063393026,SL,16.026999999999703,23,False,True,True,USDJPY
-1.0,-1.1374633431085168,SL,10.911999999999011,2,False,False,False,USDJPY
-1.0,-1.1374633431085168,SL,10.911999999999011,23,False,False,False,USDJPY
-1.0,-1.0799786723540443,SL,18.754999999998745,2,False,True,True,USDJPY
-1.0,-1.108248538644716,SL,13.857000000001563,16,False,False,True,USDJPY
-1.0,-1.2141021981158633,SL,7.006000000001222,0,False,True,True,USDJPY
-1.0,-1.0842980780038183,SL,17.794000000000665,0,True,False,True,USDJPY
-1.0,-1.0842980780038183,SL,17.794000000000665,13,True,False,True,USDJPY
-1.0,-1.1521606816798564,SL,9.857999999999834,13,False,True,True,USDJPY
-1.0,-1.194325689856195,SL,7.719000000000165,22,False,False,False,USDJPY
-1.0,-1.0528243414565417,SL,28.396000000000754,9,False,True,False,USDJPY
2.0,1.863313285948626,TP,10.974000000001638,16,False,False,False,USDJPY
-1.0,-1.0803772371664324,SL,18.66200000000049,16,False,False,True,USDJPY
-1.0,-1.0825718374986137,SL,18.166000000002214,16,False,False,True,USDJPY
2.0,1.937241119618428,TP,23.90100000000075,2,True,False,True,USDJPY
2.0,1.9006425117573034,TP,15.097000000000094,2,False,False,True,USDJPY
-1.0,-1.070741369552914,SL,21.20400000000018,15,False,False,False,USDJPY
2.0,1.908875523965743,TP,16.461000000001036,16,True,False,True,USDJPY
2.0,1.908875523965743,TP,16.461000000001036,15,True,False,True,USDJPY
-1.0,-1.0845928265283062,SL,17.73200000000088,0,False,False,True,USDJPY
-1.0,-1.2282410225197848,SL,6.571999999999889,23,True,False,True,USDJPY
-1.0,-1.1256807708420642,SL,11.934999999999718,2,True,False,True,USDJPY
-1.0,-1.1152073732718875,SL,13.02000000000021,0,True,False,True,USDJPY
2.0,1.909556828459439,TP,16.584999999997763,21,False,True,True,USDJPY
2.0,1.909556828459439,TP,16.584999999997763,2,False,True,True,USDJPY
-1.0,-1.1322051824431478,SL,11.346000000000345,23,False,False,True,USDJPY
-1.0,-1.085188550658785,SL,17.60800000000131,21,False,True,True,USDJPY
-1.0,-1.085188550658785,SL,17.60800000000131,2,False,True,True,USDJPY
-1.0,-1.085188550658785,SL,17.60800000000131,23,False,True,True,USDJPY
2.0,1.938982223487772,TP,24.58299999999838,1,False,True,True,USDJPY
2.0,1.898346435348332,TP,14.755999999999858,23,True,False,True,USDJPY
-1.0,-1.159168081494083,SL,9.4239999999985,23,False,True,False,USDJPY
-1.0,-1.159168081494083,SL,9.4239999999985,23,False,True,True,USDJPY
-1.0,-1.073202869552482,SL,20.491000000001236,23,False,True,True,USDJPY
2.0,1.9290511777504507,TP,21.142000000000394,1,False,False,False,USDJPY
2.0,1.9290511777504507,TP,21.142000000000394,11,False,False,False,USDJPY
2.0,1.9155548049315962,TP,17.76299999999935,1,True,False,True,USDJPY
2.0,1.9155548049315962,TP,17.76299999999935,11,True,False,True,USDJPY
-1.0,-1.1418976444991178,SL,10.570999999998776,16,False,False,False,USDJPY
-1.0,-1.1897533206831234,SL,7.904999999999518,11,True,False,True,USDJPY
-1.0,-1.2016129032258143,SL,7.4399999999997135,16,False,True,False,USDJPY
2.0,1.9246306903828725,TP,19.90199999999902,16,False,False,True,USDJPY
2.0,1.9085310079882831,TP,16.39899999999841,9,False,False,False,USDJPY
2.0,1.9085310079882831,TP,16.39899999999841,23,False,False,False,USDJPY
-1.0,-1.0901063254640455,SL,16.64700000000039,9,False,True,True,USDJPY
-1.0,-1.1674294006027701,SL,8.958999999998696,23,False,False,True,USDJPY
-1.0,-1.071578545523961,SL,20.9559999999982,9,False,True,True,USDJPY
-1.0,-1.1154823312033357,SL,12.988999999998896,9,False,False,True,USDJPY
2.0,1.9376454938476857,TP,24.05599999999879,9,False,False,True,USDJPY
2.0,1.8688696564385163,TP,11.439000000001442,19,False,False,False,USDJPY
-1.0,-1.0721119176962641,SL,20.80100000000016,20,False,True,True,USDJPY
-1.0,-1.0735366212373758,SL,20.39800000000014,10,False,False,True,USDJPY
-1.0,-1.1061120543293568,SL,14.136000000002014,20,False,True,False,USDJPY
-1.0,-1.1061120543293568,SL,14.136000000002014,23,False,True,True,USDJPY
-1.0,-1.1061120543293568,SL,14.136000000002014,23,False,True,False,USDJPY
2.0,1.8348563250027725,TP,9.083000000001107,23,False,False,True,USDJPY
-1.0,-1.1466275659823848,SL,10.230000000001382,10,True,False,True,USDJPY
-1.0,-1.093955527716881,SL,15.964999999999918,20,False,False,False,USDJPY
-1.0,-1.093955527716881,SL,15.964999999999918,23,False,False,True,USDJPY
-1.0,-1.093955527716881,SL,15.964999999999918,23,False,False,False,USDJPY
2.0,1.8337213169271944,TP,9.021000000001322,0,False,False,True,USDJPY
-1.0,-1.1550868486352281,SL,9.67200000000048,0,False,False,False,USDJPY
2.0,1.9474053295932632,TP,28.51999999999748,0,False,False,True,USDJPY
2.0,1.912658670082683,TP,17.173999999999978,0,False,False,False,USDJPY
2.0,1.912658670082683,TP,17.173999999999978,16,False,False,False,USDJPY
2.0,1.8370804822417341,TP,9.206999999997834,0,False,True,False,USDJPY
2.0,1.9039938556067568,TP,15.623999999999683,2,True,False,True,USDJPY
-1.0,-1.0806451612903196,SL,18.600000000000705,2,False,False,False,USDJPY
-1.0,-1.0806451612903196,SL,18.600000000000705,20,False,False,True,USDJPY
-1.0,-1.1237521656629086,SL,12.120999999999071,20,True,False,True,USDJPY
-1.0,-1.1521606816798564,SL,9.857999999999834,3,False,True,True,USDJPY
2.0,1.8752909876953858,TP,12.028000000000816,2,True,False,True,USDJPY
2.0,1.8752909876953858,TP,12.028000000000816,23,True,False,True,USDJPY
-1.0,-1.1250312578144588,SL,11.996999999999503,0,True,False,True,USDJPY
-1.0,-1.0945060483871039,SL,15.87199999999882,20,False,False,True,USDJPY
-1.0,-1.0945060483871039,SL,15.87199999999882,23,False,False,True,USDJPY
-1.0,-1.0945060483871039,SL,15.87199999999882,0,False,False,True,USDJPY
2.0,1.933074554945791,TP,22.41300000000024,23,False,True,True,USDJPY
-1.0,-1.1180173092053645,SL,12.709999999998445,18,False,False,False,USDJPY
2.0,1.8487903225806392,TP,9.919999999999618,16,True,False,True,USDJPY
-1.0,-1.0925183494726507,SL,16.212999999999056,23,True,False,True,USDJPY
-1.0,-1.291488534784185,SL,5.1460000000020045,18,False,True,True,USDJPY
2.0,1.8511166253101812,TP,10.0750000000005,23,False,False,True,USDJPY
2.0,1.8511166253101812,TP,10.0750000000005,0,False,False,False,USDJPY
-1.0,-1.1461845823993784,SL,10.260999999999854,18,False,False,True,USDJPY
2.0,1.8511166253101812,TP,10.0750000000005,18,False,False,False,USDJPY
-1.0,-1.0930521091811367,SL,16.1200000000008,7,False,False,True,USDJPY
2.0,1.9436704344887148,TP,26.62899999999979,23,False,True,True,USDJPY
2.0,1.9436704344887148,TP,26.62899999999979,23,False,True,True,USDJPY
2.0,1.9436704344887148,TP,26.62899999999979,2,False,True,False,USDJPY
2.0,1.8423873069244443,TP,9.516999999999598,2,False,True,True,USDJPY
-1.0,-1.0973583436100536,SL,15.406999999999016,17,False,False,True,USDJPY
2.0,1.952280969650699,TP,31.43400000000156,4,True,False,True,USDJPY
2.0,1.899819675415752,TP,14.973000000000525,11,False,False,True,USDJPY
-1.0,-1.1427347987439473,SL,10.508999999998991,0,False,False,True,USDJPY
-1.0,-1.0945060483871039,SL,15.87199999999882,14,False,False,False,USDJPY
-1.0,-1.1347829993710166,SL,11.128999999999678,2,True,False,True,USDJPY
-1.0,-1.1347829993710166,SL,11.128999999999678,14,True,False,True,USDJPY
-1.0,-1.0544286802859333,SL,27.5589999999994,11,False,True,True,USDJPY
-1.0,-1.1012282359292775,SL,14.817999999999643,2,False,False,True,USDJPY
-1.0,-1.1012282359292775,SL,14.817999999999643,14,False,False,True,USDJPY
-1.0,-1.1470732424747514,SL,10.19900000000007,14,False,True,True,USDJPY
-1.0,-1.2481389578163649,SL,6.0450000000003,2,False,False,True,USDJPY
2.0,1.9049369415045347,TP,15.779000000000565,14,False,False,True,USDJPY
-1.0,-1.104961164369183,SL,14.291000000000054,23,False,True,False,USDJPY
2.0,1.9262391817466575,TP,20.336000000000354,21,False,True,True,USDJPY
2.0,1.9219562955254998,TP,19.22000000000139,0,False,False,False,USDJPY
2.0,1.9219562955254998,TP,19.22000000000139,15,False,False,True,USDJPY
2.0,1.9219562955254998,TP,19.22000000000139,23,False,False,True,USDJPY
-1.0,-1.1819063788503572,SL,8.245999999999754,21,False,False,True,USDJPY
2.0,1.7770179872157235,TP,6.727000000000771,21,False,False,True,USDJPY
2.0,1.7604599169593662,TP,6.261999999998125,21,False,False,True,USDJPY
2.0,1.710256905543778,TP,5.177000000000476,21,True,False,True,USDJPY
-1.0,-1.2986857825567744,SL,5.0219999999995935,21,False,False,False,USDJPY
-1.0,-1.134036279152897,SL,11.190999999999462,2,False,False,True,USDJPY
-1.0,-1.2067824648469707,SL,7.25400000000036,2,False,True,True,USDJPY
2.0,1.8403066113062925,TP,9.393000000000029,2,True,False,True,USDJPY
2.0,1.7830175032547413,TP,6.913000000000125,13,False,False,True,USDJPY
-1.0,-1.1734304543877951,SL,8.648999999999774,22,True,False,True,USDJPY
2.0,1.906044472283119,TP,15.964999999999918,2,True,False,True,USDJPY
-1.0,-1.1336660131883707,SL,11.222000000000776,2,False,False,True,USDJPY
-1.0,-1.1197700415202898,SL,12.523999999999091,3,False,False,False,USDJPY
-1.0,-1.164024056861657,SL,9.145000000000891,3,False,True,False,USDJPY
2.0,1.7749437359340168,TP,6.665000000000987,13,True,False,True,USDJPY
-1.0,-1.194325689856195,SL,7.719000000000165,13,False,False,False,USDJPY
-1.0,-1.1215756200356368,SL,12.33800000000258,4,True,False,True,USDJPY
-1.0,-1.0993574882426966,SL,15.097000000000094,16,False,False,True,USDJPY
-1.0,-1.2644103648862293,SL,5.673000000001593,16,False,False,False,USDJPY
-1.0,-1.1721960739295232,SL,8.710999999999558,16,False,False,True,USDJPY
-1.0,-1.1721960739295232,SL,8.710999999999558,4,False,False,True,USDJPY
-1.0,-1.088297621850715,SL,16.988000000000625,23,False,False,True,USDJPY
-1.0,-1.106345267635585,SL,14.1050000000007,9,False,False,True,USDJPY
-1.0,-1.129724120038073,SL,11.56299999999817,10,False,False,False,USDJPY
-1.0,-1.129724120038073,SL,11.56299999999817,9,False,False,False,USDJPY
-1.0,-1.0975546305931287,SL,15.376000000000545,10,False,True,True,USDJPY
-1.0,-1.0975546305931287,SL,15.376000000000545,9,False,True,True,USDJPY
2.0,1.9311705593539195,TP,21.79299999999955,10,False,True,True,USDJPY
-1.0,-1.130775937227551,SL,11.469999999999914,9,False,True,False,USDJPY
-1.0,-1.0848896434635058,SL,17.669999999998254,9,False,False,True,USDJPY
-1.0,-1.177242112725975,SL,8.46300000000042,0,True,False,True,USDJPY
2.0,1.8733322073973844,TP,11.84199999999862,9,False,True,False,USDJPY
-1.0,-1.1498052531708671,SL,10.013000000000716,9,True,False,True,USDJPY
2.0,1.812453113278334,TP,7.998000000000616,9,True,False,True,USDJPY
-1.0,-1.1853911753800126,SL,8.091000000001713,9,False,False,False,USDJPY
-1.0,-1.1715854495539164,SL,8.74199999999803,23,False,False,False,USDJPY
-1.0,-1.1197700415202898,SL,12.523999999999091,20,False,False,True,USDJPY
-1.0,-1.1253551729901279,SL,11.966000000001031,17,False,False,True,USDJPY
-1.0,-1.0854895702724194,SL,17.546000000001527,20,False,False,True,USDJPY
2.0,1.855560905151653,TP,10.384999999999422,20,True,False,True,USDJPY
2.0,1.855560905151653,TP,10.384999999999422,23,True,False,True,USDJPY
-1.0,-1.1402524544179367,SL,10.695000000001187,20,False,False,False,USDJPY
-1.0,-1.1402524544179367,SL,10.695000000001187,23,False,False,False,USDJPY
2.0,1.8902786921220278,TP,13.67100000000221,17,False,False,False,USDJPY
2.0,1.8902786921220278,TP,13.67100000000221,16,False,False,True,USDJPY
-1.0,-1.1555855201742233,SL,9.641000000002009,17,True,False,True,USDJPY
2.0,1.8954922315892135,TP,14.352999999999838,5,False,False,True,USDJPY
2.0,1.556081680970465,TP,3.3789999999982,5,False,True,False,USDJPY
-1.0,-1.1133187278084082,SL,13.237000000000876,5,False,False,True,USDJPY
-1.0,-1.0672977702005453,SL,22.28900000000067,16,True,False,True,USDJPY
-1.0,-1.1054185114906157,SL,14.22900000000027,17,False,False,False,USDJPY
-1.0,-1.1054185114906157,SL,14.22900000000027,5,False,False,False,USDJPY
-1.0,-1.1054185114906157,SL,14.22900000000027,23,False,False,False,USDJPY
-1.0,-1.1054185114906157,SL,14.22900000000027,23,False,False,False,USDJPY
2.0,1.835418038183059,TP,9.11400000000242,5,False,False,True,USDJPY
2.0,1.835418038183059,TP,9.11400000000242,23,False,False,True,USDJPY
2.0,1.835418038183059,TP,9.11400000000242,23,False,False,True,USDJPY
-1.0,-1.2024564718585165,SL,7.409000000001242,22,False,False,True,USDJPY
2.0,1.8146088246199874,TP,8.091000000001713,22,True,False,True,USDJPY
-1.0,-1.1526406838302423,SL,9.827000000001362,17,True,False,True,USDJPY
-1.0,-1.1516836889472977,SL,9.889000000001147,23,False,False,True,USDJPY
2.0,1.8879928315412333,TP,13.392000000001758,7,True,False,True,USDJPY
2.0,1.8879928315412333,TP,13.392000000001758,0,True,False,True,USDJPY
-1.0,-1.140660165041262,SL,10.663999999999874,0,False,True,False,USDJPY
-1.0,-1.1355380862022242,SL,11.066999999999894,18,False,True,False,USDJPY
2.0,1.7905320485965432,TP,7.160999999999262,18,False,False,False,USDJPY
2.0,1.8376271920328926,TP,9.237999999999147,18,False,True,False,USDJPY
-1.0,-1.1805488685604337,SL,8.307999999999538,18,False,False,True,USDJPY
-1.0,-1.1805488685604337,SL,8.307999999999538,8,False,False,True,USDJPY
-1.0,-1.0960061443932432,SL,15.623999999999683,18,False,False,True,USDJPY
-1.0,-1.0906125407756317,SL,16.554000000002134,8,False,False,True,USDJPY
-1.0,-1.0960061443932432,SL,15.623999999999683,23,False,False,True,USDJPY
-1.0,-1.1453065969195053,SL,10.322999999999638,8,False,True,False,USDJPY
2.0,1.7370266479662113,TP,5.703999999997222,23,False,False,True,USDJPY
-1.0,-1.1662786830728056,SL,9.021000000001322,23,False,False,True,USDJPY
-1.0,-1.1662786830728056,SL,9.021000000001322,23,False,False,False,USDJPY
2.0,1.9034189685145926,TP,15.531000000001427,23,False,True,False,USDJPY
2.0,1.9034189685145926,TP,15.531000000001427,23,False,True,True,USDJPY
-1.0,-1.1218818558543793,SL,12.307000000001267,9,False,False,True,USDJPY
-1.0,-1.1218818558543793,SL,12.307000000001267,13,False,False,True,USDJPY
2.0,1.9202848488069237,TP,18.81699999999853,9,False,False,True,USDJPY
2.0,1.9202848488069237,TP,18.81699999999853,13,False,False,True,USDJPY
-1.0,-1.156087408949,SL,9.610000000000696,20,False,False,False,USDJPY
-1.0,-1.111748491395388,SL,13.422999999997387,20,False,False,True,USDJPY
2.0,1.8511166253101812,TP,10.0750000000005,13,True,False,True,USDJPY
2.0,1.8538154176006216,TP,10.260999999999854,13,False,False,False,USDJPY
2.0,1.8617511520737229,TP,10.849999999999227,15,False,True,False,USDJPY
2.0,1.8617511520737229,TP,10.849999999999227,9,False,True,True,USDJPY
-1.0,-1.0985480586032477,SL,15.220999999999663,9,True,False,True,USDJPY
2.0,1.9157019219961817,TP,17.794000000000665,22,False,False,True,USDJPY
2.0,1.9157019219961817,TP,17.794000000000665,23,False,False,True,USDJPY
2.0,1.893654732364415,TP,14.1050000000007,23,False,True,True,USDJPY
-1.0,-1.0985480586032477,SL,15.220999999999663,23,False,False,False,USDJPY
2.0,1.7868409833736736,TP,7.037000000002536,23,False,False,False,USDJPY
2.0,1.8117233588552615,TP,7.966999999999302,23,True,False,True,USDJPY
-1.0,-1.3750937734434652,SL,3.998999999998887,23,True,False,True,USDJPY
-1.0,-1.2199413489736384,SL,6.819999999999027,22,False,True,True,USDJPY
-1.0,-1.2199413489736384,SL,6.819999999999027,23,False,True,False,USDJPY
-1.0,-1.117444409646091,SL,12.772000000001071,22,False,False,False,USDJPY
-1.0,-1.117444409646091,SL,12.772000000001071,23,False,False,True,USDJPY
-1.0,-1.0884590434628802,SL,16.95699999999931,23,False,False,True,USDJPY
-1.0,-1.0891106754589064,SL,16.833000000002585,22,False,False,True,USDJPY
-1.0,-1.0891106754589064,SL,16.833000000002585,23,False,False,True,USDJPY
-1.0,-1.0891106754589064,SL,16.833000000002585,23,False,False,True,USDJPY
-1.0,-1.073986386504881,SL,20.27400000000057,22,False,True,True,USDJPY
-1.0,-1.0793231094658926,SL,18.909999999999627,23,False,False,True,USDJPY
-1.0,-1.0793231094658926,SL,18.909999999999627,23,False,False,True,USDJPY
-1.0,-1.0793231094658926,SL,18.909999999999627,16,False,False,True,USDJPY
-1.0,-1.0793231094658926,SL,18.909999999999627,20,False,False,True,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,False,True,False,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,False,True,True,USDJPY
-1.0,-1.2431512400713296,SL,6.168999999999869,23,False,False,True,USDJPY
-1.0,-1.2431512400713296,SL,6.168999999999869,15,False,False,True,USDJPY
2.0,1.807222722015164,TP,7.780999999999949,5,False,False,True,USDJPY
-0.01759530791791708,-0.20087976539592364,fuera,8.183999999999969,15,False,False,False,USDJPY
2.0,1.7616399173684834,TP,6.292999999999438,5,True,False,True,USDJPY
2.0,1.8325705993972299,TP,8.958999999998696,23,False,True,True,USDJPY
-1.0,-1.2076699432368279,SL,7.223000000001889,23,True,False,True,USDJPY
-1.0,-1.1545913634957974,SL,9.703000000001794,23,True,False,True,USDJPY
-1.0,-1.2950432730134114,SL,5.083999999999378,15,False,False,False,USDJPY
2.0,1.7966928706966638,TP,7.377999999999929,11,False,False,True,USDJPY
2.0,1.7966928706966638,TP,7.377999999999929,16,False,False,True,USDJPY
2.0,1.8468762760310338,TP,9.79600000000005,22,False,False,True,USDJPY
-1.0,-1.1033912324234854,SL,14.50800000000072,5,False,False,True,USDJPY
-1.0,-1.1102211771621755,SL,13.608999999999583,16,False,True,True,USDJPY
2.0,1.8644619137977758,TP,11.066999999999894,23,False,False,True,USDJPY
2.0,1.8644619137977758,TP,11.066999999999894,10,False,False,True,USDJPY
-1.0,-1.1293772641021276,SL,11.593999999999482,10,False,False,False,USDJPY
2.0,1.7849462365591369,TP,6.974999999999909,16,False,True,True,USDJPY
2.0,1.6334310850439868,TP,4.0919999999999845,17,False,True,False,USDJPY
2.0,1.895941727367323,TP,14.414999999999623,17,True,False,True,USDJPY
-1.0,-1.182592818015796,SL,8.215000000001282,10,True,False,True,USDJPY
2.0,1.8284145504460836,TP,8.74199999999803,17,False,True,True,USDJPY
-1.0,-1.2094679514034568,SL,7.160999999999262,1,False,True,True,USDJPY
2.0,1.8483163110527023,TP,9.889000000001147,20,False,False,True,USDJPY
-1.0,-1.164024056861657,SL,9.145000000000891,1,False,False,False,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,20,False,False,True,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,1,False,False,True,USDJPY
-1.0,-1.178550172598547,SL,8.400999999997794,19,False,True,True,USDJPY
-1.0,-1.0874992708394164,SL,17.142999999998665,23,False,False,True,USDJPY
-1.0,-1.0848896434635058,SL,17.669999999998254,23,False,True,False,USDJPY
2.0,1.8284145504461393,TP,8.742000000000871,0,True,False,True,USDJPY
-1.0,-1.232630272952842,SL,6.44800000000032,19,False,False,True,USDJPY
2.0,1.8434074538051888,TP,9.578999999999382,1,False,False,False,USDJPY
-1.0,-1.1765952437014593,SL,8.493999999998891,2,False,False,True,USDJPY
-1.0,-1.4100601421543337,SL,3.657999999998651,1,True,False,True,USDJPY
2.0,1.9000266595574447,TP,15.003999999998996,0,True,False,True,USDJPY
2.0,1.9000266595574447,TP,15.003999999998996,4,True,False,True,USDJPY
