ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-10-30 21:03:00,2025-10-30 23:25:00,corto,26012.261,26047.12,25977.402,34.85900000000038,SL,-36.35900000000038,-1.0430304942769437
2025-10-31 16:42:00,2025-10-31 17:11:00,largo,25806.12,25752.164,25860.075999999997,53.95599999999831,TP,52.45599999999831,0.9721995700200154
2025-11-03 14:33:00,2025-11-03 14:50:00,corto,26075.044,26132.149,26017.939000000002,57.10499999999956,TP,55.60499999999956,0.9737325978460728
2025-11-03 14:48:00,2025-11-04 00:22:00,corto,25999.436,26132.149,25866.723,132.71299999999974,TP,131.21299999999974,0.988697414721994
2025-11-04 17:21:00,2025-11-04 18:18:00,largo,25573.022,25512.25,25633.794,60.772000000000844,SL,-62.272000000000844,-1.024682419535312
2025-11-04 18:48:00,2025-11-04 19:38:00,largo,25533.208,25474.533,25591.882999999998,58.67499999999927,SL,-60.17499999999927,-1.0255645504899875
2025-11-06 18:30:00,2025-11-06 20:59:00,largo,25225.48,25110.444,25340.516,115.03600000000006,SL,-116.53600000000006,-1.0130393963628777
2025-11-10 19:12:00,2025-11-10 19:19:00,corto,25557.509,25571.232,25543.785999999996,13.723000000001775,SL,-15.223000000001775,-1.1093055454346576
2025-11-11 01:36:00,2025-11-11 04:12:00,corto,25639.294,25667.279,25611.309000000005,27.984999999996944,TP,26.484999999996944,0.9463998570662796
2025-11-11 16:45:00,2025-11-11 17:20:00,largo,25431.512,25376.655,25486.369,54.85699999999997,TP,53.35699999999997,0.9726561787921323
2025-11-12 16:21:00,2025-11-12 16:31:00,largo,25441.641,25392.794,25490.487999999998,48.846999999997934,TP,47.346999999997934,0.9692918705345249
2025-11-12 17:03:00,2025-11-12 17:06:00,largo,25439.396,25417.767,25461.025,21.629000000000815,TP,20.129000000000815,0.9306486661426814
2025-11-12 17:12:00,2025-11-12 17:37:00,largo,25453.801,25417.767,25489.835,36.03399999999965,TP,34.53399999999965,0.9583726480546146
2025-11-14 05:48:00,2025-11-14 07:15:00,largo,25007.033,24879.153,25134.913,127.88000000000102,SL,-129.38000000000102,-1.0117297466374726
2025-11-18 14:30:00,2025-11-18 14:43:00,largo,24708.936,24578.794,24839.078,130.14199999999983,SL,-131.64199999999983,-1.0115258717400992
2025-11-18 16:18:00,2025-11-18 17:59:00,largo,24495.861,24295.772,24695.95,200.08899999999994,TP,198.58899999999994,0.9925033360154731
2025-11-19 15:30:00,2025-11-19 15:39:00,corto,24866.779,24906.208,24827.35,39.42900000000009,TP,37.92900000000009,0.9619569352507039
2025-11-19 15:45:00,2025-11-19 15:56:00,corto,24801.881,24906.208,24697.554000000004,104.3269999999975,TP,102.8269999999975,0.985622130416862
2025-11-19 17:39:00,2025-11-19 17:43:00,largo,24493.437,24428.822,24558.052000000003,64.6150000000016,TP,63.1150000000016,0.9767855761046202
2025-11-20 17:21:00,2025-11-20 17:35:00,largo,24376.198,24273.998,24478.398,102.20000000000073,SL,-103.70000000000073,-1.0146771037181994
2025-11-27 16:06:00,2025-11-27 23:00:00,largo,25234.099,25222.266,25245.931999999997,11.83299999999872,TP,10.33299999999872,0.8732358657990229
2025-11-28 16:39:00,2025-11-28 17:10:00,corto,25339.417,25380.939,25297.895000000004,41.521999999997206,SL,-43.021999999997206,-1.0361254274842278
2025-12-01 01:15:00,2025-12-01 03:10:00,largo,25268.279,25215.055,25321.502999999997,53.22399999999834,SL,-54.72399999999834,-1.0281827746881116
2025-12-01 17:48:00,2025-12-01 19:06:00,corto,25417.293,25444.669,25389.917,27.376000000000204,TP,25.876000000000204,0.9452074810052605
2025-12-02 11:24:00,2025-12-02 11:29:00,corto,25438.327,25449.761,25426.893000000004,11.433999999997468,SL,-12.933999999997468,-1.1311876858492507
2025-12-02 11:33:00,2025-12-02 12:10:00,corto,25441.392,25461.029,25421.755,19.636999999998807,TP,18.136999999998807,0.923613586596726
2025-12-03 05:51:00,2025-12-03 06:32:00,corto,25614.283,25631.142,25597.424,16.85900000000038,TP,15.359000000000378,0.9110267512901141
2025-12-03 13:15:00,2025-12-03 14:00:00,corto,25610.577,25631.153,25590.001000000004,20.575999999997293,TP,19.075999999997293,0.9270995334370044
2025-12-04 14:51:00,2025-12-05 06:12:00,corto,25529.272,25689.186,25369.358,159.91400000000067,SL,-161.41400000000067,-1.0093800417724526
2025-12-05 06:18:00,2025-12-05 06:33:00,corto,25679.175,25690.649,25667.700999999997,11.474000000001979,TP,9.974000000001979,0.8692696531288355
2025-12-05 06:30:00,2025-12-05 08:02:00,corto,25670.197,25690.649,25649.745,20.452000000001135,SL,-21.952000000001135,-1.0733424603950674
2025-12-05 12:36:00,2025-12-05 13:20:00,corto,25670.469,25693.088,25647.850000000002,22.618999999998778,TP,21.118999999998778,0.9336840709138299
2025-12-05 14:39:00,2025-12-05 14:53:00,corto,25655.664,25737.399,25573.929,81.73500000000058,SL,-83.23500000000058,-1.0183519911910441
2025-12-09 14:48:00,2025-12-09 16:01:00,largo,25592.675,25526.175,25659.175,66.5,TP,65.0,0.9774436090225563
