R,mot,riesgo,ali,neto,ins
1.1288888888888402,TP,22.500000000000853,False,1.075555555555509,EURUSD
0.7727272727271657,TP,6.6000000000010495,False,0.5909090909090128,EURUSD
-1.0,SL,9.900000000000464,True,-1.1212121212121156,EURUSD
-1.0,SL,15.500000000001624,False,-1.0774193548387017,EURUSD
0.8237547892720671,TP,26.100000000000012,True,0.7777777777778143,EURUSD
-1.0,SL,28.500000000000192,False,-1.0421052631578944,EURUSD
2.2812500000001195,TP,12.799999999999478,False,2.1875000000001155,EURUSD
-1.0,SL,9.900000000000464,True,-1.1212121212121156,EURUSD
0.33333333333326665,TP,11.100000000001664,True,0.22522522522517474,EURUSD
1.5411764705883735,TP,8.500000000000174,True,1.4000000000001411,EURUSD
0.31626506024096346,tiempo,33.199999999999896,False,0.28012048192771033,EURUSD
0.5130434782607621,TP,11.499999999999844,True,0.4086956521738042,EURUSD
0.6877828054298347,TP,22.100000000000453,False,0.6334841628958991,EURUSD
-1.0,SL,19.500000000001183,True,-1.0615384615384578,EURUSD
-1.0,SL,2.6999999999999247,False,-1.4444444444444569,EURUSD
-1.0,SL,38.800000000001056,True,-1.0309278350515456,EURUSD
1.8839285714289786,TP,11.199999999997878,True,1.7767857142861012,EURUSD
-1.0,SL,34.600000000000186,True,-1.0346820809248554,EURUSD
1.4146341463414502,TP,8.20000000000043,True,1.2682926829268237,EURUSD
0.19847328244277204,TP,26.200000000000667,True,0.15267175572521596,EURUSD
-1.0,SL,18.400000000000638,False,-1.0652173913043455,EURUSD
3.1034482758619766,TP,5.800000000000249,False,2.8965517241378476,EURUSD
0.10612244897958949,TP,73.50000000000189,True,0.08979591836734502,EURUSD
-1.0,SL,11.499999999999844,True,-1.104347826086958,EURUSD
-1.0,SL,17.100000000001003,True,-1.070175438596487,EURUSD
0.28712871287131214,TP,20.199999999999108,True,0.22772277227725013,EURUSD
0.5762987012986972,TP,61.59999999999943,False,0.5568181818181775,EURUSD
1.53750000000025,TP,15.999999999998238,False,1.4625000000002417,EURUSD
-0.45189504373181993,tiempo,34.30000000000044,False,-0.4868804664723443,EURUSD
-1.0,SL,12.499999999999734,True,-1.096000000000002,EURUSD
1.9999999999997906,TP,10.600000000000609,False,1.8867924528299858,EURUSD
-1.0,SL,2.5999999999992696,False,-1.4615384615385911,EURUSD
1.77037037037034,TP,13.499999999999623,True,1.6814814814814485,EURUSD
2.2857142857142856,TP,11.900000000000244,True,2.184873949579834,EURUSD
1.027777777777755,TP,21.599999999999397,False,0.9722222222221979,EURUSD
-1.0,SL,24.799999999998157,True,-1.048387096774197,EURUSD
-1.0,SL,4.199999999998649,True,-1.2857142857143775,EURUSD
0.2597864768683718,TP,28.099999999999792,True,0.21708185053385193,EURUSD
1.4095238095238507,TP,20.999999999999908,True,1.3523809523809933,EURUSD
0.7633333333334027,TP,29.999999999998916,True,0.7233333333334012,EURUSD
2.428571428571746,TP,13.999999999998458,True,2.3428571428574507,EURUSD
-1.0,SL,14.899999999999913,True,-1.0805369127516784,EURUSD
0.6068965517243059,TP,14.499999999999513,False,0.5241379310346479,EURUSD
-1.0,SL,11.200000000000099,False,-1.107142857142856,EURUSD
-1.0,SL,21.299999999999653,True,-1.056338028169015,EURUSD
