dia,cierre_min,crt_h4_cer,crt_h4_viva,pos_h4,crt_m15,crt_m15_viva
2021-11-11,575,0,0,0.079207920792052,0,0
2021-11-11,580,0,1,0.2227722772276531,0,0
2021-11-11,585,0,1,0.3217821782177456,0,0
2021-11-11,590,0,1,0.5693069306930867,0,0
2021-11-11,595,0,1,0.5,0,0
2021-11-11,600,0,1,0.3316831683168208,0,0
2021-11-11,605,0,0,0.0841584158415896,0,0
2021-11-11,610,0,0,-0.05445544554458384,0,0
2021-11-11,615,0,0,-0.12376237623767056,0,0
2021-11-11,620,0,0,-0.16336633663375152,0,0
2021-11-11,625,0,0,-0.20792079207926017,0,0
2021-11-11,630,0,0,-0.21287128712879777,0,0
2021-11-11,635,0,0,-0.18811881188121968,0,1
2021-11-11,640,0,0,-0.23762376237626592,0,0
2021-11-11,645,0,0,-0.004950495049537601,0,0
2021-11-11,650,0,0,-0.2524752475247688,0,0
2021-11-11,655,0,0,-0.2524752475247688,0,0
2021-11-11,660,0,0,-0.07920792079216192,0,-1
2021-11-11,665,0,0,0.1683168316831792,-1,0
2021-11-11,670,0,1,0.38613861386140463,-1,0
2021-11-11,675,0,1,0.36138613861382657,-1,0
2021-11-11,680,0,1,0.43069306930691326,0,0
2021-11-11,685,0,1,0.20297029702961264,0,-1
2021-11-11,690,0,1,0.28712871287120223,0,-1
2021-11-26,480,0,0,0.8924050632911463,0,0
2021-11-26,485,0,0,0.759493670886067,0,0
2021-11-26,490,0,0,0.9367088607595061,0,0
2021-11-26,495,0,0,1.2848101265822927,0,0
2021-11-26,500,0,0,1.2784810126582011,0,0
2021-11-26,505,0,0,1.1898734177214816,0,0
2021-11-26,510,0,0,1.1329113924050793,0,0
2021-11-26,515,0,0,1.1392405063290303,0,-1
2021-11-26,520,0,-1,0.8924050632911463,0,0
2021-11-26,525,0,-1,0.7531645569619755,0,0
2021-11-26,530,0,0,1.5126582278480425,0,0
2021-11-26,535,0,0,1.487341772151817,0,0
2021-11-26,540,0,0,1.0316455696201767,0,-1
2021-11-26,545,0,0,1.2405063291139329,-1,0
2021-11-26,550,0,0,1.4367088607595062,-1,0
2021-11-26,555,0,0,1.506329113923951,-1,0
2021-11-26,560,0,0,1.9367088607593657,0,0
2021-11-26,565,0,0,3.170886075949207,0,0
2021-11-26,570,0,0,3.310126582278237,0,0
2021-11-26,575,0,0,3.7784810126579202,0,0
2021-11-26,580,0,0,3.6012658227846215,0,0
2021-11-26,585,0,0,2.8860759493669144,0,-1
2021-11-26,590,0,0,2.784810126582152,-1,0
2021-11-26,595,0,0,2.170886075949207,-1,0
2021-11-26,600,0,0,1.9556962025314997,-1,0
2021-11-26,605,0,0,2.6772151898732983,0,0
2021-11-26,610,0,0,3.196202531645292,0,0
2021-11-26,615,0,0,3.392405063290865,0,0
2021-11-26,620,0,0,3.3987341772149566,0,0
2021-11-26,625,0,0,3.1329113924047984,0,-1
2021-11-26,630,0,0,3.3481012658225056,0,-1
2021-11-26,635,0,0,2.651898734177073,-1,0
2021-11-26,640,0,0,2.9240506329111824,-1,0
2021-11-26,645,0,0,2.449367088607408,-1,0
2021-11-26,650,0,0,2.8037974683542863,0,0
2021-11-26,655,0,0,2.8417721518985544,0,0
2021-11-26,660,0,0,2.9810126582277254,0,0
2021-11-26,665,0,0,2.917721518987091,0,-1
2021-11-26,670,0,0,2.9240506329111824,0,-1
2021-11-26,675,0,0,2.6835443037972495,0,-1
2021-11-26,680,0,0,3.069620253164304,-1,0
2021-11-26,685,0,0,3.253164556961835,-1,0
2021-11-26,690,0,0,3.3227848101264206,-1,0
2021-11-29,480,0,0,0.057971014492814256,0,0
2021-11-29,485,0,0,-0.39130434782609397,0,0
2021-11-29,490,0,0,-0.4202898550725011,0,0
2021-11-29,495,0,0,-0.38405797101445194,0,0
2021-11-29,500,0,0,-0.25362318840586123,0,0
2021-11-29,505,0,0,-0.15217391304351674,0,0
2021-11-29,510,0,0,-0.202898550724689,0,0
2021-11-29,515,0,0,-0.3550724637680448,0,0
2021-11-29,520,0,0,-0.26086956521734234,0,0
2021-11-29,525,0,0,-0.30434782608687255,0,0
2021-11-29,530,0,0,-0.2318840579709352,0,0
2021-11-29,535,0,0,-0.1159420289854676,0,0
2021-11-29,540,0,0,-0.5362318840579687,0,0
2021-11-29,545,0,0,-0.5579710144927338,0,0
2021-11-29,550,0,0,-0.7173913043478926,0,0
2021-11-29,555,0,0,-0.5942028985507829,0,0
2021-11-29,560,0,0,-0.3333333333332797,0,0
2021-11-29,565,0,0,-0.24637681159421923,0,0
2021-11-29,570,0,0,-0.26086956521734234,0,0
2021-11-29,575,0,0,-0.08695652173906047,0,0
2021-11-29,580,0,0,0.05072463768117225,0,0
2021-11-29,585,0,1,0.1086956521739865,0,0
2021-11-29,590,0,0,-0.036231884057888235,0,0
2021-11-29,595,0,1,0.1086956521739865,0,0
2021-11-29,600,0,1,0.3550724637682057,0,0
2021-11-29,605,0,1,0.5652173913043758,0,0
2021-11-29,610,0,1,0.405797101449378,0,0
2021-11-29,615,0,1,0.601449275362425,0,0
2021-11-29,620,0,0,1.2246376811594542,0,0
2021-11-29,625,0,0,1.2826086956522684,0,0
2021-11-29,630,0,0,1.0,0,0
2021-11-29,635,0,1,0.804347826086953,0,0
2021-11-29,640,0,1,0.6159420289855481,0,1
2021-11-29,645,0,0,1.021739130434926,0,0
2021-11-29,650,0,0,1.239130434782738,0,0
2021-11-29,655,0,0,1.0724637681159375,0,0
2021-11-29,660,0,0,1.0579710144928143,0,0
2021-11-29,665,0,0,1.0507246376811723,0,0
2021-11-29,670,0,0,1.043478260869691,0,1
2021-11-29,675,0,0,1.0797101449275794,0,0
2021-11-29,680,0,0,1.0652173913044563,0,1
2021-11-29,685,0,0,1.0,0,0
2021-11-29,690,0,0,1.405797101449378,0,0
2021-12-22,480,0,0,0.141791044776065,-1,0
2021-12-22,485,0,0,0.3208955223880325,0,0
2021-12-22,490,0,0,0.32835820895524614,0,0
2021-12-22,495,0,0,0.19402985074622908,0,0
2021-12-22,500,0,0,0.11940298507458977,0,0
2021-12-22,505,0,0,0.022388059701475223,0,0
2021-12-22,510,0,1,0.17910447761196752,0,1
2021-12-22,515,0,0,0.04477611940295045,1,0
2021-12-22,520,0,1,0.28358208955213,1,0
2021-12-22,525,0,1,0.141791044776065,1,0
2021-12-22,530,0,1,0.41791044776114705,0,0
2021-12-22,535,0,1,0.29850746268655726,0,0
2021-12-22,540,0,1,0.2164179104477043,0,0
2021-12-22,545,0,1,0.3955223880596718,0,0
2021-12-22,550,0,1,0.6716417910447539,0,0
2021-12-22,555,0,1,0.5597014925373778,0,0
2021-12-22,560,0,1,0.5,0,0
2021-12-22,565,0,1,0.3582089552237693,0,0
2021-12-22,570,0,1,0.582089552238853,0,0
2021-12-22,575,0,1,0.5074626865672136,0,0
2021-12-22,580,0,1,0.4701492537313111,0,0
2021-12-22,585,0,1,0.5223880597014752,0,0
2021-12-22,590,0,1,0.49253731343278634,0,0
2021-12-22,595,0,1,0.5074626865672136,0,0
2021-12-22,600,0,1,0.6268656716418034,0,0
2021-12-22,605,0,1,0.5447761194029505,0,0
2021-12-22,610,0,1,0.5746268656716393,0,-1
2021-12-22,615,0,1,0.5895522388059009,0,-1
2021-12-22,620,0,0,1.141791044776065,-1,0
2021-12-22,625,0,1,0.7686567164178684,-1,0
2021-12-22,630,0,1,0.7238805970149179,-1,0
2021-12-22,635,0,1,0.6044776119403282,0,0
2021-12-22,640,0,1,0.858208955223935,0,0
2021-12-22,645,0,0,1.2089552238806565,0,0
2021-12-22,650,0,0,1.0298507462686888,0,-1
2021-12-22,655,0,0,1.3134328358209846,0,0
2021-12-22,660,0,0,1.358208955223935,0,0
2021-12-22,665,0,0,1.492537313432952,0,0
2021-12-22,670,0,0,1.4626865671642633,0,0
2021-12-22,675,0,0,1.2537313432836068,0,-1
2021-12-22,680,0,0,1.4850746268657384,-1,0
2021-12-22,685,0,0,2.417910447761313,-1,0
2021-12-22,690,0,0,2.1940298507463947,-1,0
2022-01-11,480,-1,0,0.3571428571427816,0,1
2022-01-11,485,-1,0,0.48412698412705407,1,0
2022-01-11,490,-1,0,0.6349206349206573,1,0
2022-01-11,495,-1,0,0.7539682539683686,1,0
2022-01-11,500,-1,0,0.7301587301586854,0,-1
2022-01-11,505,-1,0,0.9920634920636151,0,0
2022-01-11,510,-1,0,0.8095238095237676,0,0
2022-01-11,515,-1,0,0.5952380952380281,0,0
2022-01-11,520,-1,-1,0.5079365079365611,0,0
2022-01-11,525,-1,-1,0.48412698412705407,0,0
2022-01-11,530,-1,0,0.6269841269840962,0,0
2022-01-11,535,-1,0,0.25396825396819245,0,0
2022-01-11,540,-1,0,0.8095238095237676,0,0
2022-01-11,545,-1,0,0.8253968253968897,0,0
2022-01-11,550,-1,0,1.0476190476191902,0,0
2022-01-11,555,-1,0,0.93650793650804,0,0
2022-01-11,560,-1,0,1.0476190476191902,0,0
2022-01-11,565,-1,0,1.2777777777778756,0,0
2022-01-11,570,-1,0,1.2460317460318076,0,0
2022-01-11,575,-1,0,1.1269841269842724,0,0
2022-01-11,580,-1,0,1.0396825396826292,0,0
2022-01-11,585,-1,0,1.2460317460318076,0,0
2022-01-11,590,-1,0,1.1666666666667254,0,0
2022-01-11,595,-1,0,1.5555555555557514,0,0
2022-01-11,600,-1,0,1.404761904761972,0,0
2022-01-11,605,-1,0,1.2539682539683688,0,0
2022-01-11,610,-1,0,1.492063492063615,0,0
2022-01-11,615,-1,0,1.5952380952382044,0,0
2022-01-11,620,-1,0,1.5238095238096832,0,-1
2022-01-11,625,-1,0,1.404761904761972,0,0
2022-01-11,630,-1,0,1.1587301587301644,0,0
2022-01-11,635,-1,0,0.8174603174603287,0,0
2022-01-11,640,-1,0,0.8412698412698357,0,0
2022-01-11,645,-1,-1,0.3650793650793427,0,0
2022-01-11,650,-1,0,0.06349206349195999,0,0
2022-01-11,655,-1,0,-0.11111111111115027,0,0
2022-01-11,660,-1,0,0.1349206349206573,0,0
2022-01-11,665,-1,1,0.5,0,0
2022-01-11,670,-1,0,0.28571428571426055,0,-1
2022-01-11,675,-1,0,0.25396825396819245,0,-1
2022-01-11,680,-1,0,0.24603174603163133,-1,0
2022-01-11,685,-1,0,0.015873015872945942,-1,0
2022-01-11,690,-1,0,-0.31746031746050485,-1,0
2022-02-11,480,0,0,0.17168674698794012,0,0
2022-02-11,485,0,0,0.1987951807229238,0,-1
2022-02-11,490,0,0,0.24096385542172785,0,-1
2022-02-11,495,0,0,0.2801204819277411,0,0
2022-02-11,500,0,0,0.22289156626504977,0,-1
2022-02-11,505,0,0,0.24096385542172785,0,1
2022-02-11,510,0,0,0.3403614457831563,0,0
2022-02-11,515,0,0,0.38554216867468427,0,0
2022-02-11,520,0,0,0.42168674698797354,0,0
2022-02-11,525,0,0,0.47590361445787405,0,0
2022-02-11,530,0,0,0.5753012048193025,0,0
2022-02-11,535,0,0,0.587349397590399,0,0
2022-02-11,540,0,0,0.4518072289156812,0,-1
2022-02-11,545,0,0,0.259036144578339,-1,0
2022-02-11,550,0,0,0.45783132530119597,-1,1
2022-02-11,555,0,0,0.6204819277108304,-1,0
2022-02-11,560,0,0,0.5813253012048173,0,-1
2022-02-11,565,0,0,0.6054216867470101,0,-1
2022-02-11,570,0,0,0.6807228915663126,0,0
2022-02-11,575,0,0,0.6174698795181065,0,0
2022-02-11,580,0,0,0.5240963855421928,0,0
2022-02-11,585,0,0,0.5572289156626913,0,0
2022-02-11,590,0,0,0.5481927710843857,0,0
2022-02-11,595,0,0,0.6656626506024254,0,1
2022-02-11,600,0,0,0.6987951807229238,0,0
2022-02-11,605,0,0,0.6987951807229238,0,0
2022-02-11,610,0,0,0.587349397590399,0,0
2022-02-11,615,0,0,0.45783132530119597,0,0
2022-02-11,620,0,0,0.39457831325305676,0,0
2022-02-11,625,0,0,0.5391566265060133,0,1
2022-02-11,630,0,0,0.6415662650602325,0,1
2022-02-11,635,0,0,0.6686746987952161,1,0
2022-02-11,640,0,0,0.5271084337349837,1,-1
2022-02-11,645,0,0,0.5783132530120934,1,-1
2022-02-11,650,0,0,0.5843373493976081,-1,0
2022-02-11,655,0,0,0.6777108433735217,-1,0
2022-02-11,660,0,0,0.4879518072289036,-1,0
2022-02-11,665,0,0,0.4698795180722924,0,0
2022-02-11,670,0,0,0.4427710843373756,0,0
2022-02-11,675,0,0,0.4728915662650832,0,0
2022-02-11,680,0,0,0.48493975903617964,0,-1
2022-02-11,685,0,0,0.542168674698804,0,0
2022-02-11,690,0,0,0.5331325301204984,0,0
2022-02-22,480,0,0,0.6530612244897978,0,0
2022-02-22,485,0,0,0.5469387755101478,0,0
2022-02-22,490,0,0,0.6285714285713613,0,0
2022-02-22,495,0,0,0.644897959183622,0,0
2022-02-22,500,0,0,0.2734693877550739,0,0
2022-02-22,505,0,0,0.31428571428568064,0,0
2022-02-22,510,0,0,0.3428571428571144,0,0
2022-02-22,515,0,0,0.375510204081636,0,0
2022-02-22,520,0,0,0.4326530612245035,0,0
2022-02-22,525,0,0,0.395918367346894,0,0
2022-02-22,530,0,0,0.64897959183671,0,0
2022-02-22,535,0,0,0.6653061224489707,0,0
2022-02-22,540,0,0,0.3510204081632901,0,-1
2022-02-22,545,0,0,0.2857142857142469,-1,0
2022-02-22,550,0,0,0.4448979591836764,-1,0
2022-02-22,555,0,0,0.9469387755101297,-1,0
2022-02-22,560,0,0,1.0244897959183459,0,0
2022-02-22,565,0,0,1.2081632653061214,0,0
2022-02-22,570,0,0,1.3673469387754602,0,0
2022-02-22,575,0,0,1.3510204081631996,0,0
2022-02-22,580,0,0,1.0530612244897797,0,0
2022-02-22,585,0,0,1.3714285714285481,0,0
2022-02-22,590,0,0,1.3428571428571143,0,0
2022-02-22,595,0,0,1.497959183673456,0,0
2022-02-22,600,0,0,1.5387755102040628,0,0
2022-02-22,605,0,0,1.5755102040815816,0,0
2022-02-22,610,0,0,1.6530612244897072,0,0
2022-02-22,615,0,0,1.6979591836734016,0,0
2022-02-22,620,0,0,1.783673469387703,0,0
2022-02-22,625,0,0,1.787755102040791,0,0
2022-02-22,630,0,0,1.9142857142856988,0,0
2022-02-22,635,0,0,1.8367346938774827,0,0
2022-02-22,640,0,0,1.636734693877537,0,0
2022-02-22,645,0,0,1.6081632653061033,0,0
2022-02-22,650,0,0,1.4693877551020222,0,0
2022-02-22,655,0,0,1.3224489795917658,0,0
2022-02-22,660,0,0,1.2775510204081617,0,0
2022-02-22,665,0,0,1.5673469387754966,0,0
2022-02-22,670,0,0,1.7224489795917475,0,0
2022-02-22,675,0,0,1.779591836734615,0,0
2022-02-22,680,0,0,2.032653061224431,0,0
2022-02-22,685,0,0,2.1755102040815997,0,0
2022-02-22,690,0,0,2.1265306122448173,0,0
2022-03-29,480,0,0,0.1988950276243758,0,0
2022-03-29,485,0,0,0.42541436464095106,0,0
2022-03-29,490,0,0,0.4585635359116395,0,0
2022-03-29,495,0,0,0.46408839779000577,0,0
2022-03-29,500,0,0,0.6850828729282148,0,0
2022-03-29,505,0,0,0.6464088397790374,0,0
2022-03-29,510,0,0,0.7127071823204142,0,0
2022-03-29,515,0,0,0.9337016574585005,0,0
2022-03-29,520,0,0,0.817679558011091,0,0
2022-03-29,525,0,0,1.2707182320441188,0,0
2022-03-29,530,0,0,1.6132596685082263,0,0
2022-03-29,535,0,0,1.4033149171269952,0,0
2022-03-29,540,0,0,1.3370165745856184,0,0
2022-03-29,545,0,0,1.3812154696132848,0,0
2022-03-29,550,0,0,1.2486187845304084,0,0
2022-03-29,555,0,0,1.1381215469612427,0,0
2022-03-29,560,0,0,1.1988950276242532,0,1
2022-03-29,565,0,0,1.6574585635358927,0,0
2022-03-29,570,0,0,1.9558011049723336,0,0
2022-03-29,575,0,0,1.8287292817679464,0,-1
2022-03-29,580,0,0,1.668508287292748,0,-1
2022-03-29,585,0,0,1.292817679557952,0,-1
2022-03-29,590,0,0,1.4640883977900059,-1,1
2022-03-29,595,0,0,1.3480662983424736,-1,1
2022-03-29,600,0,0,1.1491712707182205,-1,0
2022-03-29,605,0,0,1.2872928176795857,0,1
2022-03-29,610,0,0,1.4143646408839732,0,0
2022-03-29,615,0,0,1.1049723756905543,0,0
2022-03-29,620,0,0,0.9723756906076779,0,0
2022-03-29,625,0,0,1.1215469613258984,0,1
2022-03-29,630,0,0,1.099447513812188,0,0
2022-03-29,635,0,0,0.8232044198894574,0,0
2022-03-29,640,0,0,0.7790055248619137,0,0
2022-03-29,645,0,0,0.91160220994479,0,0
2022-03-29,650,0,0,0.7348066298342474,0,0
2022-03-29,655,0,0,0.016574585635344204,0,0
2022-03-29,660,0,1,0.31491712707178526,0,0
2022-03-29,665,0,0,-0.16574585635356473,0,0
2022-03-29,670,0,0,1.6795580110497257,0,0
2022-03-29,675,0,0,1.6629834254142588,0,0
2022-03-29,680,0,0,2.6132596685082263,0,0
2022-03-29,685,0,0,2.3535911602209625,0,0
2022-03-29,690,0,0,2.2541436464087745,0,0
2022-04-05,480,1,0,0.6146788990825015,0,-1
2022-04-05,485,1,0,0.743119266055001,-1,1
2022-04-05,490,1,0,0.6880733944954166,-1,1
2022-04-05,495,1,0,0.26605504587146056,-1,0
2022-04-05,500,1,0,0.6788990825687513,0,0
2022-04-05,505,1,0,0.3119266055045834,0,1
2022-04-05,510,1,0,0.3302752293577103,0,1
2022-04-05,515,1,0,0.9449541284402119,1,0
2022-04-05,520,1,0,0.9357798165137503,1,0
2022-04-05,525,1,0,1.3119266055045835,1,0
2022-04-05,530,1,0,1.3761467889906294,0,0
2022-04-05,535,1,0,1.4311926605504175,0,0
2022-04-05,540,1,0,1.2385321100916684,0,-1
2022-04-05,545,1,0,1.3486238532108372,-1,0
2022-04-05,550,1,0,1.412844036697087,-1,0
2022-04-05,555,1,0,1.1100917431191688,-1,0
2022-04-05,560,1,0,1.3761467889906294,0,0
2022-04-05,565,1,0,1.5321100917429211,0,0
2022-04-05,570,1,0,2.018348623853127,0,0
2022-04-05,575,1,0,2.2568807339447954,0,0
2022-04-05,580,1,0,2.018348623853127,0,0
2022-04-05,585,1,0,1.972477064220004,0,0
2022-04-05,590,1,0,2.2385321100916684,0,0
2022-04-05,595,1,0,1.8807339449539622,0,0
2022-04-05,600,1,0,1.7889908256879201,0,0
2022-04-05,605,1,0,1.8715596330275006,0,0
2022-04-05,610,1,0,1.7064220183485435,0,0
2022-04-05,615,1,0,2.018348623853127,0,0
2022-04-05,620,1,0,1.4770642201833368,0,0
2022-04-05,625,1,0,1.7889908256879201,0,0
2022-04-05,630,1,0,1.3761467889906294,0,0
2022-04-05,635,1,0,0.4495412844035445,0,0
2022-04-05,640,1,0,0.5504587155962518,0,0
2022-04-05,645,1,0,0.4770642201833367,0,0
2022-04-05,650,1,0,0.4311926605504176,0,0
2022-04-05,655,1,0,0.36697247706416786,0,0
2022-04-05,660,1,0,0.5321100917431248,0,1
2022-04-05,665,1,0,0.6330275229356285,1,0
2022-04-05,670,1,0,1.2018348623852109,1,0
2022-04-05,675,1,0,1.3944954128439602,1,0
2022-04-05,680,1,0,1.9082568807337543,0,0
2022-04-05,685,1,0,1.8073394495412507,0,0
2022-04-05,690,1,0,1.7889908256879201,0,0
2022-04-06,480,0,0,0.02010050251258356,0,0
2022-04-06,485,0,0,-0.13567839195979955,0,0
2022-04-06,490,0,0,-0.41206030150757245,0,0
2022-04-06,495,0,0,-0.3316582914573498,0,0
2022-04-06,500,0,0,-0.14572864321614712,0,0
2022-04-06,505,0,0,-0.1708542713567929,0,0
2022-04-06,510,0,0,-0.035175879396993334,0,0
2022-04-06,515,0,1,0.025125628140645766,0,0
2022-04-06,520,0,0,-0.01005025125623599,0,0
2022-04-06,525,0,1,0.09045226130657023,0,0
2022-04-06,530,0,1,0.14070351758797334,0,0
2022-04-06,535,0,1,0.12562814070356357,0,0
2022-04-06,540,0,1,0.2361809045226058,0,0
2022-04-06,545,0,1,0.29648241206035647,0,0
2022-04-06,550,0,1,0.0603015075376391,0,0
2022-04-06,555,0,1,0.2160804020100222,0,-1
2022-04-06,560,0,0,0.6432160804020044,-1,0
2022-04-06,565,0,0,0.5276381909547885,-1,0
2022-04-06,570,0,1,0.2763819095477729,-1,0
2022-04-06,575,0,1,0.17587939698496668,0,0
2022-04-06,580,0,1,0.08542713567839645,0,0
2022-04-06,585,0,1,0.36180904522616936,0,0
2022-04-06,590,0,0,0.5226130653266147,0,0
2022-04-06,595,0,0,0.6080402010050111,0,0
2022-04-06,600,0,0,0.5979899497487751,0,0
2022-04-06,605,0,0,0.673366834170824,0,0
2022-04-06,610,0,0,0.5427135678391982,0,-1
2022-04-06,615,0,0,0.5678391959799556,0,-1
2022-04-06,620,0,0,0.5929648241206014,-1,-1
2022-04-06,625,0,0,0.9447236180904232,-1,0
2022-04-06,630,0,0,1.6180904522613586,-1,0
2022-04-06,635,0,0,1.4723618090452115,0,0
2022-04-06,640,0,0,1.7939698492463254,0,0
2022-04-06,645,0,0,1.8442211055277284,0,0
2022-04-06,650,0,0,1.7989949748743876,0,-1
2022-04-06,655,0,0,1.8442211055277284,0,-1
2022-04-06,660,0,0,2.005025125628174,0,0
2022-04-06,665,0,0,1.8190954773869712,0,0
2022-04-06,670,0,0,1.7386934673367485,0,0
2022-04-06,675,0,0,1.7336683417085748,0,0
2022-04-06,680,0,0,1.5276381909547885,0,0
2022-04-06,685,0,0,1.3216080402010022,0,0
2022-04-06,690,0,0,1.2060301507537863,0,0
2022-04-08,480,1,0,0.9701492537313161,0,0
2022-04-08,485,1,0,0.7910447761193783,0,0
2022-04-08,490,1,0,0.6641791044775959,0,0
2022-04-08,495,1,0,0.9402985074626321,0,0
2022-04-08,500,1,0,0.8432835820895337,0,0
2022-04-08,505,1,0,1.0597014925372021,0,0
2022-04-08,510,1,0,0.7537313432834819,0,0
2022-04-08,515,1,-1,0.9626865671641037,0,0
2022-04-08,520,1,0,0.8208955223880622,0,0
2022-04-08,525,1,0,0.6567164179103835,0,0
2022-04-08,530,1,0,0.4179104477612435,0,0
2022-04-08,535,1,0,0.5671641791044973,0,0
2022-04-08,540,1,0,0.5223880597015543,0,0
2022-04-08,545,1,0,0.3134328358209326,0,0
2022-04-08,550,1,0,0.07462686567162695,0,0
2022-04-08,555,1,0,0.1268656716417824,0,0
2022-04-08,560,1,0,-0.14179104477604149,0,0
2022-04-08,565,1,0,-0.11194029850735758,0,0
2022-04-08,570,1,0,-0.17910447761193782,0,0
2022-04-08,575,1,0,-0.24626865671635237,0,0
2022-04-08,580,1,0,-0.04477611940294303,0,0
2022-04-08,585,1,0,0.11940298507473569,0,0
2022-04-08,590,1,0,0.18656716417915023,0,0
2022-04-08,595,1,0,0.32835820895519174,0,0
2022-04-08,600,1,1,0.9328358208954197,0,0
2022-04-08,605,1,0,1.5149253731341763,0,0
2022-04-08,610,1,0,1.6417910447759587,0,0
2022-04-08,615,1,0,1.4925373134327047,0,0
2022-04-08,620,1,0,1.2014925373134093,0,0
2022-04-08,625,1,0,1.3582089552238756,0,0
2022-04-08,630,1,1,0.8731343283582176,0,0
2022-04-08,635,1,0,0.7089552238805389,0,0
2022-04-08,640,1,0,0.8134328358208498,0,0
2022-04-08,645,1,0,1.0149253731342591,0,1
2022-04-08,650,1,1,0.8880597014924767,1,0
2022-04-08,655,1,0,0.7686567164179068,1,0
2022-04-08,660,1,1,0.8880597014924767,1,0
2022-04-08,665,1,0,1.3656716417909223,0,0
2022-04-08,670,1,0,1.3955223880596064,0,0
2022-04-08,675,1,0,1.164179104477513,0,0
2022-04-08,680,1,0,1.4999999999999172,0,0
2022-04-08,685,1,0,1.5373134328358136,0,0
2022-04-08,690,1,0,1.619402985074487,0,0
2022-05-04,480,0,0,0.06153846153851935,1,1
2022-05-04,485,0,0,-0.13333333333328778,1,0
2022-05-04,490,0,1,0.2102564102564085,1,1
2022-05-04,495,0,1,0.3333333333333333,1,0
2022-05-04,500,0,1,0.5435897435897419,0,0
2022-05-04,505,0,1,0.523076923076902,0,0
2022-05-04,510,0,1,0.317948717948732,0,-1
2022-05-04,515,0,1,0.2512820512820881,-1,0
2022-05-04,520,0,1,0.271794871794814,-1,0
2022-05-04,525,0,1,0.11282051282056187,-1,0
2022-05-04,530,0,0,-0.11794871794868642,0,0
2022-05-04,535,0,0,-0.05641025641028093,0,0
2022-05-04,540,0,1,0.12820512820516325,0,1
2022-05-04,545,0,1,0.7743589743588762,1,0
2022-05-04,550,0,1,0.5948717948717843,1,0
2022-05-04,555,0,1,0.4564102564102582,1,0
2022-05-04,560,0,0,-0.025641025640964328,0,0
2022-05-04,565,0,0,0.020512820512839782,0,0
2022-05-04,570,0,0,0.05641025641028093,0,0
2022-05-04,575,0,1,0.38461538461537587,0,0
2022-05-04,580,0,1,0.5743589743589446,0,0
2022-05-04,585,0,1,0.6615384615384282,0,0
2022-05-04,590,0,1,0.6769230769230297,0,0
2022-05-04,595,0,1,0.63589743589735,0,0
2022-05-04,600,0,1,0.6615384615384282,0,0
2022-05-04,605,0,1,0.5128205128205391,0,0
2022-05-04,610,0,1,0.8205128205127943,0,0
2022-05-04,615,0,1,0.6564102564101898,0,0
2022-05-04,620,0,1,0.43076923076917994,0,0
2022-05-04,625,0,1,0.6153846153846242,0,0
2022-05-04,630,0,1,0.692307692307631,0,0
2022-05-04,635,0,1,0.8358974358973956,0,0
2022-05-04,640,0,1,0.7897435897435915,0,0
2022-05-04,645,0,1,0.8923076923076766,0,0
2022-05-04,650,0,0,1.102564102564085,0,0
2022-05-04,655,0,0,0.9538461538460821,0,0
2022-05-04,660,0,1,0.5538461538461048,0,0
2022-05-04,665,0,1,0.5641025641025816,0,0
2022-05-04,670,0,1,0.317948717948732,0,0
2022-05-04,675,0,1,0.6307692307692255,0,1
2022-05-04,680,0,1,0.6461538461538269,1,0
2022-05-04,685,0,1,0.851282051281997,1,0
2022-05-04,690,0,0,1.0051282051281245,1,0
2022-06-01,480,0,0,0.28143712574851254,0,0
2022-06-01,485,0,0,0.4011976047904271,0,0
2022-06-01,490,0,0,0.4790419161676583,0,0
2022-06-01,495,0,0,0.5029940119760679,0,0
2022-06-01,500,0,0,0.4371257485029749,0,0
2022-06-01,505,0,0,0.7245508982036231,0,0
2022-06-01,510,0,0,0.4910179640717966,0,-1
2022-06-01,515,0,0,0.32335329341319596,-1,0
2022-06-01,520,0,0,0.4790419161676583,-1,0
2022-06-01,525,0,0,0.7125748502994848,-1,0
2022-06-01,530,0,0,0.7005988023952135,0,-1
2022-06-01,535,0,0,0.6526946107785275,0,-1
2022-06-01,540,0,0,1.113772455089912,0,0
2022-06-01,545,0,0,1.179640718563005,0,0
2022-06-01,550,0,0,1.694610778443211,0,0
2022-06-01,555,0,0,1.8023952095809872,0,0
2022-06-01,560,0,0,1.5688622754491608,0,0
2022-06-01,565,0,0,1.257485029940236,0,0
2022-06-01,570,0,0,1.1736526946108692,0,0
2022-06-01,575,0,0,1.2215568862275552,0,1
2022-06-01,580,0,0,1.095808383233638,0,0
2022-06-01,585,0,-1,0.5988023952095729,0,0
2022-06-01,590,0,0,0.8263473053892637,0,1
2022-06-01,595,0,-1,0.6526946107785275,0,1
2022-06-01,600,0,-1,0.5928143712574373,0,0
2022-06-01,605,0,0,0.9760479041917235,0,0
2022-06-01,610,0,0,1.5868263473054347,0,0
2022-06-01,615,0,0,1.3293413173653315,0,0
2022-06-01,620,0,0,1.191616766467143,0,0
2022-06-01,625,0,0,1.095808383233638,0,0
2022-06-01,630,0,0,1.209580838323417,0,0
2022-06-01,635,0,0,1.2814371257486454,0,-1
2022-06-01,640,0,0,1.1736526946108692,0,0
2022-06-01,645,0,0,0.9820359281437261,0,0
2022-06-01,650,0,0,0.8802395209580854,0,0
